0   0   (0.22499999999999992,0)   (7.979727989493312e-18,0)   (9.97465998686664e-19,0)   (3.1225022567582528e-18,0)   (-1.5655879370690685e-17,0)   (6.9388939039072284e-18,0)   (-5.2041704279304213e-18,0)   (3.0357660829594122e-19,0)   (3.8163916471489759e-18,0)   (8.9771939881799764e-18,0)   (0.45000000000000345,0)   (-2.1751806085490433e-18,0)   (-3.7006530652361479e-17,0)   (5.8953493128899304e-19,0)   (2.0789576657409548e-18,0)   (-1.2018381082001816e-17,0)   (-7.6300727888667375e-18,0)   (-8.9541546920146604e-18,0)   (-2.2022856628611809e-18,0)   (1.5246593050577406e-19,0)   
0.5   0   (0.24397841355613512,0)   (0.011697589893647829,0)   (0.01561228843201869,0)   (0.0081324509202666782,0)   (-0.0034235182307844809,0)   (0.0043116854941864634,0)   (-0.0014138365027874988,0)   (0.00093937922525851904,0)   (-0.00020464486506755194,0)   (0.00012924101307884293,0)   (0.48795682711193206,0)   (-0.028549056806974428,0)   (-0.012707604365053748,0)   (0.017034549171164339,0)   (-0.011870631973547848,0)   (0.0036572865544622375,0)   (-0.00078577408234641424,0)   (0.00016660915393304675,0)   (-3.5894658278647777e-05,0)   (8.674392527613412e-06,0)   
1   0   (0.24490436376581348,0)   (0.026289688152762131,0)   (0.033817972436066705,0)   (0.0093473557435581611,0)   (-0.0041929611081726022,0)   (0.0087883346994445718,0)   (-0.0032975748374542537,0)   (0.0030948789363979805,0)   (-0.00050878138822646121,0)   (0.00067707034053888734,0)   (0.48980872753099097,0)   (-0.045155275434254322,0)   (-0.011397337539790619,0)   (0.019738134608745829,0)   (-0.018537292355650593,0)   (0.0072608436314297951,0)   (-0.00056193442124924072,0)   (-0.00085068945392600297,0)   (0.00032777589339911596,0)   (-6.4936378545482263e-05,0)   
2   0   (0.24518947250534129,0)   (0.044928767670470077,0)   (0.057906878425787234,0)   (0.0082385624317700221,0)   (-0.004069148663121685,0)   (0.014371310227665003,0)   (-0.0077491195131294145,0)   (0.0093405851026959717,0)   (-0.0010892109375935234,0)   (0.0039867208374073926,0)   (0.49037894501031071,0)   (-0.070491401933844247,0)   (-0.0066553438585944006,0)   (0.02225911944752729,0)   (-0.024263266673753486,0)   (0.015279975772055088,0)   (-0.0069907246137820679,0)   (-0.00029547420628962692,0)   (0.0012017550909318795,0)   (-0.0003905370204898971,0)   
10   0   (0.24508507851160247,0)   (0.047663250578975205,0)   (0.087523387803748409,0)   (-0.0090328477501205959,0)   (-0.0050836566479130277,0)   (0.019818776741088871,0)   (-0.026658712912375027,0)   (0.028036081737797133,0)   (0.0093116528498294361,0)   (0.043107692654639825,0)   (0.49017015702316441,0)   (-0.13135743070506545,0)   (0.025911728058598944,0)   (0.0012018833735117753,0)   (-0.017012015854508296,0)   (0.026439853905709961,0)   (-0.056974781494779012,0)   (0.054690065860435427,0)   (-0.038317882725222872,0)   (0.014818088767276767,0)   
100   0   (0.24493848423434408,0)   (0.057292865231389371,0)   (0.094479099180691389,0)   (-0.012325139105213616,0)   (-0.0057499465385059973,0)   (0.021970220171429009,0)   (-0.036309318059381292,0)   (0.023781498889865287,0)   (0.039644528659008305,0)   (0.10919387162961018,0)   (0.48987696846868811,0)   (-0.13507416976369599,0)   (0.036577862196471307,0)   (-0.010308480094194699,0)   (-0.0028575107801740922,0)   (0.0157168552779797,0)   (-0.07665312705758015,0)   (0.12114231211711818,0)   (-0.11476945288301561,0)   (0.036535742801826074,0)   
200   0   (0.24493998915827972,0)   (0.057599914760922501,0)   (0.094472314598417054,0)   (-0.012318249331613511,0)   (-0.0057299167291232139,0)   (0.021956505548365979,0)   (-0.036291997485417261,0)   (0.023778857950774644,0)   (0.039951873262389109,0)   (0.10965542579442471,0)   (0.48987997831655966,0)   (-0.13483111779466345,0)   (0.036550910114486163,0)   (-0.010319373394959397,0)   (-0.002765864026435944,0)   (0.0156211875915992,0)   (-0.076677473390223988,0)   (0.12155480184546209,0)   (-0.11527247693435907,0)   (0.036501820692385542,0)   
500   0   (0.24493999283113871,0)   (0.057600535456859336,0)   (0.09447222657732296,0)   (-0.01231824804394482,0)   (-0.0057298617470515406,0)   (0.021956459929598153,0)   (-0.036291939398484463,0)   (0.023778855007845202,0)   (0.03995251451788407,0)   (0.10965642827863623,0)   (0.48987998566227603,0)   (-0.13483058905038156,0)   (0.036550873217491286,0)   (-0.010319431455092771,0)   (-0.0027656174309299824,0)   (0.015620932008624756,0)   (-0.076677482751567022,0)   (0.12155580941292898,0)   (-0.11527390216488406,0)   (0.036502022714514921,0)   
1000   0   (0.24493999283113876,0)   (0.057600535456865262,0)   (0.094472226577319685,0)   (-0.01231824804394523,0)   (-0.0057298617470505457,0)   (0.02195645992959714,0)   (-0.036291939398483172,0)   (0.023778855007845233,0)   (0.039952514517890836,0)   (0.10965642827864809,0)   (0.48987998566227786,0)   (-0.13483058905037545,0)   (0.036550873217491384,0)   (-0.010319431455094492,0)   (-0.0027656174309256105,0)   (0.015620932008620287,0)   (-0.076677482751565829,0)   (0.12155580941294439,0)   (-0.11527390216491112,0)   (0.036502022714525663,0)   
10000   0   (0.24493999283113876,0)   (0.057600535456865255,0)   (0.094472226577319685,0)   (-0.012318248043945232,0)   (-0.0057298617470505457,0)   (0.02195645992959714,0)   (-0.036291939398483172,0)   (0.023778855007845233,0)   (0.039952514517890836,0)   (0.10965642827864808,0)   (0.48987998566227786,0)   (-0.13483058905037545,0)   (0.036550873217491384,0)   (-0.010319431455094492,0)   (-0.0027656174309256105,0)   (0.015620932008620287,0)   (-0.076677482751565829,0)   (0.12155580941294439,0)   (-0.11527390216491112,0)   (0.036502022714525663,0)   
