0   0   (0.21428571428571427,0)   (0,0)   (5.9476233462061954e-18,0)   (4.9563527885051632e-18,0)   (4.9563527885051632e-18,0)   (9.9127055770103257e-19,0)   (7.9301644616082606e-18,0)   (0.42857142857142827,0)   (-2.5401308041088959e-18,0)   (2.3542675745399526e-18,0)   (3.5004241568817713e-18,0)   (-4.863421173720691e-18,0)   (-3.4074925420972995e-18,0)   (-2.338778972075874e-18,0)   
0.5   0   (0.23203532341030944,0)   (0.008595625193336117,0)   (0.0083484960606242144,0)   (0.007033603532953488,0)   (-0.00072269761231849236,0)   (0.0020802801841474771,0)   (-0.00019531391817896281,0)   (0.46407064682061999,0)   (-0.027598523102342461,0)   (-0.020432943833475017,0)   (0.015948948793439503,0)   (-0.0056227245418693679,0)   (0.0012440218011653759,0)   (-0.00026817692945052063,0)   
1   0   (0.23492617887114162,0)   (0.014252959045618085,0)   (0.012098840986789117,0)   (0.012147902634899279,0)   (-0.0039791869386074687,0)   (0.0082484984240363355,0)   (-0.00065254558499801187,0)   (0.46985235774228218,0)   (-0.049980935944256885,0)   (-0.031026460165105602,0)   (0.0370051926590656,0)   (-0.0196347152102321,0)   (0.0043163128145145731,0)   (-0.00085438621069476768,0)   
2   0   (0.23627005956322272,0)   (0.028192882812276682,0)   (0.020361484913775159,0)   (0.012632999180409849,0)   (-0.0043048698960608082,0)   (0.020824189307324107,0)   (0.0036023494010707065,0)   (0.47254011912644223,0)   (-0.073124644930287516,0)   (-0.032012745629448891,0)   (0.052295497299745711,0)   (-0.039007170226664396,0)   (0.0068192572803346136,0)   (0.0019463738489210532,0)   
10   0   (0.23653196166567197,0)   (0.071488813207542787,0)   (0.041595545307540366,0)   (0.018365886166153381,0)   (0.012129812383481247,0)   (0.069363190604332964,0)   (0.07535907484847873,0)   (0.47306392333134234,0)   (-0.099573485866883998,0)   (-0.014754882966865873,0)   (0.05814390110948725,0)   (-0.059053302781248491,0)   (0.033761969201217372,0)   (-0.025152733989824805,0)   
100   0   (0.23665770067827557,0)   (0.15273464984258006,0)   (0.066652546220263467,0)   (0.040561649416527311,0)   (0.056243352697186728,0)   (0.13771285302599975,0)   (0.19223888748060794,0)   (0.47331540135655015,0)   (-0.029414569645169048,0)   (-0.047275916514313454,0)   (0.07563371679879019,0)   (-0.0093371176063566808,0)   (-0.035620779528130225,0)   (0.016738251458129936,0)   
200   0   (0.23665758172231519,0)   (0.15308435724290445,0)   (0.066802102935119817,0)   (0.040656648093085335,0)   (0.056478792741653745,0)   (0.13807694570185952,0)   (0.19267287959314336,0)   (0.47331516344462926,0)   (-0.029073588616435577,0)   (-0.047516446690627462,0)   (0.075769270982074491,0)   (-0.0090132984614247867,0)   (-0.036195756296365594,0)   (0.017177520042689465,0)   
500   0   (0.23665758102766199,0)   (0.1530850600163321,0)   (0.066802442491647726,0)   (0.040656849629250529,0)   (0.056479310316670854,0)   (0.13807776607040662,0)   (0.19267375898306963,0)   (0.47331516205532304,0)   (-0.029072889293691517,0)   (-0.047516971936662183,0)   (0.075769556605745747,0)   (-0.0090125640235997426,0)   (-0.036197044342830012,0)   (0.017178418360817974,0)   
1000   0   (0.23665758102766196,0)   (0.15308506001634101,0)   (0.066802442491652181,0)   (0.040656849629253138,0)   (0.056479310316677592,0)   (0.13807776607041741,0)   (0.19267375898308078,0)   (0.47331516205532298,0)   (-0.029072889293682635,0)   (-0.047516971936669011,0)   (0.075769556605749425,0)   (-0.0090125640235900802,0)   (-0.036197044342846901,0)   (0.017178418360829419,0)   
10000   0   (0.23665758102766193,0)   (0.15308506001634095,0)   (0.066802442491652167,0)   (0.040656849629253131,0)   (0.056479310316677592,0)   (0.13807776607041738,0)   (0.19267375898308076,0)   (0.47331516205532298,0)   (-0.029072889293682635,0)   (-0.047516971936669011,0)   (0.075769556605749411,0)   (-0.0090125640235900802,0)   (-0.036197044342846894,0)   (0.017178418360829423,0)   
