0   0   (0.22500000000000001,0)   (-6.0715321659188244e-19,0)   (-1.3444106938820255e-17,0)   (1.2490009027033011e-17,0)   (3.1225022567582528e-18,0)   (-5.551115123125783e-18,0)   (1.3877787807814458e-18,0)   (-1.7347234759768071e-18,0)   (-7.2858385991025901e-18,0)   (2.4286128663675298e-18,0)   (0.44999999999999218,0)   (-3.9733299116162526e-17,0)   (8.0027672856586296e-18,0)   (-1.0867771526451575e-17,0)   (-3.5778671692021644e-19,0)   (7.0174985614124268e-18,0)   (-6.3276749291685249e-18,0)   (2.995108501491206e-18,0)   (-1.328147661294743e-19,0)   (1.5781917873242124e-18,0)   
0.5   0   (0.24396289181016997,0)   (0.011778725350059813,0)   (0.015637580121889278,0)   (0.0081464640568820884,0)   (-0.0033833192131117458,0)   (0.0042926253728090306,0)   (-0.0014002594326301603,0)   (0.00093519817662957494,0)   (-0.0002024589513447922,0)   (0.00012893543576472104,0)   (0.48792578362001687,0)   (-0.028429918909014508,0)   (-0.012719990511830656,0)   (0.017013540518947507,0)   (-0.01180284088665897,0)   (0.0036323097976281682,0)   (-0.00078576825527693398,0)   (0.00016880637926946045,0)   (-3.6575445402592692e-05,0)   (8.8418780546252198e-06,0)   
1   0   (0.24489914737323693,0)   (0.026525432845621793,0)   (0.033921863743047904,0)   (0.0094385238039706477,0)   (-0.004132138706661753,0)   (0.0087670401316046146,0)   (-0.0032562119317378784,0)   (0.0030856684057978521,0)   (-0.00049781586777929653,0)   (0.00067692384684938062,0)   (0.48979829474584408,0)   (-0.044895658009937167,0)   (-0.011417203308260931,0)   (0.019721764995659034,0)   (-0.018473872789125018,0)   (0.007193131511392746,0)   (-0.00053869704968957947,0)   (-0.00083935831867906546,0)   (0.00032066065527183398,0)   (-6.343754385676058e-05,0)   
2   0   (0.24518879489705947,0)   (0.045514638262255436,0)   (0.058213677699874261,0)   (0.0085100798362221161,0)   (-0.0039899270918449517,0)   (0.014369569259620537,0)   (-0.0076088951282266984,0)   (0.0093004472808046398,0)   (-0.0010167448197975816,0)   (0.0039805076207715812,0)   (0.49037758979375401,0)   (-0.070028871152114466,0)   (-0.0067384408060736862,0)   (0.022273109334091719,0)   (-0.024214987786343536,0)   (0.015164069608841309,0)   (-0.0068095325139956213,0)   (-0.00037773979776892171,0)   (0.0012039988673606962,0)   (-0.00038149166456966652,0)   
10   0   (0.24509290739023867,0)   (0.049928704845434789,0)   (0.088569096506607589,0)   (-0.0084378121873032903,0)   (-0.0051711924652910243,0)   (0.019905546340849147,0)   (-0.026435100996294692,0)   (0.028008063205715982,0)   (0.010376185259150326,0)   (0.043210432573943337,0)   (0.49018581478042816,0)   (-0.12998199511820804,0)   (0.025430850767072962,0)   (0.0014942045595601728,0)   (-0.017168486758227134,0)   (0.026586379630663109,0)   (-0.056950482711499439,0)   (0.053811594690086194,0)   (-0.036744162681869946,0)   (0.013673485066726797,0)   
100   0   (0.24492910643950083,0)   (0.0569373545967721,0)   (0.095277523609425291,0)   (-0.012031593979481803,0)   (-0.0060673692255241518,0)   (0.022181385421597977,0)   (-0.036629725327901271,0)   (0.023367646951311674,0)   (0.038906328196246558,0)   (0.10726648762172732,0)   (0.48985821287899922,0)   (-0.13579021008029027,0)   (0.036765406459972151,0)   (-0.010556980012670551,0)   (-0.0028726743720431619,0)   (0.015889950771789327,0)   (-0.077274455342909956,0)   (0.12114034610256873,0)   (-0.11482299855558441,0)   (0.036704979242964432,0)   
200   0   (0.24493064778131071,0)   (0.057181911892413013,0)   (0.095230644892859026,0)   (-0.012034383522023927,0)   (-0.0060427364241829856,0)   (0.022160406796693344,0)   (-0.036603991664402744,0)   (0.023368188340293708,0)   (0.039166913188318983,0)   (0.10768488117529151,0)   (0.48986129556262015,0)   (-0.13557604385879582,0)   (0.036755558209039967,0)   (-0.010588129567480935,0)   (-0.0027617530765712633,0)   (0.015775601406535895,0)   (-0.077273680935071101,0)   (0.12158220549683001,0)   (-0.11547688188061198,0)   (0.03683739155349381,0)   
500   0   (0.24493065206958828,0)   (0.057182377422256112,0)   (0.095230396368019526,0)   (-0.012034417177668202,0)   (-0.0060426579585117256,0)   (0.022160328387432142,0)   (-0.036603893298712623,0)   (0.023368195565980653,0)   (0.039167450156559834,0)   (0.10768582516741897,0)   (0.48986130413917278,0)   (-0.13557555628027834,0)   (0.036755577390139689,0)   (-0.010588266449708755,0)   (-0.0027614093814232843,0)   (0.015775248990885338,0)   (-0.07727359347008371,0)   (0.12158342213478775,0)   (-0.11547900930305739,0)   (0.03683823068378133,0)   
1000   0   (0.24493065206958844,0)   (0.057182377422263224,0)   (0.095230396368011519,0)   (-0.012034417177669472,0)   (-0.0060426579585096995,0)   (0.022160328387429939,0)   (-0.036603893298709833,0)   (0.023368195565980895,0)   (0.039167450156569111,0)   (0.10768582516743731,0)   (0.48986130413917528,0)   (-0.13557555628026893,0)   (0.036755577390140931,0)   (-0.010588266449712912,0)   (-0.0027614093814145209,0)   (0.015775248990876387,0)   (-0.077273593470080074,0)   (0.12158342213481634,0)   (-0.11547900930311325,0)   (0.036838230683809606,0)   
10000   0   (0.24493065206958844,0)   (0.057182377422263231,0)   (0.095230396368011519,0)   (-0.012034417177669473,0)   (-0.0060426579585097012,0)   (0.022160328387429939,0)   (-0.036603893298709833,0)   (0.023368195565980892,0)   (0.039167450156569118,0)   (0.1076858251674373,0)   (0.48986130413917534,0)   (-0.13557555628026891,0)   (0.036755577390140931,0)   (-0.010588266449712912,0)   (-0.0027614093814145209,0)   (0.015775248990876387,0)   (-0.077273593470080074,0)   (0.12158342213481635,0)   (-0.11547900930311325,0)   (0.036838230683809613,0)   
