0   0   (0.1875,0)   (-6.9388939039072284e-18,0)   (-1.214306433183765e-17,0)   (-2.0816681711721685e-17,0)   (0.37499999999999989,0)   (-5.2041704279304213e-18,0)   (-1.3010426069826053e-17,0)   (1.214306433183765e-17,0)   
0.5   0   (0.19750122534868705,0)   (-0.0057554329046449202,0)   (-0.0057554329046449401,0)   (0.0093158467224484284,0)   (0.39500245069737405,0)   (-0.033951313114012442,0)   (-0.033951313114012366,0)   (0.021076958729247697,0)   
1   0   (0.20075961226618791,0)   (-0.027444058285757838,0)   (-0.027444058285757852,0)   (0.027140489381180997,0)   (0.40151922453237626,0)   (-0.078070410541456539,0)   (-0.078070410541456428,0)   (0.074340563982077987,0)   
2   0   (0.20404910353295153,0)   (-0.046422384486718281,0)   (-0.046422384486718281,0)   (0.038417631783032535,0)   (0.40809820706590311,0)   (-0.105907471064991,0)   (-0.10590747106499089,0)   (0.11512685542929736,0)   
10   0   (0.20460778645159078,0)   (-0.049586213095572505,0)   (-0.049586213095572505,0)   (0.039129280340709442,0)   (0.40921557290318189,0)   (-0.10912950574019517,0)   (-0.10912950574019505,0)   (0.12008629255594841,0)   
100   0   (0.20460778649312406,0)   (-0.049586213315340549,0)   (-0.049586213315340549,0)   (0.039129280275114017,0)   (0.40921557298624855,0)   (-0.10912950587831625,0)   (-0.10912950587831613,0)   (0.12008629271113419,0)   
200   0   (0.20460778649312403,0)   (-0.049586213315340542,0)   (-0.049586213315340542,0)   (0.039129280275114024,0)   (0.40921557298624839,0)   (-0.10912950587831624,0)   (-0.10912950587831613,0)   (0.12008629271113418,0)   
500   0   (0.20460778649312408,0)   (-0.049586213315340549,0)   (-0.049586213315340549,0)   (0.039129280275114017,0)   (0.40921557298624855,0)   (-0.10912950587831625,0)   (-0.10912950587831613,0)   (0.12008629271113418,0)   
1000   0   (0.20460778649312406,0)   (-0.049586213315340542,0)   (-0.049586213315340542,0)   (0.039129280275114024,0)   (0.40921557298624839,0)   (-0.10912950587831624,0)   (-0.10912950587831612,0)   (0.12008629271113418,0)   
10000   0   (0.20460778649312406,0)   (-0.049586213315340549,0)   (-0.049586213315340542,0)   (0.039129280275114017,0)   (0.40921557298624844,0)   (-0.10912950587831624,0)   (-0.10912950587831612,0)   (0.12008629271113418,0)   
