0   0   (0.1875,0)   (-5.2041704279304213e-18,0)   (-2.0816681711721685e-17,0)   (-1.0408340855860843e-17,0)   (0.37499999999999989,0)   (-8.6736173798840355e-18,0)   (-3.4694469519536142e-18,0)   (1.1275702593849246e-17,0)   
0.5   0   (0.19785628776024106,0)   (-0.0083428449490947788,0)   (-0.0083428449490947649,0)   (0.01073451768984106,0)   (0.39571257552048195,0)   (-0.038064674995228517,0)   (-0.03806467499522851,0)   (0.025019188220091224,0)   
1   0   (0.20135631409494928,0)   (-0.031326224472183473,0)   (-0.031326224472183424,0)   (0.029648660653259537,0)   (0.40271262818989845,0)   (-0.083063395937437112,0)   (-0.083063395937437084,0)   (0.080735124744690384,0)   
2   0   (0.20425647396539018,0)   (-0.047784957792991516,0)   (-0.047784957792991439,0)   (0.039623692363323637,0)   (0.40851294793078041,0)   (-0.10686753929241308,0)   (-0.10686753929241308,0)   (0.11585927821918839,0)   
10   0   (0.20461657976061753,0)   (-0.049840163282507594,0)   (-0.04984016328250751,0)   (0.040127493702464823,0)   (0.40923315952123529,0)   (-0.10896096396682957,0)   (-0.10896096396682958,0)   (0.11910566581793131,0)   
100   0   (0.20461657976512221,0)   (-0.049840163306435224,0)   (-0.049840163306435148,0)   (0.040127493695496515,0)   (0.40923315953024447,0)   (-0.10896096398183644,0)   (-0.10896096398183645,0)   (0.11910566583474781,0)   
200   0   (0.20461657976512221,0)   (-0.049840163306435231,0)   (-0.049840163306435148,0)   (0.040127493695496515,0)   (0.40923315953024447,0)   (-0.10896096398183644,0)   (-0.10896096398183645,0)   (0.11910566583474778,0)   
500   0   (0.20461657976512218,0)   (-0.049840163306435224,0)   (-0.049840163306435148,0)   (0.040127493695496515,0)   (0.40923315953024447,0)   (-0.10896096398183644,0)   (-0.10896096398183645,0)   (0.1191056658347478,0)   
1000   0   (0.20461657976512221,0)   (-0.049840163306435224,0)   (-0.049840163306435148,0)   (0.040127493695496508,0)   (0.40923315953024453,0)   (-0.10896096398183645,0)   (-0.10896096398183644,0)   (0.11910566583474778,0)   
10000   0   (0.20461657976512221,0)   (-0.049840163306435231,0)   (-0.049840163306435148,0)   (0.040127493695496515,0)   (0.40923315953024453,0)   (-0.10896096398183644,0)   (-0.10896096398183644,0)   (0.1191056658347478,0)   
