0   0   (0.21428571428571427,0)   (1.7842870038618589e-17,0)   (1.4869058365515489e-18,0)   (9.4170702981598104e-18,0)   (1.5860328923216521e-17,0)   (1.6851599480917553e-17,0)   (6.9388939039072284e-18,0)   (0.42857142857142894,0)   (-9.726842347441382e-18,0)   (-1.0160523216435584e-17,0)   (-7.3106203630451158e-18,0)   (-4.150945460373074e-18,0)   (-6.3193498053440829e-18,0)   (-1.4559286316233917e-18,0)   
0.5   0   (0.23456348357483126,0)   (-0.0023594315104691712,0)   (0.0001395000351485139,0)   (0.011008242555861351,0)   (-0.0051656113302002643,0)   (0.0046435380284888163,0)   (-0.0011851560086660192,0)   (0.46912696714966357,0)   (-0.044246480704359901,0)   (-0.028313352419354253,0)   (0.030195917190788863,0)   (-0.01503791430220983,0)   (0.0037315692360554492,0)   (-0.00090517506332091484,0)   
1   0   (0.23632205442744358,0)   (-0.001999711258274168,0)   (0.0030814886650493557,0)   (0.013100612422271125,0)   (-0.010227830362477231,0)   (0.012002401735043839,0)   (-0.0028785875416632288,0)   (0.47264410885488667,0)   (-0.070065428991052614,0)   (-0.030842402442525448,0)   (0.045259941958552069,0)   (-0.03496609221823338,0)   (0.0081542665372121882,0)   (-0.00032931172831872932,0)   
2   0   (0.23671381486148133,0)   (-0.0086006276076851518,0)   (0.0085935609709222281,0)   (0.010093325146088433,0)   (-0.016043063765121372,0)   (0.022208412992654449,0)   (-0.0058660733946887915,0)   (0.47342762972295827,0)   (-0.11149035728180778,0)   (-0.020864123421841844,0)   (0.049549906788549765,0)   (-0.060798641585551538,0)   (0.025609388302371403,0)   (-0.0035256065529241597,0)   
10   0   (0.23584518942172564,0)   (-0.096493622717473984,0)   (0.019494338684075577,0)   (0.0019722451717827274,0)   (-0.040151388460202567,0)   (0.037457815936840742,0)   (-0.054510187231415472,0)   (0.47169037884345011,0)   (-0.24789082504495383,0)   (0.039471260168597304,0)   (0.017737605489750109,0)   (-0.10224473746106916,0)   (0.12059449286599505,0)   (-0.16984663702235894,0)   
100   0   (0.23521410179521954,0)   (-0.15153496711892939,0)   (0.03227652100235686,0)   (-0.0053791824650465904,0)   (-0.045829687997698362,0)   (0.050447062933571464,0)   (-0.11519379080164771,0)   (0.47042820359043952,0)   (-0.30670482854294756,0)   (0.051063181419026618,0)   (0.0068632805838723162,0)   (-0.098774589395770718,0)   (0.11613401533269913,0)   (-0.23779700808328263,0)   
200   0   (0.23521410146822136,0)   (-0.15153499605253595,0)   (0.032276528436451644,0)   (-0.0053791868959003775,0)   (-0.045829690388237435,0)   (0.050447070443488423,0)   (-0.1151938270114833,0)   (0.47042820293644333,0)   (-0.30670485653268958,0)   (0.051063184556150568,0)   (0.0068632769336629844,0)   (-0.098774586094818234,0)   (0.11613400726036271,0)   (-0.23779703281254866,0)   
500   0   (0.23521410146822133,0)   (-0.15153499605253828,0)   (0.032276528436452241,0)   (-0.0053791868959007332,0)   (-0.045829690388237622,0)   (0.050447070443489034,0)   (-0.1151938270114862,0)   (0.47042820293644338,0)   (-0.30670485653269186,0)   (0.051063184556150783,0)   (0.0068632769336626903,0)   (-0.098774586094817943,0)   (0.11613400726036208,0)   (-0.23779703281255066,0)   
1000   0   (0.23521410146822133,0)   (-0.15153499605253828,0)   (0.032276528436452241,0)   (-0.0053791868959007332,0)   (-0.045829690388237622,0)   (0.050447070443489034,0)   (-0.1151938270114862,0)   (0.47042820293644338,0)   (-0.30670485653269186,0)   (0.051063184556150783,0)   (0.0068632769336626903,0)   (-0.098774586094817943,0)   (0.11613400726036208,0)   (-0.23779703281255066,0)   
10000   0   (0.23521410146822133,0)   (-0.15153499605253828,0)   (0.032276528436452241,0)   (-0.0053791868959007332,0)   (-0.045829690388237622,0)   (0.050447070443489034,0)   (-0.1151938270114862,0)   (0.47042820293644338,0)   (-0.30670485653269186,0)   (0.051063184556150783,0)   (0.0068632769336626903,0)   (-0.098774586094817943,0)   (0.11613400726036208,0)   (-0.23779703281255066,0)   
