0   0   (0.20833333333333329,0)   (-4.6259292692714853e-18,0)   (-2.8912057932946786e-18,0)   (-4.6259292692714853e-18,0)   (-4.0476881106125501e-18,0)   (0,0)   (0.41666666666666657,0)   (-6.4148628538725682e-19,0)   (-7.3093296461731096e-18,0)   (-2.3129646346357427e-18,0)   (-1.043544591017298e-18,0)   (7.3934682522670357e-18,0)   
0.5   0   (0.20885738301785292,0)   (0.022735253550267395,0)   (0.022633556903747219,0)   (0.0044413405308159799,0)   (0.0025293788426526279,0)   (0.00057860802711994386,0)   (0.41771476603570545,0)   (-0.00012402994360759576,0)   (-0.0001233713846265319,0)   (7.2017223428741829e-06,0)   (-2.3581585619979353e-07,0)   (5.9300787511761998e-09,0)   
1   0   (0.20947957903969572,0)   (0.048398383663514781,0)   (0.047902932551688385,0)   (0.018588382140524745,0)   (0.011969439845793352,0)   (0.0048849809691428065,0)   (0.41895915807939149,0)   (-0.00070067083251254645,0)   (-0.00068799952426048042,0)   (8.1007082762442928e-05,0)   (-4.9982326670350476e-06,0)   (2.4727800473780782e-07,0)   
2   0   (0.2075827458795263,0)   (0.097356552482712994,0)   (0.096894201215820083,0)   (0.065925776408556069,0)   (0.050762680709353532,0)   (0.032365466501403831,0)   (0.41516549175905287,0)   (-0.0023083828529967842,0)   (-0.0022040664826411438,0)   (0.00047411052583442025,0)   (-4.782164520294744e-05,0)   (4.2416743236684993e-06,0)   
10   0   (0.18936019591274936,0)   (0.15733298041752178,0)   (0.15639125601978043,0)   (0.15620032605268,0)   (0.15690683355219426,0)   (0.12764738719579799,0)   (0.37872039182549944,0)   (-0.00012459214452497429,0)   (-0.0001034761838008046,0)   (2.9557458669717823e-05,0)   (-2.2374636498213779e-06,0)   (-1.2912503980708696e-06,0)   
100   0   (0.18144015107337239,0)   (0.16089060054142118,0)   (0.14554955053194998,0)   (0.14554955053194943,0)   (0.16089060054142229,0)   (0.11288030214674651,0)   (0.36288030214674549,0)   (2.1256617309413596e-16,0)   (3.416059786958351e-17,0)   (6.1401195520866358e-17,0)   (1.9452904591018855e-17,0)   (-6.8099746907886695e-17,0)   
200   0   (0.18144013184257426,0)   (0.16089060847036502,0)   (0.14554952337220811,0)   (0.14554952337220756,0)   (0.16089060847036613,0)   (0.11288026368515036,0)   (0.36288026368514931,0)   (2.0820086648679832e-16,0)   (2.8387757995477939e-17,0)   (6.0127776594997393e-17,0)   (2.2575290161947085e-17,0)   (-6.6476889512409995e-17,0)   
500   0   (0.18144013184256569,0)   (0.16089060847036854,0)   (0.14554952337219595,0)   (0.14554952337219543,0)   (0.16089060847036965,0)   (0.11288026368513318,0)   (0.36288026368513226,0)   (2.1402489698042759e-16,0)   (3.778444571111983e-17,0)   (5.9305858834957093e-17,0)   (2.1467203015212988e-17,0)   (-6.9304235744346854e-17,0)   
1000   0   (0.18144013184256569,0)   (0.16089060847036854,0)   (0.14554952337219595,0)   (0.14554952337219543,0)   (0.16089060847036965,0)   (0.11288026368513318,0)   (0.36288026368513226,0)   (2.1402489698042759e-16,0)   (3.778444571111983e-17,0)   (5.9305858834957093e-17,0)   (2.1467203015212988e-17,0)   (-6.9304235744346854e-17,0)   
10000   0   (0.18144013184256569,0)   (0.16089060847036854,0)   (0.14554952337219595,0)   (0.14554952337219543,0)   (0.16089060847036965,0)   (0.11288026368513318,0)   (0.36288026368513226,0)   (2.1402489698042759e-16,0)   (3.778444571111983e-17,0)   (5.9305858834957093e-17,0)   (2.1467203015212988e-17,0)   (-6.9304235744346854e-17,0)   
