0   0   (0.1875,0)   (0,0)   (0,0)   (0,0)   (0.375,0)   (0,0)   (0,0)   (0,0)   
0.5   0   (0.18719646030921025,0)   (0.016498445360735924,0)   (0.016498445360735924,0)   (0.0019235709565572471,0)   (0.37439292061842055,0)   (0,0)   (0,0)   (0,0)   
1   0   (0.18607792010199206,0)   (0.034167015987140004,0)   (0.034167015987140004,0)   (0.0073275365438199205,0)   (0.37215584020398418,0)   (0,0)   (0,0)   (0,0)   
2   0   (0.1808308126520283,0)   (0.068338005842930372,0)   (0.068338005842930372,0)   (0.023845593224390452,0)   (0.3616616253040566,0)   (0,0)   (0,0)   (0,0)   
10   0   (0.13459943069263258,0)   (0.12485055102577892,0)   (0.12485055102577892,0)   (0.018688320911249608,0)   (0.26919886138526522,0)   (0,0)   (0,0)   (0,0)   
100   0   (0.125000000001736,0)   (0.125,0)   (0.125,0)   (3.4719859661927864e-12,0)   (0.250000000003472,0)   (0,0)   (0,0)   (0,0)   
200   0   (0.125,0)   (0.125,0)   (0.125,0)   (4.8218746199097946e-23,0)   (0.25,0)   (0,0)   (0,0)   (0,0)   
500   0   (0.125,0)   (0.125,0)   (0.125,0)   (1.2916051582094653e-55,0)   (0.25,0)   (0,0)   (0,0)   (0,0)   
1000   0   (0.125,0)   (0.125,0)   (0.125,0)   (6.672975538853191e-110,0)   (0.25,0)   (0,0)   (0,0)   (0,0)   
10000   0   (0.125,0)   (0.125,0)   (0.125,0)   (0,0)   (0.25,0)   (0,0)   (0,0)   (0,0)   
