0   0   (0.21428571428571427,0)   (1.4869058365515489e-18,0)   (3.4694469519536142e-18,0)   (1.9825411154020651e-18,0)   (9.9127055770103257e-19,0)   (-9.9127055770103257e-19,0)   (-1.9825411154020651e-18,0)   (0.42857142857142799,0)   (1.1213748183992932e-17,0)   (2.6950168287496825e-18,0)   (3.2526065174565133e-18,0)   (-4.4607175096546471e-18,0)   (4.3058314850138606e-18,0)   (3.1286976977438843e-18,0)   
0.5   0   (0.23292662998877253,0)   (0.0053681760764220368,0)   (0.0057652874749664785,0)   (0.0080575341478410969,0)   (-0.0018885294914512216,0)   (0.0027043236272274508,0)   (-0.00043379881322515339,0)   (0.46585325997754534,0)   (-0.032547405707750443,0)   (-0.023162201724575414,0)   (0.020140046412907644,0)   (-0.007907589903423131,0)   (0.0018502592434826485,0)   (-0.00042765270108686867,0)   
1   0   (0.23546611612982088,0)   (0.00977891527190357,0)   (0.0088463041900358075,0)   (0.012437894626940152,0)   (-0.0057567373568113327,0)   (0.0095584577118435279,0)   (-0.0012146227524891457,0)   (0.47093223225964109,0)   (-0.055283254712322205,0)   (-0.031740298348901574,0)   (0.040483823018257085,0)   (-0.023931659102787991,0)   (0.0051806668181112086,0)   (-0.0007962144503313737,0)   
2   0   (0.23653075633099946,0)   (0.018937452316731371,0)   (0.016176152295655475,0)   (0.01138504719463145,0)   (-0.0071853178294220433,0)   (0.0215290947173052,0)   (0.0012119097096799634,0)   (0.47306151266199359,0)   (-0.082383916931400264,0)   (-0.029369904253525713,0)   (0.05218636539404789,0)   (-0.045118082265769771,0)   (0.010487731743182214,0)   (0.0017009432831419729,0)   
10   0   (0.23649931994329965,0)   (0.012864361589117046,0)   (0.02624226103617644,0)   (0.0091231862568328641,0)   (-0.011679256768405142,0)   (0.043598251331615684,0)   (0.022633820189181444,0)   (0.47299863988659924,0)   (-0.14943540980833311,0)   (0.0084685201171192329,0)   (0.042345358494857009,0)   (-0.084353294545067695,0)   (0.080327394853063505,0)   (-0.072121033952802116,0)   
100   0   (0.23565459216074391,0)   (-0.12322088115258353,0)   (0.030059780434649006,0)   (-0.0081597650232460156,0)   (-0.039034927871832679,0)   (0.041339138987647565,0)   (-0.11292698756941014,0)   (0.47130918432148905,0)   (-0.27378007443752544,0)   (0.052047954640265549,0)   (0.0026768754959969427,0)   (-0.094872936718545187,0)   (0.13292208083912058,0)   (-0.26266361072347327,0)   
200   0   (0.23555531670904242,0)   (-0.13519421733961548,0)   (0.032400983370449776,0)   (-0.0097073073912660162,0)   (-0.039620810669584915,0)   (0.044552798752357806,0)   (-0.12699830132037421,0)   (0.47111063341808546,0)   (-0.28378451413685873,0)   (0.052994072147140373,0)   (0.00072500722989175066,0)   (-0.092050440503974845,0)   (0.12922765983068771,0)   (-0.27401003846413863,0)   
500   0   (0.23555093062525473,0)   (-0.1357199415624562,0)   (0.032506265724029787,0)   (-0.0097749663428651004,0)   (-0.039644285900616624,0)   (0.044698725309241301,0)   (-0.12761666609252967,0)   (0.4711018612505104,0)   (-0.28422342798172495,0)   (0.053033540453743741,0)   (0.0006400050034553827,0)   (-0.09192234786509533,0)   (0.12905848452279101,0)   (-0.27450784184101351,0)   
1000   0   (0.23555093035115546,0)   (-0.13571997441482703,0)   (0.032506272304387879,0)   (-0.0097749705707045904,0)   (-0.039644287366408987,0)   (0.044698734430659075,0)   (-0.12761670473425585,0)   (0.47110186070231147,0)   (-0.28422345540915045,0)   (0.05303354291903082,0)   (0.00063999969205190237,0)   (-0.091922339858456742,0)   (0.12905847394745371,0)   (-0.27450787294841328,0)   
10000   0   (0.2355509303511554,0)   (-0.13571997441483022,0)   (0.032506272304388524,0)   (-0.0097749705707050032,0)   (-0.039644287366409132,0)   (0.04469873443065997,0)   (-0.12761670473425962,0)   (0.47110186070231175,0)   (-0.28422345540915317,0)   (0.053033542919031035,0)   (0.00063999969205138021,0)   (-0.091922339858455965,0)   (0.12905847394745268,0)   (-0.27450787294841639,0)   
