0   0   (0.16666666666666666,0)   (0,0)   (-9.2518585385429707e-18,0)   (0.33333333333333331,0)   (2.3129646346357427e-18,0)   (0,0)   
0.5   0   (0.16666666666666663,0)   (0.0018216745341000018,0)   (0.0018216745341000091,0)   (0.33333333333333331,0)   (-0.015192871989624586,0)   (-0.015192871989624605,0)   
1   0   (0.16666666666666666,0)   (-0.014685442246094261,0)   (-0.014685442246094246,0)   (0.33333333333333331,0)   (-0.056381724910403441,0)   (-0.056381724910403462,0)   
2   0   (0.1666666666666666,0)   (-0.056474876788203836,0)   (-0.056474876788203794,0)   (0.33333333333333326,0)   (-0.1299275361369874,0)   (-0.12992753613698743,0)   
10   0   (0.1666666666666666,0)   (-0.083333129398703368,0)   (-0.083333129398703312,0)   (0.33333333333333337,0)   (-0.16666646135793595,0)   (-0.16666646135793595,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333273,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666663,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333273,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666663,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333273,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666663,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333273,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666663,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333273,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666663,0)   
