0   0   (0.1875,0)   (-1.7347234759768071e-18,0)   (5.2041704279304213e-18,0)   (-1.3877787807814457e-17,0)   (0.37500000000000011,0)   (-8.6736173798840355e-18,0)   (-1.7347234759768071e-18,0)   (-1.7347234759768071e-18,0)   
0.5   0   (0.19791413685029183,0)   (-0.0087743179263274577,0)   (-0.0087743179263273952,0)   (0.010982712446553602,0)   (0.39582827370058399,0)   (-0.038751319551687917,0)   (-0.038751319551687889,0)   (0.025695961514018272,0)   
1   0   (0.20144997739969736,0)   (-0.031922618253681249,0)   (-0.031922618253681131,0)   (0.030048306288702951,0)   (0.40289995479939539,0)   (-0.083827386027403694,0)   (-0.083827386027403694,0)   (0.081719643933134217,0)   
2   0   (0.20428347501281161,0)   (-0.047967070419775992,0)   (-0.047967070419775833,0)   (0.039805335214397587,0)   (0.40856695002562382,0)   (-0.10698713422530601,0)   (-0.10698713422530606,0)   (0.11593125388654504,0)   
10   0   (0.20461802129320578,0)   (-0.049879085499453218,0)   (-0.049879085499453052,0)   (0.040280299476107964,0)   (0.40923604258641211,0)   (-0.1089348767166588,0)   (-0.10893487671665883,0)   (0.11895574310970787,0)   
100   0   (0.20461802129631637,0)   (-0.049879085515986445,0)   (-0.049879085515986278,0)   (0.040280299471312307,0)   (0.40923604259263335,0)   (-0.10893487672702498,0)   (-0.10893487672702502,0)   (0.11895574312132076,0)   
200   0   (0.20461802129631643,0)   (-0.049879085515986445,0)   (-0.049879085515986285,0)   (0.0402802994713123,0)   (0.40923604259263346,0)   (-0.10893487672702498,0)   (-0.10893487672702502,0)   (0.11895574312132076,0)   
500   0   (0.20461802129631643,0)   (-0.049879085515986445,0)   (-0.049879085515986285,0)   (0.0402802994713123,0)   (0.40923604259263341,0)   (-0.10893487672702498,0)   (-0.10893487672702502,0)   (0.11895574312132076,0)   
1000   0   (0.20461802129631637,0)   (-0.049879085515986445,0)   (-0.049879085515986285,0)   (0.040280299471312307,0)   (0.40923604259263335,0)   (-0.10893487672702498,0)   (-0.10893487672702502,0)   (0.11895574312132076,0)   
10000   0   (0.2046180212963164,0)   (-0.049879085515986445,0)   (-0.049879085515986285,0)   (0.0402802994713123,0)   (0.40923604259263335,0)   (-0.10893487672702498,0)   (-0.10893487672702504,0)   (0.11895574312132076,0)   
