0   0   (0.22499999999999981,0)   (1.695692197767329e-17,0)   (-1.1145598333150985e-17,0)   (6.1582683397176649e-18,0)   (-1.8214596497756475e-18,0)   (-4.2067044292437569e-18,0)   (-1.2836953722228373e-17,0)   (9.97465998686664e-19,0)   (4.4669129506402786e-18,0)   (-1.1709383462843449e-18,0)   (0.44999999999999885,0)   (-7.5731521748112479e-18,0)   (1.3552527156068805e-18,0)   (4.5197678065489466e-18,0)   (-1.6097691755978526e-17,0)   (1.0950441942103594e-18,0)   (-1.2007539060276961e-18,0)   (-8.2507785326146881e-18,0)   (4.6878191432841995e-18,0)   (-2.0582900618279498e-18,0)   
0.5   0   (0.24351358388659081,0)   (0.013658244779766585,0)   (0.016276328429634432,0)   (0.0084062368469048233,0)   (-0.0023543738962870466,0)   (0.0037916713180386639,0)   (-0.0010568479370697621,0)   (0.00081560186049426579,0)   (-0.0001444558712117291,0)   (0.00011769813748400359,0)   (0.48702716777282784,0)   (-0.025667197016438301,0)   (-0.012988372436972678,0)   (0.01631415698870943,0)   (-0.010045016839738727,0)   (0.0030271900117547581,0)   (-0.00074695595177760063,0)   (0.0001897660193836767,0)   (-4.2708272793473783e-05,0)   (1.0076907194229114e-05,0)   
1   0   (0.2447310146074417,0)   (0.032002474755783272,0)   (0.036417369725286919,0)   (0.011771207884891889,0)   (-0.0024580127877186575,0)   (0.0082679658808582461,0)   (-0.0022819953576817742,0)   (0.0029191572652496871,0)   (-0.00022090185631569437,0)   (0.00069589940167148832,0)   (0.48946202921435006,0)   (-0.038903501849632871,0)   (-0.011889229749209451,0)   (0.019358821602301512,0)   (-0.016835782860472721,0)   (0.0056537699289849292,0)   (-0.00020671351928137696,0)   (-0.00052127728829791365,0)   (0.00016701518240370484,0)   (-3.3011559329467663e-05,0)   
2   0   (0.24514836154904601,0)   (0.059507331717113192,0)   (0.065999589687423241,0)   (0.016023832946948178,0)   (-0.0013561518443863754,0)   (0.014352476658421537,0)   (-0.0040061367789132668,0)   (0.0087921354036243748,0)   (0.00084277042545298649,0)   (0.0041179703333405551,0)   (0.49029672309768124,0)   (-0.059317595055253899,0)   (-0.0084526161991978974,0)   (0.022347825597207351,0)   (-0.022896770916685814,0)   (0.012160964307891441,0)   (-0.0028647404477896488,0)   (-0.001669334388625129,0)   (0.00099741081787052934,0)   (-0.00016688295437444908,0)   
10   0   (0.24530106743580324,0)   (0.10208743495442786,0)   (0.11078706676037253,0)   (0.011815451549989583,0)   (-0.0055494248385562599,0)   (0.020541419823313901,0)   (-0.015160953084589625,0)   (0.030145092037387952,0)   (0.03928872143164118,0)   (0.051219874847294927,0)   (0.49060213487156512,0)   (-0.09497367438697589,0)   (0.014833687188555078,0)   (0.0075141801174036862,0)   (-0.021150164858534746,0)   (0.030857696779594521,0)   (-0.050430620129536204,0)   (0.028487425335089484,0)   (-0.0067772489646074812,0)   (-0.0027467868712942167,0)   
100   0   (0.24549272680703413,0)   (0.13021956960204015,0)   (0.12011370808633771,0)   (0.013022771777486656,0)   (-0.00065201497352075221,0)   (0.019370420287094792,0)   (-0.0095437600073337604,0)   (0.063794127516346166,0)   (0.11274460898958551,0)   (0.14064584741664057,0)   (0.49098545361406087,0)   (-0.079466279611291102,0)   (0.015072572782192753,0)   (0.0038246035103434045,0)   (-0.013932385461270678,0)   (0.026647045277368137,0)   (-0.053733215135227962,0)   (0.050242313762208717,0)   (-0.046051752145322394,0)   (0.017673418188419578,0)   
200   0   (0.24556071494731918,0)   (0.13694562074481068,0)   (0.12006009382619465,0)   (0.013706073888035783,0)   (0.00077409459730323543,0)   (0.018588469014950353,0)   (-0.0066775064534948013,0)   (0.068676545726989197,0)   (0.12090589261451412,0)   (0.14981777379520214,0)   (0.49112142989463575,0)   (-0.073392507726339748,0)   (0.013293538748626025,0)   (0.0049944852296288714,0)   (-0.013805138914194444,0)   (0.026063880309156049,0)   (-0.050551094420458735,0)   (0.048267233584156355,0)   (-0.046861858324640238,0)   (0.019011680306332865,0)   
500   0   (0.24568842744890021,0)   (0.15002997181051017,0)   (0.12094028405821611,0)   (0.015590452003753377,0)   (0.0033082418594757692,0)   (0.017281198319028915,0)   (-0.0011028367486334005,0)   (0.078224015171260999,0)   (0.13642694975645575,0)   (0.16562478310020168,0)   (0.49137685489779859,0)   (-0.06185896272811104,0)   (0.0092317924884275579,0)   (0.0082617687744909393,0)   (-0.015232351828306684,0)   (0.026624860626385877,0)   (-0.044413149091822431,0)   (0.038497160465684716,0)   (-0.037199920022439971,0)   (0.015314623974198275,0)   
1000   0   (0.24587212787366566,0)   (0.16886858800184049,0)   (0.12224605395451928,0)   (0.018325247425655111,0)   (0.0069474768226568907,0)   (0.015407374596521528,0)   (0.0069234284948189095,0)   (0.091972235798679969,0)   (0.15876002025194638,0)   (0.18830389496094679,0)   (0.49174425574732822,0)   (-0.045264191241493869,0)   (0.0033602727284284153,0)   (0.013004701502222972,0)   (-0.017352693080839973,0)   (0.027498824776124333,0)   (-0.035577893554539337,0)   (0.024198667738863724,0)   (-0.022849550333143037,0)   (0.0097453805356671579,0)   
10000   0   (0.24625129575488378,0)   (0.20775254110890523,0)   (0.12494124168033607,0)   (0.02397002084492026,0)   (0.014459059041607684,0)   (0.011539699351844374,0)   (0.023490087003623553,0)   (0.12034932923243634,0)   (0.20485671954235998,0)   (0.23511483278551473,0)   (0.49250259150976622,0)   (-0.011011660282578458,0)   (-0.0087588747119710809,0)   (0.022794384799262823,0)   (-0.021729205613204308,0)   (0.029302745671300173,0)   (-0.017341434328246485,0)   (-0.0053142533599098152,0)   (0.0067704796869509773,0)   (-0.0017498860687001926,0)   
