0   0   (0.20000000000000001,0)   (9.7144514654701191e-18,0)   (1.1102230246251566e-17,0)   (5.551115123125783e-18,0)   (2.7755575615628915e-18,0)   (0.40000000000000008,0)   (-1.1102230246251566e-17,0)   (-6.9388939039072284e-18,0)   (-6.9388939039072288e-19,0)   (6.2450045135165057e-18,0)   
0.5   0   (0.21281300496437305,0)   (0.0059193947088193892,0)   (0.0045361339291198838,0)   (0.0044805041091077503,0)   (0.00060472020926099351,0)   (0.4256260099287455,0)   (-0.023421823122894141,0)   (-0.020368790644860246,0)   (0.0093580222983810878,0)   (-0.0023734854310927846,0)   
1   0   (0.21629835080524698,0)   (-0.0040092300537055746,0)   (-0.0070104408144412832,0)   (0.010002731109457931,0)   (-0.0028073259747358726,0)   (0.43259670161049429,0)   (-0.061671083997309417,0)   (-0.050182615196299227,0)   (0.03941681062294488,0)   (-0.015166287743862819,0)   
2   0   (0.21834315229401238,0)   (-0.017340844035388187,0)   (-0.02473589031958022,0)   (0.014650793796374094,0)   (-0.0051370210289318928,0)   (0.4366863045880241,0)   (-0.10273114667933567,0)   (-0.07606826917994905,0)   (0.086287773536584442,0)   (-0.045266292400573095,0)   
10   0   (0.21874615976226597,0)   (-0.042619203371443405,0)   (-0.024650187934110116,0)   (0.01357140473866251,0)   (-0.013394798281841732,0)   (0.43749231952453166,0)   (-0.17505021650398064,0)   (-0.064435283351774605,0)   (0.11202876191940704,0)   (-0.13681972104966644,0)   
100   0   (0.21826620676983344,0)   (-0.12717330942782362,0)   (-0.0053526926966727959,0)   (0.017080999514196393,0)   (-0.10268355258024477,0)   (0.43653241353966638,0)   (-0.26776332470710212,0)   (-0.016625238773075139,0)   (0.087646221650241413,0)   (-0.23549664002971823,0)   
200   0   (0.2182658047114848,0)   (-0.12724999719022362,0)   (-0.0053352922143871228,0)   (0.017084490204710624,0)   (-0.1027649768239349,0)   (0.43653160942296931,0)   (-0.26784556848610158,0)   (-0.016582367680942633,0)   (0.087623883728320737,0)   (-0.23558346285119741,0)   
500   0   (0.21826580462767534,0)   (-0.12725001317587575,0)   (-0.0053352885872366201,0)   (0.01708449093234907,0)   (-0.10276499379691198,0)   (0.43653160925535028,0)   (-0.26784558562991179,0)   (-0.016582358744414272,0)   (0.087623879071955277,0)   (-0.23558348094951415,0)   
1000   0   (0.21826580462767534,0)   (-0.12725001317587575,0)   (-0.0053352885872366201,0)   (0.01708449093234907,0)   (-0.10276499379691198,0)   (0.43653160925535028,0)   (-0.26784558562991179,0)   (-0.016582358744414272,0)   (0.087623879071955277,0)   (-0.23558348094951415,0)   
10000   0   (0.21826580462767534,0)   (-0.12725001317587575,0)   (-0.0053352885872366201,0)   (0.01708449093234907,0)   (-0.10276499379691198,0)   (0.43653160925535028,0)   (-0.26784558562991179,0)   (-0.016582358744414272,0)   (0.087623879071955277,0)   (-0.23558348094951415,0)   
