0   0   (0.20000000000000001,0)   (-1.6653345369377347e-17,0)   (-4.1633363423443369e-18,0)   (0,0)   (-1.3877787807814457e-17,0)   (0.40000000000000019,0)   (5.898059818321144e-18,0)   (3.989863994746656e-18,0)   (1.5612511283791264e-18,0)   (1.1015494072452724e-17,0)   
0.5   0   (0.2015857700055779,0)   (0.019958706127757821,0)   (0.019619653852744067,0)   (0.0036055251636716908,0)   (0.002033352330862279,0)   (0.40317154001115552,0)   (-0.00052100238786478652,0)   (-0.00051489942838004821,0)   (4.742853182934446e-05,0)   (-2.5210777007012068e-06,0)   
1   0   (0.20392859904846422,0)   (0.040797509137878399,0)   (0.039182559025548618,0)   (0.014155842627493635,0)   (0.0090763740179573005,0)   (0.40785719809692855,0)   (-0.0026654874011688263,0)   (-0.0025630846990972282,0)   (0.00048559533094184388,0)   (-5.0659922304426941e-05,0)   
2   0   (0.20485478092403239,0)   (0.078072803728639728,0)   (0.075271819737731824,0)   (0.04534682103885207,0)   (0.035258095705033791,0)   (0.40970956184806478,0)   (-0.0078875772800591198,0)   (-0.007220088563800831,0)   (0.0026718330398853613,0)   (-0.00049571370817686259,0)   
10   0   (0.20270952998960473,0)   (0.13083369771213019,0)   (0.18624673515648413,0)   (0.12925485279397006,0)   (0.15158698419263331,0)   (0.40541905997920963,0)   (-0.00076596953735322813,0)   (-0.00092386903822341989,0)   (0.00074426592892900862,0)   (-0.00011368201154195523,0)   
100   0   (0.20662557352670149,0)   (0.12500000042151316,0)   (0.20662557268367512,0)   (0.12500000042151302,0)   (0.16325114705340318,0)   (0.41325114705340277,0)   (2.8406760010302949e-17,0)   (1.0423415695526516e-17,0)   (-6.2773675245012677e-17,0)   (4.5083055519597424e-17,0)   
200   0   (0.20662557377581992,0)   (0.125,0)   (0.20662557377581989,0)   (0.12499999999999983,0)   (0.16325114755164,0)   (0.41325114755163961,0)   (2.9724547932227047e-17,0)   (1.3942352758066662e-17,0)   (-6.3625259118774885e-17,0)   (4.7320907838703439e-17,0)   
500   0   (0.20662557377581992,0)   (0.12499999999999997,0)   (0.20662557377581989,0)   (0.12499999999999982,0)   (0.16325114755164,0)   (0.41325114755163961,0)   (3.1008182133085427e-17,0)   (1.6250345405186422e-17,0)   (-6.4293188828390413e-17,0)   (4.5428071027142636e-17,0)   
1000   0   (0.20662557377581992,0)   (0.12499999999999997,0)   (0.20662557377581989,0)   (0.12499999999999982,0)   (0.16325114755164,0)   (0.41325114755163961,0)   (3.1008182133085427e-17,0)   (1.6250345405186422e-17,0)   (-6.4293188828390413e-17,0)   (4.5428071027142636e-17,0)   
10000   0   (0.20662557377581992,0)   (0.12499999999999997,0)   (0.20662557377581989,0)   (0.12499999999999982,0)   (0.16325114755164,0)   (0.41325114755163961,0)   (3.1008182133085427e-17,0)   (1.6250345405186422e-17,0)   (-6.4293188828390413e-17,0)   (4.5428071027142636e-17,0)   
