0   0   (0.21875,0)   (1.951563910473908e-18,0)   (4.7704895589362195e-18,0)   (-2.6020852139652106e-18,0)   (1.951563910473908e-18,0)   (-3.0357660829594124e-18,0)   (1.0842021724855044e-18,0)   (6.9388939039072284e-18,0)   (0.43750000000000039,0)   (-2.0078068981715935e-17,0)   (3.7066161771848183e-18,0)   (1.5151725360484924e-17,0)   (-6.3696877633523385e-19,0)   (6.7559347873002995e-18,0)   (4.9263436212310108e-18,0)   (3.4389537658524594e-18,0)   
0.5   0   (0.23675461105392401,0)   (0.011728301247892349,0)   (0.011963900948842952,0)   (0.0076794386834744075,0)   (-0.0006722980936082868,0)   (0.002465208480013999,0)   (-0.00023152802697159582,0)   (0.00045878919896371755,0)   (0.47350922210784674,0)   (-0.025340288063786957,0)   (-0.017604782711720078,0)   (0.015644493121467005,0)   (-0.0060781818898703347,0)   (0.0015888114422056975,0)   (-0.00032997873329105107,0)   (6.8787553060753652e-05,0)   
1   0   (0.2392925906833254,0)   (0.024904412710554238,0)   (0.0237073002790542,0)   (0.01295783309816902,0)   (-0.0026471137738873791,0)   (0.0085970982146326702,0)   (-0.00024233146727518175,0)   (0.0029310338075383903,0)   (0.47858518136663719,0)   (-0.04147344375628001,0)   (-0.022602420248974443,0)   (0.029795388435055189,0)   (-0.017510722449143288,0)   (0.0043741313125342986,0)   (-0.00065255703552036563,0)   (0.00013292147287887463,0)   
2   0   (0.24040595390648548,0)   (0.049926724414307906,0)   (0.044306389922440188,0)   (0.015661980861862834,0)   (-0.0032041647305323094,0)   (0.019747196404803876,0)   (0.0055946904654029768,0)   (0.012357708553296411,0)   (0.48081190781295513,0)   (-0.060109555180878418,0)   (-0.020971867065229233,0)   (0.0384506518220607,0)   (-0.03173238831319241,0)   (0.006904228468542324,0)   (0.0021742519649800233,0)   (-0.0013177025751849839,0)   
10   0   (0.24057662700091773,0)   (0.12061450701791863,0)   (0.095616521962657713,0)   (0.031907018572997804,0)   (0.016033620387897653,0)   (0.065045413825202375,0)   (0.091524822198664355,0)   (0.12131080311561646,0)   (0.48115325400183268,0)   (-0.07411181669239654,0)   (-0.0046144572282313034,0)   (0.042921557967775401,0)   (-0.044556232149456192,0)   (0.016032079040470555,0)   (-0.0055302123959164555,0)   (0.00082561734267784536,0)   
100   0   (0.24103063701930569,0)   (0.18677222468358021,0)   (0.11891647135270077,0)   (0.054004474843236845,0)   (0.058413152809041649,0)   (0.10905874655542672,0)   (0.17927955816212998,0)   (0.21535731301693065,0)   (0.4820612740386121,0)   (-0.018116413860191007,0)   (-0.028011949978929678,0)   (0.054841395842757802,0)   (-0.0083640351358977363,0)   (-0.031425709732266167,0)   (0.015386034405661499,0)   (0.0017413516617329045,0)   
200   0   (0.24103122921037692,0)   (0.18684701711253188,0)   (0.11894234650833604,0)   (0.054033796108412385,0)   (0.05846968491546406,0)   (0.10911489159706632,0)   (0.17936776600855359,0)   (0.21543268550632991,0)   (0.48206245842075457,0)   (-0.018046913108462754,0)   (-0.028054435702190364,0)   (0.054871485620320133,0)   (-0.008311649931273082,0)   (-0.031524042547743554,0)   (0.015471187294464393,0)   (0.0016986894216320201,0)   
500   0   (0.24103122958131348,0)   (0.18684706404622362,0)   (0.1189423627749438,0)   (0.054033814534511705,0)   (0.058469720405344976,0)   (0.10911492685901171,0)   (0.17936782136226434,0)   (0.21543273276014255,0)   (0.48206245916262769,0)   (-0.018046869501780187,0)   (-0.02805446240686172,0)   (0.054871504570512548,0)   (-0.0083116170518153631,0)   (-0.031524104406846019,0)   (0.015471240993197504,0)   (0.0016986624466271175,0)   
1000   0   (0.24103122958131346,0)   (0.18684706404622364,0)   (0.11894236277494379,0)   (0.054033814534511698,0)   (0.058469720405344983,0)   (0.10911492685901172,0)   (0.17936782136226431,0)   (0.21543273276014258,0)   (0.48206245916262763,0)   (-0.01804686950178018,0)   (-0.028054462406861727,0)   (0.054871504570512548,0)   (-0.0083116170518153509,0)   (-0.031524104406846019,0)   (0.015471240993197509,0)   (0.0016986624466271141,0)   
10000   0   (0.24103122958131346,0)   (0.18684706404622362,0)   (0.11894236277494377,0)   (0.054033814534511705,0)   (0.058469720405344976,0)   (0.10911492685901171,0)   (0.17936782136226434,0)   (0.21543273276014258,0)   (0.48206245916262763,0)   (-0.018046869501780177,0)   (-0.028054462406861727,0)   (0.054871504570512548,0)   (-0.0083116170518153492,0)   (-0.031524104406846019,0)   (0.015471240993197511,0)   (0.0016986624466271143,0)   
