0   0   (0.22499999999999987,0)   (-7.2858385991025901e-18,0)   (-9.0205620750793972e-18,0)   (-5.2475385148298413e-18,0)   (-3.4694469519536144e-19,0)   (-7.2858385991025901e-18,0)   (4.1199682554449168e-18,0)   (-6.9388939039072288e-19,0)   (-6.5919492087118667e-18,0)   (-5.898059818321144e-18,0)   (0.4499999999999999,0)   (1.8110242038654744e-17,0)   (3.913969842672671e-17,0)   (7.8821497939696175e-18,0)   (-1.4982318771034064e-17,0)   (-1.0641444322945227e-17,0)   (-5.5389178486853206e-18,0)   (3.1590940800796385e-18,0)   (1.0692943926138288e-18,0)   (-1.4386007576167038e-18,0)   
0.5   0   (0.24424792766532541,0)   (0.0099974227618385373,0)   (0.015107032897069141,0)   (0.0078168477161196619,0)   (-0.0041920368212766384,0)   (0.0046749389926586168,0)   (-0.0016768567282623088,0)   (0.0010131297212779711,0)   (-0.00024400042959736798,0)   (0.00013311333456901987,0)   (0.48849585533017831,0)   (-0.03104543852866741,0)   (-0.012460334477507946,0)   (0.017375877371864898,0)   (-0.013156851732908141,0)   (0.0041717832898294964,0)   (-0.000770731666690459,0)   (0.00010100118772888416,0)   (-1.4570219318643029e-05,0)   (3.2273120524420293e-06,0)   
1   0   (0.24498764787792918,0)   (0.021443393671872112,0)   (0.031748870091745617,0)   (0.0076196201447418415,0)   (-0.0052847173492034201,0)   (0.0092186425027568405,0)   (-0.0041467940801731794,0)   (0.0033277557964197639,0)   (-0.00072602453889563962,0)   (0.00069662417424127241,0)   (0.48997529575506982,0)   (-0.050528654306274158,0)   (-0.010965909332544826,0)   (0.020070704674740134,0)   (-0.019748550001562715,0)   (0.0086628687061134132,0)   (-0.0012001763339043337,0)   (-0.0010210646116442532,0)   (0.0004784758014659874,0)   (-0.00010022079188305125,0)   
2   0   (0.24519069409317457,0)   (0.033114930927961375,0)   (0.052068553207505072,0)   (0.0034327641492970518,0)   (-0.0052882613590921361,0)   (0.014398006427046434,0)   (-0.010384429833108996,0)   (0.010388577774840818,0)   (-0.0025360907816987513,0)   (0.0042682234341322057,0)   (0.49038138818603211,0)   (-0.080064248292859935,0)   (-0.0047541298555419578,0)   (0.021762595415083658,0)   (-0.025130009210840156,0)   (0.017467439620738323,0)   (-0.010820822415780727,0)   (0.0018517792763106528,0)   (0.00088460888065242777,0)   (-0.00053943002985333479,0)   
10   0   (0.24494475686536246,0)   (0.0022463248624427115,0)   (0.067571496311548934,0)   (-0.017214442081812675,0)   (-0.0034992295167726841,0)   (0.017855407356438854,0)   (-0.02872820138237742,0)   (0.029561700164934982,0)   (-0.0093924804133944592,0)   (0.041996337217913543,0)   (0.48988951373068346,0)   (-0.15857977100580023,0)   (0.035926864932771252,0)   (-0.0053881647290989765,0)   (-0.014185894727313374,0)   (0.024320101345408775,0)   (-0.055112554688177891,0)   (0.067246696839718165,0)   (-0.071379421425674563,0)   (0.044249372722422506,0)   
100   0   (0.24470427782607382,0)   (-0.062497824149549151,0)   (0.052779062961337476,0)   (-0.023793959879370625,0)   (-0.0026605577276221674,0)   (0.01654735928471307,0)   (-0.031420970586637738,0)   (0.03270434031681474,0)   (-0.03790513739703414,0)   (0.038676360559149782,0)   (0.48940855565214297,0)   (-0.2071675253567033,0)   (0.059638713431578595,0)   (-0.026991715519805004,0)   (-0.0013706716802334483,0)   (0.015832070549907588,0)   (-0.051082371299245963,0)   (0.0882319688429756,0)   (-0.17001021145225406,0)   (0.17394142414473204,0)   
200   0   (0.24462815884650155,0)   (-0.08657137730969014,0)   (0.047647737947601507,0)   (-0.025380192671083397,0)   (-0.0029691323974661379,0)   (0.016223495197135257,0)   (-0.031648157308199421,0)   (0.033588260241802753,0)   (-0.055046487232580245,0)   (0.019496727056532912,0)   (0.48925631769300143,0)   (-0.22343618752341457,0)   (0.064739554984132544,0)   (-0.031032010273896682,0)   (-0.0010169701184779643,0)   (0.016251868451240551,0)   (-0.048301277107476955,0)   (0.08250813569874807,0)   (-0.18136623795473172,0)   (0.20085404010527824,0)   
500   0   (0.2445907731014921,0)   (-0.098392656706333501,0)   (0.045128998762902529,0)   (-0.026159065386443584,0)   (-0.0031207807879930056,0)   (0.016064683767261077,0)   (-0.03176001618539577,0)   (0.034022461971199097,0)   (-0.063464089944041957,0)   (0.010077617641628194,0)   (0.48918154620298532,0)   (-0.23142538551758188,0)   (0.067244088510332672,0)   (-0.03301552820994938,0)   (-0.00084400684117823439,0)   (0.016458705155240293,0)   (-0.046936066064198867,0)   (0.079695407622828854,0)   (-0.18693785048023809,0)   (0.21406643298026651,0)   
1000   0   (0.24458984986561613,0)   (-0.098684581583226239,0)   (0.045066798845948497,0)   (-0.026178299541451185,0)   (-0.0031245257245467468,0)   (0.016060761941293272,0)   (-0.031762778525820844,0)   (0.034033184523886907,0)   (-0.063671961491883866,0)   (0.0098450140213773869,0)   (0.48917969973123454,0)   (-0.23162267766995223,0)   (0.067305937622459233,0)   (-0.033064510912786685,0)   (-0.00083973553850433854,0)   (0.016463812961066176,0)   (-0.046902352365433789,0)   (0.07962594768283561,0)   (-0.1870754406772491,0)   (0.21439271120678469,0)   
10000   0   (0.24458984821590316,0)   (-0.098685103218359216,0)   (0.045066687702073761,0)   (-0.026178333910605034,0)   (-0.0031245324163042226,0)   (0.016060754933455389,0)   (-0.03176278346179557,0)   (0.034033203683816876,0)   (-0.063672332933686487,0)   (0.0098445983862945896,0)   (0.48917969643180798,0)   (-0.23162303020762939,0)   (0.067306048139487346,0)   (-0.033064598439067415,0)   (-0.00083972790619303334,0)   (0.016463822088109408,0)   (-0.046902292123052504,0)   (0.079625823566160783,0)   (-0.18707568653461329,0)   (0.21439329422727876,0)   
