0   0   (0.20000000000000001,0)   (-4.1633363423443369e-18,0)   (-1.3877787807814458e-18,0)   (-5.551115123125783e-18,0)   (-2.7755575615628915e-18,0)   (0.40000000000000008,0)   (-9.3675067702747589e-18,0)   (-4.5102810375396986e-18,0)   (-3.1225022567582528e-18,0)   (-1.5612511283791264e-17,0)   
0.5   0   (0.21448789347247418,0)   (-0.0015064890185328503,0)   (-0.002252519844002578,0)   (0.0060940123594781332,0)   (-0.00092783656761119397,0)   (0.42897578694494798,0)   (-0.035458041467122357,0)   (-0.02990487772692511,0)   (0.016829525656433635,0)   (-0.0050929127721433161,0)   
1   0   (0.21748098122417339,0)   (-0.017119742751984721,0)   (-0.018622962779424514,0)   (0.014234330586685801,0)   (-0.0064253577299053866,0)   (0.43496196244834595,0)   (-0.079461523328796468,0)   (-0.062046551297210692,0)   (0.056263013192612024,0)   (-0.024594085746773346,0)   
2   0   (0.21903730962543885,0)   (-0.03002530679226792,0)   (-0.029761621715615607,0)   (0.020498328279061052,0)   (-0.0081229901665525253,0)   (0.43807461925087754,0)   (-0.11868879863099646,0)   (-0.076139584557568557,0)   (0.09481273165354176,0)   (-0.060667880344515306,0)   
10   0   (0.21845356270035537,0)   (-0.088048726296232144,0)   (-0.016225398822246641,0)   (0.019267562171598602,0)   (-0.057803209037891441,0)   (0.43690712540071025,0)   (-0.22437731911960915,0)   (-0.039506246263978376,0)   (0.095329661230215579,0)   (-0.18325665321539028,0)   
100   0   (0.21804995235044194,0)   (-0.1298232996568989,0)   (-0.0062371015989206241,0)   (0.02104480518923002,0)   (-0.10303435371361473,0)   (0.43609990470088367,0)   (-0.27009278508482537,0)   (-0.017193553317726793,0)   (0.08361730738227266,0)   (-0.22991330266130661,0)   
200   0   (0.21804995233730781,0)   (-0.12982330107453607,0)   (-0.0062371012619838687,0)   (0.021044805255303018,0)   (-0.10303435525609086,0)   (0.43609990467461546,0)   (-0.27009278660149194,0)   (-0.017193552569934399,0)   (0.08361730698126818,0)   (-0.22991330419667183,0)   
500   0   (0.21804995233730781,0)   (-0.12982330107453607,0)   (-0.006237101261983867,0)   (0.021044805255303018,0)   (-0.10303435525609086,0)   (0.43609990467461546,0)   (-0.27009278660149194,0)   (-0.017193552569934399,0)   (0.08361730698126818,0)   (-0.22991330419667183,0)   
1000   0   (0.21804995233730781,0)   (-0.12982330107453607,0)   (-0.006237101261983867,0)   (0.021044805255303018,0)   (-0.10303435525609086,0)   (0.43609990467461546,0)   (-0.27009278660149194,0)   (-0.017193552569934399,0)   (0.08361730698126818,0)   (-0.22991330419667183,0)   
10000   0   (0.21804995233730781,0)   (-0.12982330107453607,0)   (-0.006237101261983867,0)   (0.021044805255303018,0)   (-0.10303435525609086,0)   (0.43609990467461546,0)   (-0.27009278660149194,0)   (-0.017193552569934399,0)   (0.08361730698126818,0)   (-0.22991330419667183,0)   
