0   0   (0.1875,0)   (6.9388939039072284e-18,0)   (1.3877787807814457e-17,0)   (-3.4694469519536142e-18,0)   (0.37499999999999994,0)   (1.9949319973733282e-17,0)   (-8.6736173798840355e-19,0)   (0,0)   
0.5   0   (0.1951285379511809,0)   (0.0064762694113676888,0)   (0.0064762694113676732,0)   (0.0044375288932771983,0)   (0.39025707590236169,0)   (-0.01471549965263895,0)   (-0.014715499652638971,0)   (0.0058974494845794798,0)   
1   0   (0.19736862840300839,0)   (-0.0010873902693180532,0)   (-0.0010873902693180723,0)   (0.014161404223872591,0)   (0.39473725680601651,0)   (-0.043680275750040479,0)   (-0.0436802757500405,0)   (0.033225551387447205,0)   
2   0   (0.2003492798731942,0)   (-0.023488791529051284,0)   (-0.023488791529051312,0)   (0.028385374307033865,0)   (0.40069855974638818,0)   (-0.085787345381134306,0)   (-0.085787345381134375,0)   (0.091466534145224807,0)   
10   0   (0.20457345315232553,0)   (-0.047391430110836401,0)   (-0.047391430110836442,0)   (0.030474591946649043,0)   (0.40914690630465089,0)   (-0.11044702089255726,0)   (-0.11044702089255733,0)   (0.12867213076287112,0)   
100   0   (0.20457619282328934,0)   (-0.047405505068379303,0)   (-0.047405505068379337,0)   (0.030469634626938673,0)   (0.40915238564657852,0)   (-0.11045606190403977,0)   (-0.11045606190403985,0)   (0.12868275101963997,0)   
200   0   (0.20457619282328934,0)   (-0.047405505068379303,0)   (-0.047405505068379337,0)   (0.030469634626938673,0)   (0.40915238564657846,0)   (-0.11045606190403978,0)   (-0.11045606190403985,0)   (0.12868275101964,0)   
500   0   (0.20457619282328934,0)   (-0.047405505068379303,0)   (-0.047405505068379337,0)   (0.03046963462693867,0)   (0.40915238564657846,0)   (-0.11045606190403977,0)   (-0.11045606190403984,0)   (0.12868275101963991,0)   
1000   0   (0.20457619282328932,0)   (-0.047405505068379303,0)   (-0.047405505068379337,0)   (0.030469634626938673,0)   (0.40915238564657846,0)   (-0.11045606190403977,0)   (-0.11045606190403985,0)   (0.12868275101963997,0)   
10000   0   (0.20457619282328934,0)   (-0.047405505068379303,0)   (-0.047405505068379344,0)   (0.030469634626938677,0)   (0.40915238564657846,0)   (-0.11045606190403978,0)   (-0.11045606190403987,0)   (0.12868275101963994,0)   
