0   0   (0.16666666666666666,0)   (0,0)   (-2.3129646346357429e-17,0)   (0.33333333333333331,0)   (1.8503717077085941e-17,0)   (-2.0816681711721685e-17,0)   
0.5   0   (0.16666666666666666,0)   (-0.020078985783320919,0)   (-0.020078985783320957,0)   (0.3333333333333332,0)   (-0.054149783712033724,0)   (-0.054149783712033842,0)   
1   0   (0.16666666666666669,0)   (-0.060921467601613308,0)   (-0.060921467601613363,0)   (0.33333333333333331,0)   (-0.13066131722729551,0)   (-0.13066131722729565,0)   
2   0   (0.16666666666666669,0)   (-0.082234276670136705,0)   (-0.082234276670136761,0)   (0.33333333333333331,0)   (-0.16516328965239749,0)   (-0.16516328965239768,0)   
10   0   (0.16666666666666671,0)   (-0.083333333333324877,0)   (-0.083333333333324947,0)   (0.33333333333333326,0)   (-0.16666666666665808,0)   (-0.1666666666666583,0)   
100   0   (0.16666666666666669,0)   (-0.083333333333333301,0)   (-0.08333333333333337,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666677,0)   
200   0   (0.16666666666666669,0)   (-0.083333333333333301,0)   (-0.08333333333333337,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666677,0)   
500   0   (0.16666666666666669,0)   (-0.083333333333333301,0)   (-0.08333333333333337,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666677,0)   
1000   0   (0.16666666666666669,0)   (-0.083333333333333301,0)   (-0.08333333333333337,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666677,0)   
10000   0   (0.16666666666666669,0)   (-0.083333333333333301,0)   (-0.08333333333333337,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666677,0)   
