0   0   (0.21428571428571427,0)   (9.9127055770103257e-19,0)   (9.9127055770103257e-19,0)   (-7.9301644616082606e-18,0)   (-9.9127055770103257e-19,0)   (5.4519880673556793e-18,0)   (9.9127055770103257e-19,0)   (0.42857142857142866,0)   (3.6862873864507151e-18,0)   (-3.8721506160196588e-18,0)   (-1.4559286316233917e-18,0)   (5.2661248377867356e-18,0)   (5.2661248377867356e-18,0)   (-7.2176887482606436e-18,0)   
0.5   0   (0.23120419491717029,0)   (0.011097638736124295,0)   (0.01042334876158579,0)   (0.006363437281360451,0)   (9.5945621526141118e-05,0)   (0.0016864560437416724,0)   (-3.9627040230875474e-05,0)   (0.46240838983434057,0)   (-0.023710815547469424,0)   (-0.018119093772276926,0)   (0.012821760003271848,0)   (-0.0041218145772756896,0)   (0.00085980428987121355,0)   (-0.00017241140050998011,0)   
1   0   (0.23440897242182265,0)   (0.017923482417232531,0)   (0.015156247404544135,0)   (0.011991645507884334,0)   (-0.002452971938436836,0)   (0.0071679289828329804,0)   (-0.00022890386622928264,0)   (0.46881794484364631,0)   (-0.045734657699720065,0)   (-0.029874578099354801,0)   (0.03353236761832637,0)   (-0.016321879222513925,0)   (0.0036399442769557348,0)   (-0.00080612335121513429,0)   
2   0   (0.23595129277397212,0)   (0.034702154859111004,0)   (0.024147787576924897,0)   (0.013970834236377431,0)   (-0.0023039832135385904,0)   (0.019773118740724342,0)   (0.0050952049171816421,0)   (0.47190258554794312,0)   (-0.066855077727058815,0)   (-0.033776132519075915,0)   (0.051779915417827532,0)   (-0.034316582376078569,0)   (0.0048722454794002112,0)   (0.0016923472504338471,0)   
10   0   (0.23635898595889571,0)   (0.10398402634829886,0)   (0.052812668424503544,0)   (0.026647542618479163,0)   (0.027987849606421974,0)   (0.088650660438875414,0)   (0.11044584516890008,0)   (0.47271797191779003,0)   (-0.071155731973988598,0)   (-0.030011962095905485,0)   (0.067895115296134997,0)   (-0.040339276243466414,0)   (0.0025335412853445586,0)   (-0.0015073116393233541,0)   
100   0   (0.23633022740400161,0)   (0.15060556030882663,0)   (0.067700955979451402,0)   (0.04279518326140256,0)   (0.056545869460442801,0)   (0.13447414832332272,0)   (0.18947192245123379,0)   (0.47266045480800367,0)   (-0.030434649252163552,0)   (-0.049641647489281661,0)   (0.077848793607891958,0)   (-0.0086736765658986647,0)   (-0.038402995870888718,0)   (0.018493513158684801,0)   
200   0   (0.23633022692988892,0)   (0.15060571337182033,0)   (0.067701025795734351,0)   (0.042795239633855509,0)   (0.056545992433849064,0)   (0.13447434098974678,0)   (0.18947215305192569,0)   (0.4726604538597784,0)   (-0.030434489471618684,0)   (-0.049641774332737462,0)   (0.077848863233452678,0)   (-0.0086735002921315002,0)   (-0.038403303695526608,0)   (0.018493745355294064,0)   
500   0   (0.23633022692988831,0)   (0.15060571337202283,0)   (0.067701025795827152,0)   (0.042795239633930289,0)   (0.056545992434012392,0)   (0.13447434099000283,0)   (0.18947215305223103,0)   (0.47266045385977729,0)   (-0.03043448947140703,0)   (-0.049641774332905939,0)   (0.077848863233545021,0)   (-0.0086735002918970801,0)   (-0.038403303695935885,0)   (0.018493745355601894,0)   
1000   0   (0.23633022692988831,0)   (0.15060571337202283,0)   (0.067701025795827152,0)   (0.042795239633930289,0)   (0.056545992434012399,0)   (0.13447434099000283,0)   (0.189472153052231,0)   (0.47266045385977729,0)   (-0.03043448947140703,0)   (-0.049641774332905939,0)   (0.077848863233545049,0)   (-0.0086735002918970801,0)   (-0.038403303695935885,0)   (0.018493745355601894,0)   
10000   0   (0.23633022692988834,0)   (0.1506057133720228,0)   (0.067701025795827152,0)   (0.042795239633930282,0)   (0.056545992434012399,0)   (0.13447434099000283,0)   (0.189472153052231,0)   (0.47266045385977729,0)   (-0.030434489471407027,0)   (-0.049641774332905932,0)   (0.077848863233545035,0)   (-0.0086735002918970818,0)   (-0.038403303695935885,0)   (0.018493745355601894,0)   
