0   0   (0.16666666666666666,0)   (9.2518585385429707e-18,0)   (-2.3129646346357429e-17,0)   (0.33333333333333331,0)   (1.6190752442450201e-17,0)   (-2.3129646346357427e-18,0)   
0.5   0   (0.16666666666666666,0)   (-0.012879419415954073,0)   (-0.012879419415954127,0)   (0.33333333333333337,0)   (-0.041343189419987082,0)   (-0.041343189419987117,0)   
1   0   (0.16666666666666666,0)   (-0.050156436815960652,0)   (-0.050156436815960749,0)   (0.33333333333333343,0)   (-0.11336696521739421,0)   (-0.11336696521739427,0)   
2   0   (0.16666666666666666,0)   (-0.08038533541158141,0)   (-0.080385335411581493,0)   (0.33333333333333337,0)   (-0.16263416091688604,0)   (-0.16263416091688615,0)   
10   0   (0.16666666666666666,0)   (-0.083333333332080289,0)   (-0.083333333332080387,0)   (0.33333333333333348,0)   (-0.16666666666540519,0)   (-0.16666666666540531,0)   
100   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333384,0)   (0.33333333333333343,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
200   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333384,0)   (0.33333333333333343,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
500   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333384,0)   (0.33333333333333343,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
1000   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333384,0)   (0.33333333333333343,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
10000   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333384,0)   (0.33333333333333343,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
