0   0   (0.1875,0)   (3.4694469519536142e-18,0)   (8.6736173798840355e-18,0)   (1.214306433183765e-17,0)   (0.375,0)   (-1.214306433183765e-17,0)   (-6.0715321659188248e-18,0)   (-2.6020852139652106e-18,0)   
0.5   0   (0.18855958192609631,0)   (0.016041857102537891,0)   (0.016041857102537884,0)   (0.0023047093279741893,0)   (0.37711916385219263,0)   (-0.0005292676918108839,0)   (-0.00052926769181088314,0)   (4.7650030193370217e-05,0)   
1   0   (0.19016604319790176,0)   (0.031303595496670708,0)   (0.031303595496670687,0)   (0.0091604700875491923,0)   (0.38033208639580351,0)   (-0.0027559044981404516,0)   (-0.0027559044981404521,0)   (0.0005423866594927826,0)   
2   0   (0.19016399841787904,0)   (0.057092687459005163,0)   (0.057092687459005143,0)   (0.029205188319142743,0)   (0.38032799683575796,0)   (-0.0084414517115936512,0)   (-0.0084414517115936737,0)   (0.0037318874262938875,0)   
10   0   (0.16804366509802846,0)   (0.12286817907686401,0)   (0.12286817907686401,0)   (0.083020053013045575,0)   (0.3360873301960568,0)   (-0.0013945105404672689,0)   (-0.0013945105404673524,0)   (0.0022308761191609707,0)   
100   0   (0.16705558975730211,0)   (0.125,0)   (0.125,0)   (0.084111179514604256,0)   (0.33411117951460412,0)   (-3.8608157456526503e-17,0)   (-1.2491065038637266e-16,0)   (5.986746238796187e-17,0)   
200   0   (0.16705558975730211,0)   (0.125,0)   (0.125,0)   (0.084111179514604256,0)   (0.33411117951460412,0)   (-3.8597597340483958e-17,0)   (-1.2490009027033011e-16,0)   (5.9847959921199845e-17,0)   
500   0   (0.16705558975730211,0)   (0.125,0)   (0.125,0)   (0.084111179514604256,0)   (0.33411117951460412,0)   (-3.8597597340483958e-17,0)   (-1.2490009027033011e-16,0)   (5.9847959921199845e-17,0)   
1000   0   (0.16705558975730211,0)   (0.125,0)   (0.125,0)   (0.084111179514604256,0)   (0.33411117951460412,0)   (-3.8597597340483958e-17,0)   (-1.2490009027033011e-16,0)   (5.9847959921199845e-17,0)   
10000   0   (0.16705558975730211,0)   (0.125,0)   (0.125,0)   (0.084111179514604256,0)   (0.33411117951460412,0)   (-3.8597597340483958e-17,0)   (-1.2490009027033011e-16,0)   (5.9847959921199845e-17,0)   
