0   0   (0.1875,0)   (0,0)   (-1.7347234759768071e-17,0)   (-6.9388939039072284e-18,0)   (0.37499999999999989,0)   (-7.8062556418956319e-18,0)   (6.9388939039072284e-18,0)   (1.3877787807814457e-17,0)   
0.5   0   (0.19712596173721939,0)   (-0.0031855371011819834,0)   (-0.0031855371011820458,0)   (0.0080310115807712898,0)   (0.39425192347443855,0)   (-0.029875239209156263,0)   (-0.029875239209156173,0)   (0.017376262172142099,0)   
1   0   (0.20011117456093228,0)   (-0.023037322785400514,0)   (-0.023037322785400577,0)   (0.024479984127664878,0)   (0.40022234912186438,0)   (-0.072368632539830224,0)   (-0.072368632539830127,0)   (0.06713593333602759,0)   
2   0   (0.20373727775511713,0)   (-0.044442514989715041,0)   (-0.044442514989715048,0)   (0.036980287673749224,0)   (0.4074745555102337,0)   (-0.10438162102967473,0)   (-0.10438162102967463,0)   (0.11367648049235685,0)   
10   0   (0.20459890347708667,0)   (-0.049291132648837832,0)   (-0.049291132648837825,0)   (0.037966731560429325,0)   (0.4091978069541729,0)   (-0.1093217013418348,0)   (-0.10932170134183475,0)   (0.12123107534302997,0)   
100   0   (0.20459890385983667,0)   (-0.049291134665558123,0)   (-0.049291134665558123,0)   (0.037966730942558979,0)   (0.40919780771967301,0)   (-0.10932170261271423,0)   (-0.10932170261271419,0)   (0.12123107677711441,0)   
200   0   (0.2045989038598367,0)   (-0.049291134665558116,0)   (-0.049291134665558116,0)   (0.037966730942558979,0)   (0.40919780771967301,0)   (-0.10932170261271423,0)   (-0.10932170261271418,0)   (0.12123107677711437,0)   
500   0   (0.20459890385983664,0)   (-0.049291134665558123,0)   (-0.049291134665558116,0)   (0.037966730942558972,0)   (0.40919780771967301,0)   (-0.10932170261271422,0)   (-0.10932170261271418,0)   (0.12123107677711439,0)   
1000   0   (0.20459890385983667,0)   (-0.049291134665558116,0)   (-0.049291134665558116,0)   (0.037966730942558979,0)   (0.40919780771967301,0)   (-0.10932170261271423,0)   (-0.10932170261271418,0)   (0.12123107677711437,0)   
10000   0   (0.20459890385983667,0)   (-0.049291134665558123,0)   (-0.049291134665558116,0)   (0.037966730942558979,0)   (0.40919780771967301,0)   (-0.10932170261271423,0)   (-0.10932170261271419,0)   (0.12123107677711438,0)   
