0   0   (0.20000000000000001,0)   (1.5265566588595904e-17,0)   (1.8041124150158794e-17,0)   (4.1633363423443369e-18,0)   (1.6653345369377347e-17,0)   (0.40000000000000008,0)   (-2.3939183968479939e-17,0)   (0,0)   (-6.2450045135165057e-18,0)   (-3.1225022567582528e-18,0)   
0.5   0   (0.21441474044724637,0)   (-0.001109945159277065,0)   (-0.0018962770835476547,0)   (0.0059863145202357689,0)   (-0.00083888021317459394,0)   (0.42882948089449224,0)   (-0.034815034896768488,0)   (-0.029403997271871148,0)   (0.016397757023388745,0)   (-0.0049239939820596218,0)   
1   0   (0.21743070118086949,0)   (-0.016527848484334254,0)   (-0.018135506926412085,0)   (0.01398242240779763,0)   (-0.0062651317515854512,0)   (0.43486140236173926,0)   (-0.078645812187415204,0)   (-0.061562521451435377,0)   (0.055474134739779732,0)   (-0.024100704586803467,0)   
2   0   (0.21901441190829249,0)   (-0.029444295982066188,0)   (-0.029645307787956553,0)   (0.020237921801479215,0)   (-0.0079196795399502622,0)   (0.43802882381658553,0)   (-0.11792056639627992,0)   (-0.076260388094344558,0)   (0.094574332511508402,0)   (-0.059893009304193591,0)   
10   0   (0.21847301943617214,0)   (-0.086099643740035856,0)   (-0.0166088291149902,0)   (0.019026275821576608,0)   (-0.055838234109600843,0)   (0.43694603887234462,0)   (-0.22226626718515144,0)   (-0.040523228598264981,0)   (0.09602607202374136,0)   (-0.18134226409842233,0)   
100   0   (0.21805860653982034,0)   (-0.12971924208616736,0)   (-0.0061991700068888492,0)   (0.020879836430766369,0)   (-0.10302002633534293,0)   (0.43611721307964091,0)   (-0.27000492367350204,0)   (-0.017168482767941751,0)   (0.083780821875005365,0)   (-0.23014757331964905,0)   
200   0   (0.21805860651700773,0)   (-0.12971924459245124,0)   (-0.0061991694123358122,0)   (0.020879836547450414,0)   (-0.10302002905967106,0)   (0.43611721303401563,0)   (-0.27000492635514567,0)   (-0.017168481442626841,0)   (0.083780821165128055,0)   (-0.23014757603902272,0)   
500   0   (0.21805860651700773,0)   (-0.12971924459245124,0)   (-0.006199169412335807,0)   (0.020879836547450414,0)   (-0.10302002905967106,0)   (0.43611721303401563,0)   (-0.27000492635514567,0)   (-0.017168481442626823,0)   (0.083780821165128055,0)   (-0.23014757603902272,0)   
1000   0   (0.21805860651700773,0)   (-0.12971924459245124,0)   (-0.006199169412335807,0)   (0.020879836547450414,0)   (-0.10302002905967106,0)   (0.43611721303401563,0)   (-0.27000492635514567,0)   (-0.017168481442626823,0)   (0.083780821165128055,0)   (-0.23014757603902272,0)   
10000   0   (0.21805860651700773,0)   (-0.12971924459245124,0)   (-0.006199169412335807,0)   (0.020879836547450414,0)   (-0.10302002905967106,0)   (0.43611721303401563,0)   (-0.27000492635514567,0)   (-0.017168481442626823,0)   (0.083780821165128055,0)   (-0.23014757603902272,0)   
