0   0   (0.1875,0)   (-8.6736173798840355e-18,0)   (-8.6736173798840355e-18,0)   (-1.0408340855860843e-17,0)   (0.375,0)   (-2.3418766925686896e-17,0)   (-1.9081958235744878e-17,0)   (-6.9388939039072284e-18,0)   
0.5   0   (0.197378892706707,0)   (-0.0048958101373631248,0)   (-0.0048958101373631421,0)   (0.0088718764145063328,0)   (0.39475778541341389,0)   (-0.032586662750153081,0)   (-0.032586662750152998,0)   (0.019813975440428171,0)   
1   0   (0.20054856386281539,0)   (-0.026033177197911078,0)   (-0.026033177197911081,0)   (0.026267571139743279,0)   (0.40109712772563055,0)   (-0.076248399598271871,0)   (-0.076248399598271704,0)   (0.072026103122153878,0)   
2   0   (0.20395883448030147,0)   (-0.045843046531105859,0)   (-0.045843046531105866,0)   (0.037966469511192598,0)   (0.40791766896060261,0)   (-0.10547344972602056,0)   (-0.10547344972602027,0)   (0.11473904703937805,0)   
10   0   (0.2046048219239309,0)   (-0.049492890298482202,0)   (-0.049492890298482209,0)   (0.038761919151047874,0)   (0.40920964384786157,0)   (-0.10919071448083295,0)   (-0.10919071448083263,0)   (0.12044772468388959,0)   
100   0   (0.20460482201101282,0)   (-0.049492890758638927,0)   (-0.049492890758638934,0)   (0.038761919012529927,0)   (0.4092096440220252,0)   (-0.10919071477027308,0)   (-0.10919071477027277,0)   (0.12044772500949555,0)   
200   0   (0.20460482201101282,0)   (-0.04949289075863892,0)   (-0.049492890758638934,0)   (0.038761919012529927,0)   (0.40920964402202525,0)   (-0.10919071477027308,0)   (-0.10919071477027278,0)   (0.12044772500949552,0)   
500   0   (0.20460482201101282,0)   (-0.049492890758638927,0)   (-0.049492890758638934,0)   (0.038761919012529927,0)   (0.40920964402202525,0)   (-0.10919071477027308,0)   (-0.10919071477027277,0)   (0.12044772500949553,0)   
1000   0   (0.20460482201101282,0)   (-0.04949289075863892,0)   (-0.049492890758638934,0)   (0.038761919012529934,0)   (0.4092096440220252,0)   (-0.10919071477027309,0)   (-0.10919071477027278,0)   (0.12044772500949552,0)   
10000   0   (0.20460482201101285,0)   (-0.049492890758638927,0)   (-0.049492890758638934,0)   (0.038761919012529927,0)   (0.40920964402202531,0)   (-0.10919071477027309,0)   (-0.10919071477027278,0)   (0.12044772500949555,0)   
