0   0   (0.20833333333333334,0)   (7.5171350625661636e-18,0)   (4.6259292692714853e-18,0)   (9.2518585385429707e-18,0)   (-5.7824115865893567e-19,0)   (1.1564823173178713e-18,0)   (0.41666666666666669,0)   (6.5052130349130266e-18,0)   (7.0111740487395959e-18,0)   (-1.1564823173178713e-18,0)   (-5.5655711520922564e-18,0)   (-5.8908318038379077e-18,0)   
0.5   0   (0.22205443702833616,0)   (0.013333187967289641,0)   (0.011858220600690765,0)   (0.004886467833582684,0)   (0.0015155612559255463,0)   (0.001170560399782829,0)   (0.44410887405667188,0)   (-0.016355905023065023,0)   (-0.013934512588951715,0)   (0.006920678936704905,0)   (-0.001507938357908582,0)   (0.00027266314930824163,0)   
1   0   (0.22610007780946262,0)   (0.017144259093091523,0)   (0.013829076828326146,0)   (0.011356907305831061,0)   (0.0015986809148032066,0)   (0.0063134092105101708,0)   (0.4522001556189254,0)   (-0.041075776541837895,0)   (-0.031041913967760546,0)   (0.028194799786501783,0)   (-0.0093962013352163563,0)   (0.002338618049374993,0)   
2   0   (0.22817795528469631,0)   (0.02208700875544051,0)   (0.012676209032428094,0)   (0.01468900865779665,0)   (0.0027999735133196284,0)   (0.020909681478243361,0)   (0.45635591056939312,0)   (-0.069334184832393994,0)   (-0.047406895076535151,0)   (0.061471726845241083,0)   (-0.028478163097284417,0)   (0.0045515307393768027,0)   
10   0   (0.22880229277879263,0)   (0.070358975152019929,0)   (0.030841804709132847,0)   (0.0091097743322635857,0)   (0.050767876467088059,0)   (0.11167374174752875,0)   (0.45760458555758499,0)   (-0.078548006246931978,0)   (-0.05750862891809444,0)   (0.10602015787914318,0)   (-0.044007930508644016,0)   (-0.0074564790601657823,0)   
100   0   (0.22835377816735736,0)   (0.094996139737112684,0)   (0.039544770123593698,0)   (0.0086081984246276638,0)   (0.072387344068174889,0)   (0.14025591352773348,0)   (0.45670755633471499,0)   (-0.058742945601533772,0)   (-0.070071358466339245,0)   (0.11384978465642369,0)   (-0.019779682370217596,0)   (-0.03706119445127927,0)   
200   0   (0.22835377807653515,0)   (0.094996145176938329,0)   (0.039544771718335217,0)   (0.0086081983558726396,0)   (0.072387348693454187,0)   (0.14025591871704665,0)   (0.45670755615307057,0)   (-0.058742940707456615,0)   (-0.070071361901129267,0)   (0.11384978630274048,0)   (-0.019779676231717658,0)   (-0.037061203074974243,0)   
500   0   (0.22835377807653515,0)   (0.094996145176938523,0)   (0.039544771718335273,0)   (0.0086081983558726396,0)   (0.072387348693454354,0)   (0.14025591871704682,0)   (0.45670755615307063,0)   (-0.058742940707456455,0)   (-0.070071361901129378,0)   (0.11384978630274054,0)   (-0.019779676231717443,0)   (-0.037061203074974555,0)   
1000   0   (0.22835377807653515,0)   (0.094996145176938523,0)   (0.03954477171833528,0)   (0.0086081983558726396,0)   (0.072387348693454354,0)   (0.14025591871704682,0)   (0.45670755615307057,0)   (-0.058742940707456455,0)   (-0.070071361901129364,0)   (0.11384978630274055,0)   (-0.019779676231717443,0)   (-0.037061203074974548,0)   
10000   0   (0.22835377807653515,0)   (0.094996145176938523,0)   (0.03954477171833528,0)   (0.0086081983558726378,0)   (0.072387348693454354,0)   (0.14025591871704685,0)   (0.45670755615307063,0)   (-0.058742940707456455,0)   (-0.070071361901129378,0)   (0.11384978630274054,0)   (-0.019779676231717443,0)   (-0.037061203074974548,0)   
