0   0   (0.21428571428571427,0)   (-2.9738116731030977e-18,0)   (6.4432586250567123e-18,0)   (-2.4781763942525816e-18,0)   (-2.9738116731030977e-18,0)   (3.4694469519536142e-18,0)   (-3.4694469519536142e-18,0)   (0.42857142857142849,0)   (9.5719563228005969e-18,0)   (-9.1692526587345516e-18,0)   (-7.0318255186917006e-18,0)   (4.8943983786488489e-18,0)   (1.5488602464078636e-18,0)   (-8.5187313552432487e-19,0)   
0.5   0   (0.23437821398867967,0)   (-0.0013438070662897996,0)   (0.00081465797599566058,0)   (0.010601615095679888,0)   (-0.0046986811744680473,0)   (0.0043653378252558397,0)   (-0.0010733084622717027,0)   (0.46875642797736106,0)   (-0.042711717002527023,0)   (-0.027774358175865321,0)   (0.028934131397032981,0)   (-0.013971935988587361,0)   (0.003459017932507873,0)   (-0.00084374583956171683,0)   
1   0   (0.23624086394536528,0)   (-0.00025619614748451986,0)   (0.0037161990833713319,0)   (0.013025072451981328,0)   (-0.0095721141600936081,0)   (0.011732995492546992,0)   (-0.0026264066586970261,0)   (0.47248172789072762,0)   (-0.06780936433205749,0)   (-0.031139039823969955,0)   (0.044869689968281487,0)   (-0.033422213779268364,0)   (0.0076139321089718371,0)   (-0.00038541902224693689,0)   
2   0   (0.23671626195855408,0)   (-0.0045285859317675042,0)   (0.0093782618070368442,0)   (0.010145591120043245,0)   (-0.014720224471836241,0)   (0.022080094066895029,0)   (-0.0048601099114838481,0)   (0.47343252391709822,0)   (-0.10706167576113733,0)   (-0.022207369045988724,0)   (0.050067395430266774,0)   (-0.058654334974414767,0)   (0.023080996445328097,0)   (-0.0023120271223498945,0)   
10   0   (0.23594586886084234,0)   (-0.086386167308192013,0)   (0.018454407306121041,0)   (0.0023609530148003283,0)   (-0.0384584637250436,0)   (0.035483177945299565,0)   (-0.047491968554132839,0)   (0.47189173772168097,0)   (-0.23772178391834664,0)   (0.037502907562870974,0)   (0.019436855043380427,0)   (-0.10220246990966217,0)   (0.12073651593534417,0)   (-0.16129067692400009,0)   
100   0   (0.23524774797379888,0)   (-0.15006632923827185,0)   (0.032428211615543795,0)   (-0.005909213774181736,0)   (-0.045220480685878264,0)   (0.05007852827456602,0)   (-0.11655807672554468,0)   (0.47049549594759738,0)   (-0.30444738677102251,0)   (0.051304483946639008,0)   (0.0062296694417094383,0)   (-0.098072961322952887,0)   (0.11747779989874076,0)   (-0.24163978328922636,0)   
200   0   (0.2352477458124754,0)   (-0.15006652578155533,0)   (0.032428261165640508,0)   (-0.0059092434060087056,0)   (-0.045220496289953525,0)   (0.050078579792391928,0)   (-0.11655832129277802,0)   (0.47049549162495019,0)   (-0.3044475739423686,0)   (0.051304504409100289,0)   (0.0062296440045944918,0)   (-0.098072936140464584,0)   (0.11747774387635529,0)   (-0.24163995301198107,0)   
500   0   (0.23524774581247423,0)   (-0.1500665257816631,0)   (0.032428261165667681,0)   (-0.0059092434060249539,0)   (-0.045220496289962081,0)   (0.050078579792420183,0)   (-0.1165583212929121,0)   (0.47049549162494808,0)   (-0.30444757394247141,0)   (0.051304504409111468,0)   (0.006229644004580542,0)   (-0.098072936140450762,0)   (0.11747774387632455,0)   (-0.24163995301207411,0)   
1000   0   (0.23524774581247423,0)   (-0.1500665257816631,0)   (0.032428261165667681,0)   (-0.0059092434060249539,0)   (-0.045220496289962081,0)   (0.050078579792420183,0)   (-0.1165583212929121,0)   (0.47049549162494808,0)   (-0.30444757394247141,0)   (0.051304504409111468,0)   (0.006229644004580542,0)   (-0.098072936140450762,0)   (0.11747774387632455,0)   (-0.24163995301207411,0)   
10000   0   (0.23524774581247423,0)   (-0.1500665257816631,0)   (0.032428261165667681,0)   (-0.0059092434060249539,0)   (-0.045220496289962081,0)   (0.050078579792420183,0)   (-0.1165583212929121,0)   (0.47049549162494808,0)   (-0.30444757394247141,0)   (0.051304504409111468,0)   (0.006229644004580542,0)   (-0.098072936140450762,0)   (0.11747774387632455,0)   (-0.24163995301207411,0)   
