0   0   (0.21428571428571427,0)   (2.9738116731030977e-18,0)   (2.4781763942525816e-18,0)   (1.2886517250113425e-17,0)   (7.9301644616082606e-18,0)   (-1.9825411154020651e-18,0)   (2.4781763942525816e-18,0)   (0.4285714285714291,0)   (8.0540732813208907e-18,0)   (1.0098568806579269e-17,0)   (-2.9118572632467834e-18,0)   (-4.2748542800857034e-18,0)   (9.9127055770103257e-19,0)   (-9.4480475030879664e-19,0)   
0.5   0   (0.23185981331665201,0)   (0.0091618904393804684,0)   (0.0088124287088182044,0)   (0.0068718788752438241,0)   (-0.00053087891956835249,0)   (0.0019842379645940811,0)   (-0.00015792797961686867,0)   (0.46371962663330285,0)   (-0.026723155441335213,0)   (-0.019924509730856247,0)   (0.015230114894807632,0)   (-0.0052627394992227437,0)   (0.0011504449928837106,0)   (-0.00024433456300122937,0)   
1   0   (0.23481761725356068,0)   (0.01505884185075798,0)   (0.012744143267702219,0)   (0.012104437284626761,0)   (-0.0036497463436908624,0)   (0.0080063695090236992,0)   (-0.000557029223573594,0)   (0.46963523450712136,0)   (-0.049042098346326612,0)   (-0.030816478158353425,0)   (0.03628293204634464,0)   (-0.018885493674760966,0)   (0.0041658639376963907,0)   (-0.00085059953821807043,0)   
2   0   (0.23620828881976016,0)   (0.029708156768194056,0)   (0.021169175593371649,0)   (0.012904076315191235,0)   (-0.0038391202853662269,0)   (0.020631793274187869,0)   (0.0039712346790056266,0)   (0.47241657763951922,0)   (-0.071644057636581049,0)   (-0.032434584378812838,0)   (0.052233727949300146,0)   (-0.037947155837305117,0)   (0.0063145635792872514,0)   (0.0019171160767821164,0)   
10   0   (0.23650886102492899,0)   (0.080148845094935126,0)   (0.04435773149940303,0)   (0.020244057055293724,0)   (0.016120850818145922,0)   (0.074170178777934123,0)   (0.084194541304764767,0)   (0.47301772204985754,0)   (-0.0920992328510985,0)   (-0.018570872969365364,0)   (0.060616473911947313,0)   (-0.05446629292437475,0)   (0.02590287621350254,0)   (-0.018698445156820016,0)   
100   0   (0.23659065694263778,0)   (0.15251734086015514,0)   (0.06696721221370748,0)   (0.041086677604485644,0)   (0.056457884666331087,0)   (0.13727365528137042,0)   (0.19195319315551268,0)   (0.47318131388527623,0)   (-0.029407336743260327,0)   (-0.047917949218565008,0)   (0.076184116467454044,0)   (-0.0089994159167455789,0)   (-0.036554326735957036,0)   (0.017376329135367047,0)   
200   0   (0.23659059625139833,0)   (0.152570748686401,0)   (0.066991660698469388,0)   (0.041102525989775582,0)   (0.056496587573769783,0)   (0.13733438215346483,0)   (0.1920223846195501,0)   (0.47318119250279722,0)   (-0.029354057012062507,0)   (-0.047957545941295303,0)   (0.076205964892677336,0)   (-0.0089448783017567184,0)   (-0.036650337190132359,0)   (0.01744665534439321,0)   
500   0   (0.23659059622119114,0)   (0.15257076861679342,0)   (0.066991670453556779,0)   (0.041102532099969752,0)   (0.05649660277567474,0)   (0.13733440630506358,0)   (0.19202241061750661,0)   (0.47318119244238288,0)   (-0.029354036870822466,0)   (-0.047957561432471991,0)   (0.076205973268735697,0)   (-0.0089448565207947851,0)   (-0.03665037525985998,0)   (0.017446681878062364,0)   
1000   0   (0.23659059622119111,0)   (0.15257076861679345,0)   (0.066991670453556793,0)   (0.041102532099969752,0)   (0.05649660277567474,0)   (0.13733440630506352,0)   (0.19202241061750658,0)   (0.47318119244238283,0)   (-0.029354036870822459,0)   (-0.047957561432471991,0)   (0.076205973268735683,0)   (-0.0089448565207947868,0)   (-0.036650375259859973,0)   (0.017446681878062368,0)   
10000   0   (0.23659059622119111,0)   (0.15257076861679342,0)   (0.066991670453556779,0)   (0.041102532099969752,0)   (0.056496602775674733,0)   (0.13733440630506355,0)   (0.19202241061750658,0)   (0.47318119244238283,0)   (-0.029354036870822466,0)   (-0.047957561432471985,0)   (0.076205973268735711,0)   (-0.0089448565207947851,0)   (-0.03665037525985998,0)   (0.017446681878062364,0)   
