0   0   (0.21875000000000003,0)   (2.6020852139652106e-18,0)   (-7.1557343384043293e-18,0)   (1.5178830414797062e-18,0)   (1.7347234759768071e-18,0)   (-5.4210108624275222e-18,0)   (4.9873299934333204e-18,0)   (-6.5052130349130266e-18,0)   (0.43750000000000067,0)   (-1.2468324983583301e-17,0)   (-5.4548921803176942e-18,0)   (4.2419409998495361e-18,0)   (2.6766241133235891e-18,0)   (-1.5246593050577406e-18,0)   (-1.429791614965259e-18,0)   (6.7085009422540587e-19,0)   
0.5   0   (0.23629140421362316,0)   (0.012990705632454485,0)   (0.012928552493152829,0)   (0.0073223843859209535,0)   (-0.00015518932623581803,0)   (0.0021672227703381877,0)   (-0.0001274755255299431,0)   (0.00040210439874339277,0)   (0.47258280842724504,0)   (-0.023407233856573756,0)   (-0.016682494425769655,0)   (0.013976822811314835,0)   (-0.0051254663968916536,0)   (0.0012926867376863128,0)   (-0.00025846035605036255,0)   (5.1383248073739237e-05,0)   
1   0   (0.23901159340806674,0)   (0.026716130473443893,0)   (0.025038998424537363,0)   (0.013323205216781677,0)   (-0.001667553148485356,0)   (0.0080146809262118743,0)   (2.4509416048668021e-06,0)   (0.0028003276527694609,0)   (0.47802318681611683,0)   (-0.039495942203716085,0)   (-0.022508943641523099,0)   (0.028659076677021451,0)   (-0.01587716746972875,0)   (0.0039887765667287571,0)   (-0.00067893991544980259,0)   (0.00015586604261171811,0)   
2   0   (0.24024396888404534,0)   (0.054154673101640356,0)   (0.046850890568560753,0)   (0.017649541303806617,0)   (-0.0015441967763446818,0)   (0.019269857042996871,0)   (0.006766644317444951,0)   (0.012659762741442792,0)   (0.4804879377680778,0)   (-0.056642170500618802,0)   (-0.021953072807252758,0)   (0.038638523080990569,0)   (-0.029689056021000654,0)   (0.005527675675944174,0)   (0.0021137214054869446,0)   (-0.0010718688986842068,0)   
10   0   (0.24053628206411495,0)   (0.13831913488979825,0)   (0.10331571337370429,0)   (0.03986849823213947,0)   (0.02658378646204574,0)   (0.074598477787756592,0)   (0.11194441541466303,0)   (0.13971239295551488,0)   (0.48107256412822874,0)   (-0.059965023398044388,0)   (-0.012089254457695642,0)   (0.047869900672065334,0)   (-0.036051866744843099,0)   (0.0010359303913798621,0)   (0.0035306304646042235,0)   (-0.00061149099519701281,0)   
100   0   (0.24087412034158986,0)   (0.18545071538894306,0)   (0.11855487351251896,0)   (0.055277287121279856,0)   (0.059734425218554398,0)   (0.10834041233019548,0)   (0.17755855304576196,0)   (0.21410646067680086,0)   (0.48174824068317995,0)   (-0.018776804457961909,0)   (-0.029080119974338282,0)   (0.056243764768190818,0)   (-0.0083252658577058075,0)   (-0.032520143962682838,0)   (0.016090183021383882,0)   (0.0018768302716630338,0)   
200   0   (0.24087412339043088,0)   (0.18545107971971228,0)   (0.11855498115027521,0)   (0.055277419609331073,0)   (0.059734714371516166,0)   (0.10834068659208156,0)   (0.17755899248334869,0)   (0.21410687906944631,0)   (0.4817482467808622,0)   (-0.018776454493430517,0)   (-0.029080327796255041,0)   (0.056243913367743745,0)   (-0.0083250069600958494,0)   (-0.032520612993205307,0)   (0.016090605261908749,0)   (0.0018765919978572456,0)   
500   0   (0.2408741233904399,0)   (0.18545107972079125,0)   (0.11855498115059566,0)   (0.055277419609725209,0)   (0.059734714372373522,0)   (0.10834068659289554,0)   (0.17755899248465018,0)   (0.21410687907068246,0)   (0.48174824678088024,0)   (-0.018776454492394311,0)   (-0.029080327796873681,0)   (0.056243913368188792,0)   (-0.0083250069593287443,0)   (-0.03252061299460525,0)   (0.016090605263178771,0)   (0.0018765919971353601,0)   
1000   0   (0.24087412339043987,0)   (0.18545107972079122,0)   (0.11855498115059568,0)   (0.055277419609725202,0)   (0.059734714372373508,0)   (0.10834068659289556,0)   (0.17755899248465021,0)   (0.21410687907068252,0)   (0.48174824678088018,0)   (-0.018776454492394307,0)   (-0.029080327796873685,0)   (0.056243913368188798,0)   (-0.0083250069593287443,0)   (-0.03252061299460525,0)   (0.016090605263178771,0)   (0.0018765919971353601,0)   
10000   0   (0.2408741233904399,0)   (0.18545107972079122,0)   (0.11855498115059568,0)   (0.055277419609725202,0)   (0.059734714372373515,0)   (0.10834068659289554,0)   (0.17755899248465018,0)   (0.21410687907068249,0)   (0.48174824678088024,0)   (-0.018776454492394311,0)   (-0.029080327796873685,0)   (0.056243913368188792,0)   (-0.0083250069593287426,0)   (-0.03252061299460525,0)   (0.016090605263178768,0)   (0.0018765919971353601,0)   
