0   0   (0.19999999999999996,0)   (2.7755575615628915e-18,0)   (-2.4980018054066023e-17,0)   (-1.3877787807814457e-17,0)   (-1.3877787807814457e-17,0)   (0.40000000000000024,0)   (-9.8879238130678007e-18,0)   (3.4694469519536142e-18,0)   (-2.7755575615628915e-18,0)   (9.1072982488782372e-18,0)   
0.5   0   (0.20313615928294085,0)   (0.019462889956641572,0)   (0.018820791884211371,0)   (0.0036928521746500929,0)   (0.0021331814676080994,0)   (0.40627231856588197,0)   (-0.0013686606922439094,0)   (-0.0013382153412963699,0)   (0.00017783386673811072,0)   (-1.3655653861291248e-05,0)   
1   0   (0.20688953252508879,0)   (0.038093953221851433,0)   (0.035492502979989293,0)   (0.013283970417241456,0)   (0.0089124388611142285,0)   (0.41377906505017814,0)   (-0.0062391197382922819,0)   (-0.0058296520010899149,0)   (0.0015836172484554464,0)   (-0.00023594817891947107,0)   
2   0   (0.20869658554534007,0)   (0.068405967934853207,0)   (0.064036776592965097,0)   (0.037205275485937626,0)   (0.030673162125165226,0)   (0.41739317109068008,0)   (-0.016985671087557028,0)   (-0.015095225094033982,0)   (0.0076727895972238435,0)   (-0.0019176542962309226,0)   
10   0   (0.2079085377209926,0)   (0.12319497474733751,0)   (0.18093493025840568,0)   (0.11572460635014464,0)   (0.14720604699637332,0)   (0.4158170754419856,0)   (-0.0057520440800474795,0)   (-0.0080559718444939629,0)   (0.0083693580325917456,0)   (-0.0015536950177581802,0)   
100   0   (0.20944521509856265,0)   (0.12500000000148509,0)   (0.20944521509438163,0)   (0.12500000000118686,0)   (0.16889043019646205,0)   (0.41889043019712574,0)   (-2.1956890299981317e-13,0)   (-4.5081034933431022e-13,0)   (5.8059929708552137e-13,0)   (-4.5085685024147475e-14,0)   
200   0   (0.20944521509927416,0)   (0.12499999999999972,0)   (0.20944521509927419,0)   (0.12499999999999975,0)   (0.16889043019854894,0)   (0.41889043019854877,0)   (-1.6523241146588809e-16,0)   (-3.9408859508302909e-17,0)   (8.673618982793737e-18,0)   (2.5381172859331345e-16,0)   
500   0   (0.20944521509927416,0)   (0.12499999999999972,0)   (0.20944521509927419,0)   (0.12499999999999975,0)   (0.16889043019854894,0)   (0.41889043019854877,0)   (-1.6523241108679088e-16,0)   (-3.9408856621829099e-17,0)   (8.6736173798840355e-18,0)   (2.5381172857885659e-16,0)   
1000   0   (0.20944521509927416,0)   (0.12499999999999972,0)   (0.20944521509927419,0)   (0.12499999999999975,0)   (0.16889043019854894,0)   (0.41889043019854877,0)   (-1.6523241108679088e-16,0)   (-3.9408856621829099e-17,0)   (8.6736173798840355e-18,0)   (2.5381172857885659e-16,0)   
10000   0   (0.20944521509927416,0)   (0.12499999999999972,0)   (0.20944521509927419,0)   (0.12499999999999975,0)   (0.16889043019854894,0)   (0.41889043019854877,0)   (-1.6523241108679088e-16,0)   (-3.9408856621829099e-17,0)   (8.6736173798840355e-18,0)   (2.5381172857885659e-16,0)   
