0   0   (0.20833333333333337,0)   (-6.9388939039072284e-18,0)   (4.6259292692714853e-18,0)   (-9.2518585385429707e-18,0)   (0,0)   (-4.6259292692714853e-18,0)   (0.41666666666666607,0)   (-5.1318902830980546e-18,0)   (-1.1564823173178713e-18,0)   (-4.3368086899420177e-19,0)   (2.9634859381270453e-18,0)   (-5.0957502106818708e-18,0)   
0.5   0   (0.21954478519149159,0)   (0.017252871195751862,0)   (0.015720921729034311,0)   (0.004473584484509064,0)   (0.002171935982607101,0)   (0.00090163752283514839,0)   (0.43908957038298285,0)   (-0.009996909449242565,0)   (-0.0089313317535006185,0)   (0.0033415222325204998,0)   (-0.00058601898514153779,0)   (8.4543387123098328e-05,0)   
1   0   (0.22430754591003024,0)   (0.027421962090421255,0)   (0.023472064361494446,0)   (0.011486129403161256,0)   (0.0050410517905892004,0)   (0.0050048249818255702,0)   (0.44861509182005987,0)   (-0.028768751927983605,0)   (-0.022891491622990007,0)   (0.016802630058905754,0)   (-0.0046885565441723296,0)   (0.001073238515575262,0)   
2   0   (0.22612347269063607,0)   (0.038387441782223294,0)   (0.028381614897294304,0)   (0.01749337425864966,0)   (0.0085387211731828162,0)   (0.017422497434392711,0)   (0.45224694538127275,0)   (-0.056251438005014136,0)   (-0.041918142588644049,0)   (0.046917044226062361,0)   (-0.017544224032949016,0)   (0.0032145628302865941,0)   
10   0   (0.22715571918856739,0)   (0.080726095519215849,0)   (0.041333785067972119,0)   (0.010733580217793691,0)   (0.052374333863501904,0)   (0.10666645313879865,0)   (0.45431143837713489,0)   (-0.070852907038225707,0)   (-0.070550373492320712,0)   (0.11298002231554138,0)   (-0.029008919298647007,0)   (-0.032056151251541334,0)   
100   0   (0.22697490927236841,0)   (0.089847066194050945,0)   (0.045167942678103805,0)   (0.010765383719887188,0)   (0.062256703182097098,0)   (0.12304912089830494,0)   (0.45394981854473665,0)   (-0.063903798402122347,0)   (-0.076058082665633187,0)   (0.11943036393190667,0)   (-0.020138227918018614,0)   (-0.046543057538587403,0)   
200   0   (0.22697490927236297,0)   (0.089847066194202269,0)   (0.045167942678167324,0)   (0.010765383719894793,0)   (0.062256703182239324,0)   (0.12304912089849773,0)   (0.45394981854472594,0)   (-0.063903798401976755,0)   (-0.076058082665759003,0)   (0.11943036393196024,0)   (-0.020138227917798845,0)   (-0.046543057538927304,0)   
500   0   (0.22697490927236297,0)   (0.089847066194202255,0)   (0.045167942678167324,0)   (0.010765383719894793,0)   (0.062256703182239338,0)   (0.12304912089849773,0)   (0.45394981854472594,0)   (-0.063903798401976741,0)   (-0.076058082665759003,0)   (0.11943036393196024,0)   (-0.020138227917798845,0)   (-0.046543057538927311,0)   
1000   0   (0.226974909272363,0)   (0.089847066194202241,0)   (0.045167942678167324,0)   (0.010765383719894793,0)   (0.062256703182239324,0)   (0.12304912089849775,0)   (0.45394981854472599,0)   (-0.063903798401976755,0)   (-0.076058082665759003,0)   (0.11943036393196024,0)   (-0.020138227917798842,0)   (-0.046543057538927304,0)   
10000   0   (0.226974909272363,0)   (0.089847066194202255,0)   (0.045167942678167317,0)   (0.010765383719894793,0)   (0.062256703182239331,0)   (0.12304912089849772,0)   (0.45394981854472599,0)   (-0.063903798401976755,0)   (-0.076058082665759003,0)   (0.11943036393196024,0)   (-0.020138227917798842,0)   (-0.046543057538927304,0)   
