0   0   (0.19999999999999996,0)   (2.6367796834847467e-17,0)   (2.7755575615628915e-18,0)   (8.3266726846886737e-18,0)   (8.3266726846886737e-18,0)   (0.40000000000000024,0)   (4.1633363423443369e-18,0)   (6.4184768611141866e-18,0)   (5.2041704279304213e-18,0)   (1.8214596497756474e-17,0)   
0.5   0   (0.20580978875824182,0)   (0.017983929304932388,0)   (0.016859314623891411,0)   (0.003730642706024574,0)   (0.0021821674383243395,0)   (0.41161957751648343,0)   (-0.0038210281982948287,0)   (-0.0036515139755227003,0)   (0.00073591399974729562,0)   (-8.5488385644095697e-05,0)   
1   0   (0.21045050434289986,0)   (0.031425626830334848,0)   (0.027913066731992658,0)   (0.011185226415371745,0)   (0.0074913541418221109,0)   (0.42090100868579983,0)   (-0.014965269772310838,0)   (-0.013367798583631718,0)   (0.0053693757383396585,0)   (-0.0011622126570426932,0)   
2   0   (0.21255876564727402,0)   (0.046751186549998769,0)   (0.040049003277539574,0)   (0.022816764954701325,0)   (0.01835643826756421,0)   (0.42511753129454799,0)   (-0.037316989952800812,0)   (-0.032450723223166306,0)   (0.022658366901221083,0)   (-0.0073874223907470634,0)   
10   0   (0.21478184701994488,0)   (0.058464820045747948,0)   (0.025438229412824372,0)   (0.01376532538626178,0)   (0.045361077654186899,0)   (0.42956369403989009,0)   (-0.066631797750104332,0)   (-0.092237799476852192,0)   (0.11301170124400139,0)   (-0.030747857117567466,0)   
100   0   (0.21579378694496845,0)   (0.054898267121919003,0)   (-0.026317843220303363,0)   (-0.015215969808738397,0)   (0.033379966575273479,0)   (0.43158757388993724,0)   (-0.070918815372867067,0)   (-0.13574847228446879,0)   (0.1663205060522682,0)   (-0.02317312506870773,0)   
200   0   (0.21579381339962622,0)   (0.054897835318834153,0)   (-0.026319334463769523,0)   (-0.015216848478138039,0)   (0.033379097814882602,0)   (0.43158762679925278,0)   (-0.070919251632240873,0)   (-0.13574932833059491,0)   (0.16632155018328224,0)   (-0.023173258727806508,0)   
500   0   (0.21579381339979317,0)   (0.054897835316083735,0)   (-0.026319334473104108,0)   (-0.015216848483640723,0)   (0.033379097809400883,0)   (0.43158762679958668,0)   (-0.070919251635023273,0)   (-0.13574932833592276,0)   (0.16632155018980954,0)   (-0.023173258728714841,0)   
1000   0   (0.2157938133997932,0)   (0.054897835316083728,0)   (-0.026319334473104108,0)   (-0.015216848483640723,0)   (0.03337909780940089,0)   (0.43158762679958673,0)   (-0.070919251635023259,0)   (-0.13574932833592276,0)   (0.16632155018980951,0)   (-0.023173258728714841,0)   
10000   0   (0.2157938133997932,0)   (0.054897835316083728,0)   (-0.026319334473104108,0)   (-0.015216848483640723,0)   (0.033379097809400883,0)   (0.43158762679958668,0)   (-0.070919251635023245,0)   (-0.13574932833592274,0)   (0.16632155018980951,0)   (-0.023173258728714848,0)   
