0   0   (0.22727272727272718,0)   (-1.0250638721681133e-17,0)   (-8.0428088431651971e-18,0)   (-2.8386384152347754e-18,0)   (-4.4156597570318725e-18,0)   (-7.8851067089854875e-18,0)   (-1.8293447564846329e-17,0)   (6.5052130349130266e-18,0)   (-8.1610854437999781e-18,0)   (-4.4156597570318725e-18,0)   (-1.1393979194484029e-17,0)   (0.45454545454545864,0)   (2.6745604330520968e-17,0)   (-2.852190942390844e-17,0)   (3.5441706585004843e-17,0)   (-1.0949209894180315e-17,0)   (1.250590244524331e-17,0)   (-1.1088431309510841e-19,0)   (2.4123498337802474e-18,0)   (-2.7259060302547482e-18,0)   (3.5858754807034777e-18,0)   (3.809492178778613e-18,0)   
0.5   0   (0.2455944866543355,0)   (0.013109977416602544,0)   (0.018440949514561811,0)   (0.0070831046584982843,0)   (-0.0031934704291997555,0)   (0.0041624558387657329,0)   (-0.0015817072060229365,0)   (0.00094692572783168266,0)   (-0.00026376364268818802,0)   (0.00012528423729365684,0)   (-2.772921115176959e-05,0)   (0.49118897330675759,0)   (-0.027536066337320038,0)   (-0.0097105348869346766,0)   (0.013986759156087547,0)   (-0.01136132231539576,0)   (0.0038186208776404911,0)   (-0.00064327630099748662,0)   (1.4490470801605382e-05,0)   (1.2553888425578922e-05,0)   (-3.6337558789407784e-06,0)   (8.0448888894628415e-07,0)   
1   0   (0.24620694360833983,0)   (0.028123244303967711,0)   (0.038322778562398803,0)   (0.0083652398473297706,0)   (-0.0026112176696303879,0)   (0.0076861451081542444,0)   (-0.0038612075721943073,0)   (0.0032551687000212898,0)   (-0.00087968503365337908,0)   (0.00067287982897696707,0)   (-8.1280131172726131e-05,0)   (0.49241388721435142,0)   (-0.044825486507125409,0)   (-0.0086024674214578833,0)   (0.016263144283688087,0)   (-0.015613999839765722,0)   (0.0074573781109346007,0)   (-0.0015876817483207351,0)   (-0.00083721944321461686,0)   (0.00057560117839251736,0)   (-0.00013274236219806452,0)   (1.4006272884610009e-05,0)   
2   0   (0.24641288938960876,0)   (0.04827017802518635,0)   (0.065055949455706238,0)   (0.0074485162119316646,0)   (-0.0010468148237978833,0)   (0.010756361192862053,0)   (-0.0085395834069656087,0)   (0.0098029132428612119,0)   (-0.0034834542908597447,0)   (0.0038729355581907285,0)   (-0.00037977328915017421,0)   (0.49282577877832195,0)   (-0.07001566941142634,0)   (-0.0040900195738903635,0)   (0.018436995455128197,0)   (-0.018836918298305982,0)   (0.012865197189896902,0)   (-0.0091872251774218188,0)   (0.0027510214135071051,0)   (0.00024689910377434352,0)   (-0.00058459150639030314,0)   (0.00015132087598747679,0)   
10   0   (0.24634628709658368,0)   (0.052734100335789111,0)   (0.087633784951194657,0)   (-0.010925132436856798,0)   (-8.6532806794933505e-05,0)   (0.011221447218736825,0)   (-0.017171035688525092,0)   (0.022242030008117464,0)   (-0.013634574259835339,0)   (0.021019714050733985,0)   (0.0031668027747926509,0)   (0.49269257419303314,0)   (-0.12403893668988911,0)   (0.024823451813092812,0)   (-0.0011710053222957542,0)   (-0.0082386463892639098,0)   (0.012355921519062582,0)   (-0.029592567132297562,0)   (0.046090538879616207,0)   (-0.053492247545582343,0)   (0.033656644093817821,0)   (-0.015131407089033941,0)   
100   0   (0.24640443623710531,0)   (0.069595910606719297,0)   (0.079495097225391553,0)   (-0.010317863979236602,0)   (-0.0012598525368818527,0)   (0.011503527178298669,0)   (-0.014899163885917449,0)   (0.017592288417848847,0)   (-0.0054126127043197022,0)   (0.039968701813661717,0)   (0.057043308046749668,0)   (0.4928088724742048,0)   (-0.11737310229608182,0)   (0.029946163722477076,0)   (-0.0093388052654172042,0)   (0.0033732189071769346,0)   (0.0009170569680577045,0)   (-0.019357128304451625,0)   (0.052822500566967655,0)   (-0.095170961047874703,0)   (0.12550944918170934,0)   (-0.090125618646138786,0)   
200   0   (0.24639271373797092,0)   (0.067551620963153577,0)   (0.077946772313239335,0)   (-0.012886290272685178,0)   (-0.00057469320635586006,0)   (0.01079563927090563,0)   (-0.014956259553664067,0)   (0.017988213405369297,0)   (-0.012306121917014213,0)   (0.03027053810180462,0)   (0.047073871470293398,0)   (0.49278542747593734,0)   (-0.11976543185647373,0)   (0.030859568708416444,0)   (-0.010189124315636741,0)   (0.0044198378478237828,0)   (-0.00025730230047520282,0)   (-0.017084281020990352,0)   (0.05042980298532964,0)   (-0.10051150871672428,0)   (0.14250776755872288,0)   (-0.10104290704397993,0)   
500   0   (0.24631384886495303,0)   (0.050274511570856301,0)   (0.074426496378804288,0)   (-0.022642852386719547,0)   (0.0022733531159681761,0)   (0.008279018376776871,0)   (-0.015921756578707799,0)   (0.020425922302736464,0)   (-0.034622080510631911,0)   (0.0039284206068351882,0)   (0.0054256198372162881,0)   (0.49262769772990617,0)   (-0.13552245342251715,0)   (0.034963610766423986,0)   (-0.01369491481366863,0)   (0.006212151737049294,0)   (-0.0019994661630435436,0)   (-0.013131889822165781,0)   (0.043994141271946646,0)   (-0.11128211220998829,0)   (0.17646474019742867,0)   (-0.12875465076834636,0)   
1000   0   (0.24624850100950421,0)   (0.035904644893046095,0)   (0.0715835832741374,0)   (-0.030596385636794263,0)   (0.0045977870772299367,0)   (0.0062343172488644721,0)   (-0.016728929780209581,0)   (0.022433893735364571,0)   (-0.052714553414967454,0)   (-0.017287744099578974,0)   (-0.02857164595510164,0)   (0.49249700201900642,0)   (-0.14857586408095702,0)   (0.038355865119917461,0)   (-0.016595261495322155,0)   (0.0076521630500317054,0)   (-0.0033807500684463758,0)   (-0.0099924901810438515,0)   (0.03878771960664066,0)   (-0.11989703715690204,0)   (0.20374350010886516,0)   (-0.15139330243400217,0)   
10000   0   (0.24622439526176412,0)   (0.030603814345889286,0)   (0.070534907215338893,0)   (-0.033530254272320113,0)   (0.0054552159596524281,0)   (0.0054800791028581141,0)   (-0.01702668554595756,0)   (0.02317459501042483,0)   (-0.05938839189514291,0)   (-0.025113771058690757,0)   (-0.041112438521204366,0)   (0.49244879052352819,0)   (-0.15339105133347211,0)   (0.03960721136955167,0)   (-0.017665153633565477,0)   (0.0081833447619036759,0)   (-0.003890260324786037,0)   (-0.008834470914895972,0)   (0.036867208110396753,0)   (-0.12307481721829949,0)   (0.21380586435414228,0)   (-0.15974423934773821,0)   
