0   0   (0.16666666666666666,0)   (4.6259292692714853e-18,0)   (-1.3877787807814457e-17,0)   (0.33333333333333331,0)   (-6.9388939039072284e-18,0)   (-1.6190752442450201e-17,0)   
0.5   0   (0.16666666666666663,0)   (-0.014289747531592442,0)   (-0.014289747531592472,0)   (0.33333333333333343,0)   (-0.043851882176472221,0)   (-0.043851882176472255,0)   
1   0   (0.16666666666666666,0)   (-0.052553133992986042,0)   (-0.052553133992986084,0)   (0.33333333333333337,0)   (-0.11721733271433214,0)   (-0.11721733271433218,0)   
2   0   (0.16666666666666674,0)   (-0.080910519640824977,0)   (-0.080910519640825004,0)   (0.33333333333333343,0)   (-0.16335254962689577,0)   (-0.16335254962689588,0)   
10   0   (0.16666666666666666,0)   (-0.083333333332872364,0)   (-0.083333333332872392,0)   (0.33333333333333337,0)   (-0.16666666666620256,0)   (-0.16666666666620261,0)   
100   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333356,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
200   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333356,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
500   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333356,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
1000   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333356,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
10000   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333356,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
