0   0   (0.22222222222222221,0)   (-1.0311967329417687e-17,0)   (-7.3243880096798523e-18,0)   (0,0)   (1.3106799596269209e-17,0)   (-5.7824115865893567e-19,0)   (3.8549410577262378e-19,0)   (-8.5772438534408799e-18,0)   (3.5658204783967698e-18,0)   (0.4444444444444437,0)   (1.4561437511020593e-17,0)   (9.9023798420342733e-18,0)   (9.6253059535101998e-18,0)   (-6.7943336142424942e-18,0)   (-1.5061375179444465e-17,0)   (-3.9302328752599536e-18,0)   (6.8033686323465403e-18,0)   (-2.9228283566588389e-18,0)   
0.5   0   (0.24158327154053924,0)   (0.0096504475370072246,0)   (0.01224917022444014,0)   (0.0088406657118883809,0)   (-0.0032902351330972995,0)   (0.0041324706886457742,0)   (-0.0011301638315629877,0)   (0.00079794694435747872,0)   (-0.0001545698957422863,0)   (0.48316654308102863,0)   (-0.030258876361283226,0)   (-0.016460805924173479,0)   (0.019814345444756992,0)   (-0.011464860280734981,0)   (0.003353270418196276,0)   (-0.00084569685632786122,0)   (0.00018784772175836238,0)   (-4.5036413549764393e-05,0)   
1   0   (0.2429686344995948,0)   (0.023147800647522702,0)   (0.027588523664651247,0)   (0.01029540915375406,0)   (-0.0054000535759695222,0)   (0.00955480025034839,0)   (-0.0024019892544871655,0)   (0.0029427489921744366,0)   (-0.00029165507009487238,0)   (0.48593726899904244,0)   (-0.046624877753883215,0)   (-0.015807608912122885,0)   (0.025002323886340078,0)   (-0.021300095395831511,0)   (0.0065686022790785474,0)   (-0.00015715085915988839,0)   (-0.00046772373365493397,0)   (0.0001432888810311959,0)   
2   0   (0.24338825756552501,0)   (0.039700177029053409,0)   (0.047891842933603081,0)   (0.0090209759739036961,0)   (-0.0066799750733190742,0)   (0.017455339532948512,0)   (-0.0042558231648356986,0)   (0.0091088368176879039,0)   (0.00032086164258772476,0)   (0.48677651513094966,0)   (-0.072897226081200278,0)   (-0.010807931260256441,0)   (0.028200374698252727,0)   (-0.031078980699528601,0)   (0.015945084455807071,0)   (-0.0028237590570447993,0)   (-0.0020214739888321049,0)   (0.00098193275330875308,0)   
10   0   (0.2434220547778029,0)   (0.046405745424067474,0)   (0.064003101420218284,0)   (-0.0056500754047629593,0)   (-0.0078925242244836519,0)   (0.021926366076202793,0)   (-0.015684953086767619,0)   (0.032250400879163692,0)   (0.01133388801190419,0)   (0.48684410955559676,0)   (-0.12661637939512491,0)   (0.021515872451811451,0)   (0.0080616522853521333,0)   (-0.033120196068551461,0)   (0.049415536892001927,0)   (-0.066020029389083718,0)   (0.047304472769374023,0)   (-0.024590227517196656,0)   
100   0   (0.24339288093636183,0)   (0.040594461052676549,0)   (0.051769225499587783,0)   (-0.011765349443778684,0)   (-0.0080218192749045188,0)   (0.020097316613777349,0)   (-0.030011281297479781,0)   (0.016513208274411186,0)   (0.026147856998634748,0)   (0.48678576187272177,0)   (-0.1418982243520481,0)   (0.036634973230593601,0)   (-0.012396273711370764,0)   (-0.0079932940515733825,0)   (0.039566069406046483,0)   (-0.10895429405863756,0)   (0.16582188009936902,0)   (-0.12974973786751715,0)   
200   0   (0.24333651185254082,0)   (0.033755725843993688,0)   (0.047366047631761395,0)   (-0.016671323410173942,0)   (-0.0079539442856684604,0)   (0.020424972877389182,0)   (-0.043916146021451156,0)   (-0.0074170006877619411,0)   (0.005731790169677912,0)   (0.48667302370508131,0)   (-0.14935319425526086,0)   (0.039426512305584464,0)   (-0.015717702893222083,0)   (-0.001441402312268194,0)   (0.034675879877933767,0)   (-0.12106208200898058,0)   (0.19458836174205843,0)   (-0.14196604680389635,0)   
500   0   (0.24330605461447199,0)   (0.029611581674310789,0)   (0.045618831390163775,0)   (-0.018883308112698657,0)   (-0.0079293632312216044,0)   (0.020608828697455683,0)   (-0.049852963870047277,0)   (-0.017077338267049342,0)   (-0.0039927870687760754,0)   (0.48661210922894371,0)   (-0.15346795826333282,0)   (0.040782328698082786,0)   (-0.017204357879652112,0)   (0.0011276060253868627,0)   (0.032677344544956383,0)   (-0.12586421308732038,0)   (0.20596998996975135,0)   (-0.14787599258577255,0)   
1000   0   (0.24330546142953452,0)   (0.029523994982975525,0)   (0.045593400032709883,0)   (-0.018919748433714301,0)   (-0.0079291647884614617,0)   (0.020612482434330014,0)   (-0.049945460076466865,0)   (-0.017217803436461489,0)   (-0.0041613970557604733,0)   (0.48661092285906943,0)   (-0.15354966783100951,0)   (0.040807219519926545,0)   (-0.017229730821622588,0)   (0.0011646439736260272,0)   (0.032647115624945953,0)   (-0.12593350132323422,0)   (0.20613685891990649,0)   (-0.14798728927833021,0)   
10000   0   (0.24330546088255289,0)   (0.029523911904223318,0)   (0.045593379473151813,0)   (-0.018919779800829623,0)   (-0.0079291647000763951,0)   (0.020612485827951197,0)   (-0.049945537585679434,0)   (-0.017217916918553171,0)   (-0.0041615455342360408,0)   (0.48661092176510651,0)   (-0.15354974370545907,0)   (0.04080724196423758,0)   (-0.017229753015910208,0)   (0.0011646737573149926,0)   (0.032647090673975955,0)   (-0.12593355706266843,0)   (0.2061369943701101,0)   (-0.14798739064336514,0)   
