0   0   (0.22500000000000003,0)   (1.0408340855860843e-17,0)   (6.5919492087118667e-18,0)   (-1.1449174941446926e-17,0)   (-9.4108748571741782e-18,0)   (1.3877787807814458e-18,0)   (7.589415207398531e-18,0)   (6.9388939039072284e-18,0)   (5.551115123125783e-18,0)   (-1.0842021724855044e-18,0)   (0.44999999999998896,0)   (-3.589928918371066e-17,0)   (5.3632770967426692e-17,0)   (2.1391308863139004e-17,0)   (5.6459828132182646e-18,0)   (-1.5792759894966978e-17,0)   (-6.7017246786760243e-18,0)   (-1.0814916670542906e-18,0)   (-1.6154612370034016e-18,0)   (-5.8614679949997583e-18,0)   
0.5   0   (0.2440664954875616,0)   (0.011207509274898289,0)   (0.015462226695980673,0)   (0.0080450408748539998,0)   (-0.0036591763392969721,0)   (0.0044230685823712559,0)   (-0.0014937227656155244,0)   (0.00096318595962655517,0)   (-0.00021723830297975424,0)   (0.00013082346071762515,0)   (0.48813299097473861,0)   (-0.029268630244142196,0)   (-0.012633470481446104,0)   (0.01715045774944892,0)   (-0.012266882566651167,0)   (0.0038069829396704131,0)   (-0.00078391895478034255,0)   (0.00015134963061951958,0)   (-3.1092128726996957e-05,0)   (7.4719479790118323e-06,0)   
1   0   (0.24493313895172311,0)   (0.0248730760319558,0)   (0.033199896512737692,0)   (0.0088140340294836344,0)   (-0.0045421868148968177,0)   (0.0089157224863623055,0)   (-0.0035458189155002022,0)   (0.0031542707966833701,0)   (-0.00057361845585409213,0)   (0.00067956496132393204,0)   (0.489866277902758,0)   (-0.046718642523132792,0)   (-0.011276557589153422,0)   (0.01983670316523015,0)   (-0.018908751916577544,0)   (0.0076691225025604668,0)   (-0.00071700654187200697,0)   (-0.00091339274759324226,0)   (0.00037112600438200051,0)   (-7.4341970730558638e-05,0)   
2   0   (0.24519218766833648,0)   (0.041431761745067845,0)   (0.056109238821471979,0)   (0.0066854217256522956,0)   (-0.0045009423580135216,0)   (0.014381298263391946,0)   (-0.0085674805193054395,0)   (0.0096060077121617685,0)   (-0.00151840378493271,0)   (0.00404031926694314,0)   (0.49038437533632151,0)   (-0.073276264755077314,0)   (-0.0061380715446558666,0)   (0.022155211015309026,0)   (-0.024540776165789226,0)   (0.01595650695886467,0)   (-0.0080922981232165354,0)   (0.00024354459587591992,0)   (0.0011643862555058694,0)   (-0.0004424694007804915,0)   
10   0   (0.24504066327790935,0)   (0.034140990135830634,0)   (0.081293298551795137,0)   (-0.012179097490679587,0)   (-0.0045483760432450176,0)   (0.019251196413104965,0)   (-0.027688808294390348,0)   (0.028329045598301166,0)   (0.003269397655480196,0)   (0.042682656017564997,0)   (0.49008132655578257,0)   (-0.13945444911713825,0)   (0.02881247447597627,0)   (-0.00061374488385990947,0)   (-0.016101286942676978,0)   (0.025638612782730046,0)   (-0.056808181737244862,0)   (0.059443391703638181,0)   (-0.047988172729917157,0)   (0.022372651515087758,0)   
100   0   (0.24498886892140148,0)   (0.057786594654147573,0)   (0.089318734834333113,0)   (-0.013891064277884609,0)   (-0.0040300716715665555,0)   (0.020700271153535788,0)   (-0.034373842705674305,0)   (0.025827291309870114,0)   (0.042537140911080712,0)   (0.11826316230259114,0)   (0.48997773784280246,0)   (-0.1318569652645413,0)   (0.035772378104724341,0)   (-0.0091418516768938373,0)   (-0.0027822035239256481,0)   (0.014809836792749663,0)   (-0.072740003243355597,0)   (0.12036115728768808,0)   (-0.11504917812778612,0)   (0.03772012189794436,0)   
200   0   (0.24499401198854165,0)   (0.060059263353581929,0)   (0.090018298141750705,0)   (-0.01370912227010875,0)   (-0.0040344026528548963,0)   (0.020779280409262735,0)   (-0.034447546126515904,0)   (0.025765371868761135,0)   (0.044362777379418974,0)   (0.12045377962849435,0)   (0.48998802397708247,0)   (-0.13043449992978409,0)   (0.035329023046703545,0)   (-0.0087726144921465455,0)   (-0.0028372746552778705,0)   (0.014821087163125857,0)   (-0.07322422537652977,0)   (0.12110830693256876,0)   (-0.1138645699987198,0)   (0.034622273702382814,0)   
500   0   (0.24499409001465597,0)   (0.060097266236549152,0)   (0.090030972686138425,0)   (-0.013705952773142675,0)   (-0.0040346423996335196,0)   (0.020780830431340783,0)   (-0.034449072821311738,0)   (0.025764370313641777,0)   (0.044392998359717058,0)   (0.120489456637368,0)   (0.48998818002931238,0)   (-0.13041120857967475,0)   (0.035321380130858178,0)   (-0.0087659723870291452,0)   (-0.002838971565444332,0)   (0.014822049131722626,0)   (-0.07323280656065613,0)   (0.12111857723829866,0)   (-0.11383961351059002,0)   (0.034567162023545338,0)   
1000   0   (0.24499409001499944,0)   (0.06009726640512314,0)   (0.090030972742681681,0)   (-0.013705952759041592,0)   (-0.0040346424007520008,0)   (0.020780830438291674,0)   (-0.034449072828180723,0)   (0.025764370309210194,0)   (0.044392998493671357,0)   (0.12048945679531205,0)   (0.48998818002999933,0)   (-0.13041120847652118,0)   (0.035321380096880274,0)   (-0.008765972357412272,0)   (-0.0028389715732265409,0)   (0.014822049136244075,0)   (-0.073232806598880026,0)   (0.12111857728312538,0)   (-0.11383961339819575,0)   (0.034567161777992225,0)   
10000   0   (0.24499409001499944,0)   (0.06009726640512314,0)   (0.090030972742681667,0)   (-0.013705952759041596,0)   (-0.0040346424007520008,0)   (0.020780830438291674,0)   (-0.034449072828180723,0)   (0.025764370309210194,0)   (0.04439299849367135,0)   (0.12048945679531206,0)   (0.48998818002999933,0)   (-0.13041120847652118,0)   (0.035321380096880274,0)   (-0.0087659723574122737,0)   (-0.0028389715732265413,0)   (0.014822049136244075,0)   (-0.073232806598880026,0)   (0.12111857728312538,0)   (-0.11383961339819576,0)   (0.034567161777992211,0)   
