0   0   (0.21875000000000006,0)   (-4.7704895589362195e-18,0)   (-1.1709383462843448e-17,0)   (2.1684043449710089e-18,0)   (4.5536491244391186e-18,0)   (-1.1058862159352145e-17,0)   (-3.4694469519536142e-18,0)   (7.8062556418956319e-18,0)   (0.43750000000000083,0)   (-1.1533200609814553e-17,0)   (1.3904892862126594e-17,0)   (-3.5981959599362678e-18,0)   (2.2836008257975937e-18,0)   (-9.2157184661267877e-19,0)   (-5.7733765684853111e-18,0)   (5.082197683525802e-19,0)   
0.5   0   (0.23783779364043339,0)   (0.0082815864463479192,0)   (0.0094827207649643367,0)   (0.0087176791649666539,0)   (-0.0022359876188011167,0)   (0.0034414126188047076,0)   (-0.00057453711118234411,0)   (0.00064157503161104898,0)   (0.47567558728087256,0)   (-0.030517888642864085,0)   (-0.019693021920296237,0)   (0.020134032391403496,0)   (-0.009106286569140901,0)   (0.0025474880293724959,0)   (-0.0005675791584626741,0)   (0.00013085930792203448,0)   
1   0   (0.23991652569701716,0)   (0.019577730920651071,0)   (0.020360140565298401,0)   (0.011906422248468124,0)   (-0.0052156374416702503,0)   (0.01006918703877125,0)   (-0.0010596708923768317,0)   (0.0031657791590171411,0)   (0.47983305139402388,0)   (-0.047399163182847689,0)   (-0.022334472276150069,0)   (0.031968809068982376,0)   (-0.022070434063645478,0)   (0.0055788349092883672,0)   (-0.00043006566874149765,0)   (-3.0889845458426137e-05,0)   
2   0   (0.24069019879805695,0)   (0.036200304158803015,0)   (0.037122488698042501,0)   (0.010982289061574299,0)   (-0.0073321153268278028,0)   (0.020601746709576207,0)   (0.0014752797306551062,0)   (0.011434039360602506,0)   (0.4813803975960772,0)   (-0.071601583609717176,0)   (-0.018025762192364139,0)   (0.037604502367360106,0)   (-0.037349653702728032,0)   (0.012241339258006401,0)   (0.0012835225608945845,0)   (-0.0019439139605446931,0)   
10   0   (0.24062174906497971,0)   (0.051408848048704506,0)   (0.062387450415208781,0)   (0.0079477219466654089,0)   (-0.01009993838659029,0)   (0.036833370999224339,0)   (0.025376509717281517,0)   (0.071370864100671033,0)   (0.48124349812995709,0)   (-0.12145649231025771,0)   (0.018559688552970501,0)   (0.02500580372025208,0)   (-0.062332393955408835,0)   (0.06252989457658592,0)   (-0.052060794198173346,0)   (0.024490700758631048,0)   
100   0   (0.24065018450862674,0)   (0.077521970386671454,0)   (0.063365021577148489,0)   (0.0014337607442918112,0)   (-0.019673067933953355,0)   (0.021689454633918342,0)   (0.056735724145158692,0)   (0.13762468351507387,0)   (0.48130036901725337,0)   (-0.1094511133030158,0)   (0.034059258607072394,0)   (0.010093055261749502,0)   (-0.081973420308013495,0)   (0.12095580347750742,0)   (-0.102634140598827,0)   (0.043320036773941084,0)   
200   0   (0.24065045204832453,0)   (0.078002741752700333,0)   (0.063493283587359131,0)   (0.0014638675081233234,0)   (-0.019673417098843456,0)   (0.021666542839043793,0)   (0.057154194020715199,0)   (0.13813228719998921,0)   (0.48130090409664994,0)   (-0.1091303286620616,0)   (0.033979307735122269,0)   (0.010196937966061066,0)   (-0.082139413634793379,0)   (0.1210868265985813,0)   (-0.10229919673628543,0)   (0.042692922404017994,0)   
500   0   (0.24065045286097478,0)   (0.078004371344082182,0)   (0.063493726864363706,0)   (0.0014639762412730179,0)   (-0.019673411851969903,0)   (0.021666477184539682,0)   (0.057155614216479286,0)   (0.13813399835736015,0)   (0.48130090572194995,0)   (-0.10912924265851112,0)   (0.033979028401494513,0)   (0.010197300595091706,0)   (-0.082139968941583999,0)   (0.12108723820214649,0)   (-0.10229802372697573,0)   (0.042690779342030215,0)   
1000   0   (0.24065045286097483,0)   (0.078004371344143675,0)   (0.063493726864380456,0)   (0.0014639762412771238,0)   (-0.019673411851969698,0)   (0.021666477184537208,0)   (0.057155614216532896,0)   (0.13813399835742476,0)   (0.48130090572195028,0)   (-0.10912924265847014,0)   (0.033979028401483972,0)   (0.010197300595105398,0)   (-0.082139968941604941,0)   (0.12108723820216204,0)   (-0.10229802372693143,0)   (0.042690779341949307,0)   
10000   0   (0.24065045286097481,0)   (0.078004371344143689,0)   (0.063493726864380443,0)   (0.0014639762412771236,0)   (-0.019673411851969701,0)   (0.021666477184537205,0)   (0.057155614216532889,0)   (0.13813399835742474,0)   (0.48130090572195022,0)   (-0.10912924265847013,0)   (0.033979028401483979,0)   (0.0101973005951054,0)   (-0.082139968941604941,0)   (0.12108723820216204,0)   (-0.10229802372693143,0)   (0.0426907793419493,0)   
