0   0   (0.22222222222222221,0)   (6.7461468510209166e-19,0)   (-9.6373526443155944e-20,0)   (-1.4937896598689172e-17,0)   (4.2404351634988621e-18,0)   (-8.4808703269977243e-18,0)   (-8.8663644327703467e-18,0)   (2.6984587404083666e-18,0)   (9.540979117872439e-18,0)   (0.44444444444444531,0)   (1.1067897177456191e-17,0)   (-6.4871429987049351e-18,0)   (1.78321140646852e-17,0)   (-4.821687994859146e-18,0)   (1.330255832185687e-17,0)   (3.8097659672060083e-18,0)   (1.0420387546666237e-18,0)   (3.5070928607204719e-18,0)   
0.5   0   (0.24182269449225474,0)   (0.0086439527026818831,0)   (0.011790284102169852,0)   (0.0088867555005422705,0)   (-0.0038499536024265849,0)   (0.0044450786491242178,0)   (-0.0013012686591458251,0)   (0.00085813149827206699,0)   (-0.0001824027375517802,0)   (0.48364538898445131,0)   (-0.031743395609230833,0)   (-0.016501830417467802,0)   (0.020503955321726965,0)   (-0.012531707106724993,0)   (0.0036834740212069099,0)   (-0.00089595867704868467,0)   (0.00019414172028232488,0)   (-4.6862705538056058e-05,0)   
1   0   (0.24306116594859287,0)   (0.02051965183564065,0)   (0.026435127254091823,0)   (0.0094824805662002999,0)   (-0.0061782919557725018,0)   (0.0099161050936660746,0)   (-0.0028655556137864848,0)   (0.0029858070543041901,0)   (-0.0004083786609408456,0)   (0.48612233189708964,0)   (-0.049637664678386061,0)   (-0.015517458809796675,0)   (0.025187864415413506,0)   (-0.022439251316234345,0)   (0.0073724818892408174,0)   (-0.00018960597645924077,0)   (-0.00062370229409533463,0)   (0.00020002577058209103,0)   
2   0   (0.24340240868809523,0)   (0.033033122140529267,0)   (0.044640729680108016,0)   (0.0066615585267141945,0)   (-0.0075543186093655736,0)   (0.017630892281286586,0)   (-0.0062096089583010055,0)   (0.0091568905827468065,0)   (-0.00060146799428178663,0)   (0.48680481737606307,0)   (-0.078496494346091072,0)   (-0.0097649662013163732,0)   (0.028001556808051446,0)   (-0.032113044946287569,0)   (0.018117805041085802,0)   (-0.0048255801612519271,0)   (-0.0016982448779666449,0)   (0.0011191836661185355,0)   
10   0   (0.24329830613340717,0)   (0.017214294050031765,0)   (0.055032651200563817,0)   (-0.012197127408464296,0)   (-0.0078601616187927888,0)   (0.021594279245921916,0)   (-0.025718725796085827,0)   (0.028775656788417713,0)   (-0.0037496396632736738,0)   (0.48659661226680234,0)   (-0.15026031589362618,0)   (0.026633516904149619,0)   (0.0033476501712501605,0)   (-0.03001887353139842,0)   (0.047175636663179518,0)   (-0.075758249454260948,0)   (0.066043806446196118,0)   (-0.043927474677475868,0)   
100   0   (0.24266092947233317,0)   (-0.088216229568074053,0)   (0.05010167252775681,0)   (-0.026988609222672894,0)   (-0.01016267808340156,0)   (0.024876312417204428,0)   (-0.051391872871181847,0)   (0.030069886114666891,0)   (-0.072408993293795326,0)   (0.48532185894466545,0)   (-0.24698133045873397,0)   (0.060134264880700471,0)   (-0.02749219244948891,0)   (-0.014983175711975667,0)   (0.03838790774724124,0)   (-0.10392884385344814,0)   (0.15586615381735539,0)   (-0.22178358687139113,0)   
200   0   (0.24243452629064965,0)   (-0.127915969955918,0)   (0.055251915074041071,0)   (-0.031734551944713106,0)   (-0.010316256651261792,0)   (0.026482480269302749,0)   (-0.054494417457424844,0)   (0.044653775947597785,0)   (-0.10705217615318989,0)   (0.48486905258129753,0)   (-0.27918242831691442,0)   (0.066773863917634041,0)   (-0.031303935357326833,0)   (-0.020097202248182035,0)   (0.040404032398547673,0)   (-0.096944750633621013,0)   (0.13797142090512177,0)   (-0.25075874758826616,0)   
500   0   (0.24229959295085995,0)   (-0.15158534522682901,0)   (0.058347256903025405,0)   (-0.034558500361587925,0)   (-0.010405166586063715,0)   (0.027440023704465459,0)   (-0.056309733665614495,0)   (0.053431286204563166,0)   (-0.12769129603941065,0)   (0.48459918590171791,0)   (-0.29837717087405252,0)   (0.070722534784728661,0)   (-0.033563096288979966,0)   (-0.023174549974533398,0)   (0.041624662307434251,0)   (-0.09273347745964447,0)   (0.12716744698090177,0)   (-0.26798300408602177,0)   
1000   0   (0.24229600480423846,0)   (-0.1522147614796939,0)   (0.058429568946669029,0)   (-0.03463359459409391,0)   (-0.010407530814224396,0)   (0.027465486700648772,0)   (-0.056358005443299372,0)   (0.053664700452661994,0)   (-0.12824013089112388,0)   (0.48459200960847559,0)   (-0.29888759751772387,0)   (0.070827537662818796,0)   (-0.03362317161835586,0)   (-0.023256383565971588,0)   (0.041657121804606859,0)   (-0.092621489898511572,0)   (0.12688014417071691,0)   (-0.26844103089347654,0)   
10000   0   (0.24229599835226748,0)   (-0.15221589325490459,0)   (0.058429716954811674,0)   (-0.034633729623639829,0)   (-0.010407535065425111,0)   (0.027465532486546002,0)   (-0.056358092242458295,0)   (0.053665120162923081,0)   (-0.12824111777012026,0)   (0.48459199670453335,0)   (-0.29888851533358773,0)   (0.070827726472138391,0)   (-0.033623279641890776,0)   (-0.023256530713792706,0)   (0.041657180171155425,0)   (-0.092621288529790957,0)   (0.12687962756156218,0)   (-0.26844185448737673,0)   
