0   0   (0.22500000000000001,0)   (-6.2883726004159257e-18,0)   (-2.7755575615628915e-18,0)   (-2.4286128663675298e-18,0)   (7.3725747729014302e-18,0)   (1.3877787807814458e-18,0)   (-2.4286128663675298e-18,0)   (-6.9388939039072288e-19,0)   (-6.5919492087118667e-18,0)   (8.6736173798840355e-18,0)   (0.44999999999999901,0)   (-7.9038338374193279e-18,0)   (1.894236720603737e-17,0)   (1.3822222446474574e-17,0)   (-1.6344347750218979e-18,0)   (-6.6366725483268939e-18,0)   (-2.2266802117421049e-18,0)   (-8.6600648527279665e-19,0)   (-4.2419409998495361e-18,0)   (-1.2583521464409885e-18,0)   
0.5   0   (0.2439550365288273,0)   (0.011819238355838587,0)   (0.015650261247876919,0)   (0.0081534044786857052,0)   (-0.0033631184136309758,0)   (0.0042830384842477377,0)   (-0.001393441735428701,0)   (0.000933083510612424,0)   (-0.00020135673413589327,0)   (0.00012877795357038265,0)   (0.48791007305733541,0)   (-0.028370428891488397,0)   (-0.012726181115091505,0)   (0.017002837270680686,0)   (-0.011768751635534955,0)   (0.0036198141043245115,0)   (-0.00078572740422371728,0)   (0.00016986698016897047,0)   (-3.6902929595256091e-05,0)   (8.922063037801594e-06,0)   
1   0   (0.2448964912105609,0)   (0.026643257731013954,0)   (0.033973898246212192,0)   (0.0094843538726533793,0)   (-0.0041014379847343465,0)   (0.0087563881941202411,0)   (-0.0032355309347774043,0)   (0.0030811356332491871,0)   (-0.00049231387999958088,0)   (0.00067687972804663103,0)   (0.48979298242049368,0)   (-0.044765958855154865,0)   (-0.011427115469910945,0)   (0.019713592398619254,0)   (-0.01844199491996848,0)   (0.0071593183189150016,0)   (-0.00052735895651150045,0)   (-0.00083360454811605823,0)   (0.00031711644270294331,0)   (-6.2695241355563867e-05,0)   
2   0   (0.24518843042180352,0)   (0.045807893200218074,0)   (0.058367847092299016,0)   (0.0086472266444354955,0)   (-0.0039494882068892099,0)   (0.014368696612060779,0)   (-0.0075383725401183821,0)   (0.0092808483556459116,0)   (-0.0009803901617885147,0)   (0.0039777094936923954,0)   (0.49037686084323984,0)   (-0.069797787273667533,0)   (-0.0067796586691291714,0)   (0.022279750284032923,0)   (-0.024190626482141483,0)   (0.015105770876648059,0)   (-0.0067192282635008373,0)   (-0.00041805079508441741,0)   (0.0012047138194728761,0)   (-0.00037693743542949914,0)   
10   0   (0.24509687101269831,0)   (0.051062343676476621,0)   (0.089091710148352168,0)   (-0.0081324500259333087,0)   (-0.0052143930553746635,0)   (0.01994778748246059,0)   (-0.026317065264423442,0)   (0.027996637729129074,0)   (0.010914850641904516,0)   (0.043266299833513829,0)   (0.49019374202534949,0)   (-0.1292909358052923,0)   (0.025190729461884779,0)   (0.0016392571217423585,0)   (-0.017247156224367927,0)   (0.026660961398925074,0)   (-0.056931987024202699,0)   (0.053363489552049594,0)   (-0.035962804465025623,0)   (0.013114236113609247,0)   
100   0   (0.2449243615782731,0)   (0.056750077947990175,0)   (0.095675838743987454,0)   (-0.011879252320366834,0)   (-0.006229593088913102,0)   (0.022287534921215116,0)   (-0.036790140480229348,0)   (0.023151456824704569,0)   (0.038524208536756324,0)   (0.1062737039730577,0)   (0.48984872315654815,0)   (-0.1361547171926584,0)   (0.036860694760947652,0)   (-0.010683496807400618,0)   (-0.0028815022310258549,0)   (0.015979433496713737,0)   (-0.07758530120258865,0)   (0.1211288409582159,0)   (-0.11484705331687647,0)   (0.036802269494257758,0)   
200   0   (0.24492594403565029,0)   (0.05697289007141116,0)   (0.095611616685699966,0)   (-0.01188629443936436,0)   (-0.0062025770552132939,0)   (0.022263191248360244,0)   (-0.036760502402046535,0)   (0.023153456896021166,0)   (0.038769284209719722,0)   (0.10668054806274617,0)   (0.48985188807130181,0)   (-0.13594897888106991,0)   (0.036857732681119929,0)   (-0.010723519590649535,0)   (-0.0027606841220898077,0)   (0.015855298398142884,0)   (-0.077573988441175967,0)   (0.12159029877430684,0)   (-0.11557473781275955,0)   (0.037006634106762866,0)   
500   0   (0.24492594879325646,0)   (0.056973331449844067,0)   (0.095611299289903612,0)   (-0.011886342883414867,0)   (-0.0062024854636678513,0)   (0.022263096975919865,0)   (-0.036760384505753065,0)   (0.0231534693293819,0)   (0.03876981737126467,0)   (0.10668152864503118,0)   (0.48985189758651271,0)   (-0.13594847602449306,0)   (0.036857772064063779,0)   (-0.01072369153374257,0)   (-0.0027602861228747271,0)   (0.015854890942845562,0)   (-0.077573862545043393,0)   (0.12159166164228204,0)   (-0.11557723628081487,0)   (0.037007744381476394,0)   
1000   0   (0.2449259487932566,0)   (0.056973331449853497,0)   (0.095611299289892399,0)   (-0.011886342883416711,0)   (-0.0062024854636650167,0)   (0.022263096975916788,0)   (-0.036760384505749193,0)   (0.023153469329382319,0)   (0.038769817371277167,0)   (0.10668152864505623,0)   (0.48985189758651543,0)   (-0.1359484760244801,0)   (0.036857772064065569,0)   (-0.010723691533748417,0)   (-0.002760286122862529,0)   (0.015854890942833096,0)   (-0.077573862545038327,0)   (0.1215916616423217,0)   (-0.11557723628089292,0)   (0.037007744381516473,0)   
10000   0   (0.2449259487932566,0)   (0.056973331449853497,0)   (0.095611299289892412,0)   (-0.011886342883416712,0)   (-0.0062024854636650176,0)   (0.022263096975916788,0)   (-0.036760384505749193,0)   (0.023153469329382319,0)   (0.038769817371277167,0)   (0.10668152864505623,0)   (0.48985189758651543,0)   (-0.1359484760244801,0)   (0.036857772064065562,0)   (-0.010723691533748417,0)   (-0.002760286122862529,0)   (0.0158548909428331,0)   (-0.077573862545038327,0)   (0.1215916616423217,0)   (-0.11557723628089291,0)   (0.037007744381516473,0)   
