0   0   (0.21428571428571433,0)   (1.0408340855860843e-17,0)   (8.9214350193092943e-18,0)   (-2.9738116731030977e-18,0)   (5.4519880673556793e-18,0)   (-4.9563527885051629e-19,0)   (-1.9825411154020651e-18,0)   (0.42857142857142849,0)   (-3.8101962061633445e-18,0)   (1.1461565823418189e-17,0)   (-1.0532249675573471e-18,0)   (-7.4345291827577443e-19,0)   (1.7966778858331218e-18,0)   (-3.8411734110915016e-18,0)   
0.5   0   (0.234472893106875,0)   (-0.0018571737716902136,0)   (0.00047019039867360763,0)   (0.010807279777613605,0)   (-0.0049334977331316051,0)   (0.0045056459289091137,0)   (-0.0011294640307264263,0)   (0.46894578621374783,0)   (-0.043487322153528664,0)   (-0.028052950478899236,0)   (0.029576416841048857,0)   (-0.014506425512783049,0)   (0.0035961940852386937,0)   (-0.00087522500189011934,0)   
1   0   (0.23628303864101771,0)   (-0.0011280079152755839,0)   (0.0033911268783886335,0)   (0.013063669107107696,0)   (-0.0099000573746022714,0)   (0.011870545549285287,0)   (-0.0027525648027542479,0)   (0.47256607728203315,0)   (-0.068934953740987848,0)   (-0.030995412356087066,0)   (0.045074866323557491,0)   (-0.034198632642482456,0)   (0.0078789971341088685,0)   (-0.00035544695920049105,0)   
2   0   (0.2367158328710903,0)   (-0.0065714923253264263,0)   (0.0089722800421728113,0)   (0.010115351450533603,0)   (-0.015383748930124003,0)   (0.022140154272622631,0)   (-0.0053663961252846107,0)   (0.47343166574217405,0)   (-0.10927828948384442,0)   (-0.021538026540956649,0)   (0.049812137257120387,0)   (-0.059736557427772723,0)   (0.024339424764887506,0)   (-0.0029008093484643583,0)   
10   0   (0.23589503534276213,0)   (-0.091613137354118968,0)   (0.018953590289088489,0)   (0.0021612257721216974,0)   (-0.03934982427587741,0)   (0.036464769014985153,0)   (-0.051093707476270497,0)   (0.47179007068552448,0)   (-0.242935388961592,0)   (0.038543929433431122,0)   (0.018535244595073823,0)   (-0.10224410429187071,0)   (0.1207645933985223,0)   (-0.16576954529388621,0)   
100   0   (0.23523044127912726,0)   (-0.15082506388330641,0)   (0.03235432870202274,0)   (-0.0056394582438952651,0)   (-0.04553423563760859,0)   (0.05027457691723676,0)   (-0.11586044030079151,0)   (0.47046088255825541,0)   (-0.30560837872209795,0)   (0.051181557568107217,0)   (0.0065554684950897167,0)   (-0.09843340031346616,0)   (0.11678757906644062,0)   (-0.23966727215427874,0)   
200   0   (0.23523044043939773,0)   (-0.15082513917237697,0)   (0.032354347872152467,0)   (-0.0056394696872517818,0)   (-0.045534241741259689,0)   (0.050274596554369506,0)   (-0.11586053426500029,0)   (0.47046088087879612,0)   (-0.305608451000764,0)   (0.051181565571707485,0)   (0.0065554588779215594,0)   (-0.098433391208512175,0)   (0.11678755783667344,0)   (-0.23966733682691771,0)   
500   0   (0.23523044043939748,0)   (-0.15082513917239271,0)   (0.032354347872156478,0)   (-0.0056394696872541766,0)   (-0.045534241741260952,0)   (0.050274596554373614,0)   (-0.11586053426501994,0)   (0.47046088087879617,0)   (-0.3056084510007791,0)   (0.051181565571709144,0)   (0.0065554588779195427,0)   (-0.098433391208510301,0)   (0.11678755783666894,0)   (-0.2396673368269312,0)   
1000   0   (0.23523044043939748,0)   (-0.15082513917239271,0)   (0.032354347872156478,0)   (-0.0056394696872541766,0)   (-0.045534241741260952,0)   (0.050274596554373614,0)   (-0.11586053426501994,0)   (0.47046088087879617,0)   (-0.3056084510007791,0)   (0.051181565571709144,0)   (0.0065554588779195427,0)   (-0.098433391208510301,0)   (0.11678755783666894,0)   (-0.2396673368269312,0)   
10000   0   (0.23523044043939748,0)   (-0.15082513917239271,0)   (0.032354347872156478,0)   (-0.0056394696872541766,0)   (-0.045534241741260952,0)   (0.050274596554373614,0)   (-0.11586053426501994,0)   (0.47046088087879617,0)   (-0.3056084510007791,0)   (0.051181565571709144,0)   (0.0065554588779195427,0)   (-0.098433391208510301,0)   (0.11678755783666894,0)   (-0.2396673368269312,0)   
