0   0   (0.20833333333333334,0)   (-3.4694469519536142e-18,0)   (-3.4694469519536142e-18,0)   (5.7824115865893572e-18,0)   (2.3129646346357427e-18,0)   (-2.3129646346357427e-18,0)   (0.41666666666666602,0)   (-6.7220534694101275e-18,0)   (-1.7347234759768071e-18,0)   (-2.4575249243004768e-18,0)   (-5.6378512969246231e-18,0)   (-7.8423957143118149e-18,0)   
0.5   0   (0.2185655786685228,0)   (0.018344458544773602,0)   (0.016873348177727891,0)   (0.0044352224945899861,0)   (0.002325184727523947,0)   (0.00084820857054369197,0)   (0.43713115733704583,0)   (-0.0081826947129908373,0)   (-0.0074242786205409861,0)   (0.0024902481402261701,0)   (-0.00040056977910600631,0)   (5.2725778263418453e-05,0)   
1   0   (0.22355492166429022,0)   (0.030765853547605467,0)   (0.026731316664874216,0)   (0.011920637087323032,0)   (0.0061860402868213473,0)   (0.0048015540804988025,0)   (0.44710984332857984,0)   (-0.024687340727616133,0)   (-0.020029501109883552,0)   (0.013430730408688711,0)   (-0.0034980851973176342,0)   (0.00076095923320231029,0)   
2   0   (0.22525302201857123,0)   (0.045303436428257904,0)   (0.035337459317906994,0)   (0.020019159771887486,0)   (0.011855116908731629,0)   (0.017009670232046539,0)   (0.45050604403714328,0)   (-0.050661541891157923,0)   (-0.038611742167668155,0)   (0.04052844838709297,0)   (-0.014096021002438439,0)   (0.0027249149419262737,0)   
10   0   (0.22631511017492595,0)   (0.081033769867092001,0)   (0.045384220282674255,0)   (0.011900736875925549,0)   (0.049153263352929487,0)   (0.0991660630472085,0)   (0.45263022034985229,0)   (-0.071125873772099071,0)   (-0.073735790628773626,0)   (0.11287156869068705,0)   (-0.025907117050977486,0)   (-0.037035368141735664,0)   
100   0   (0.22635037886667267,0)   (0.087596619920699517,0)   (0.047583590756792735,0)   (0.011533829102981286,0)   (0.057509109946742125,0)   (0.11444984794993872,0)   (0.45270075773334489,0)   (-0.066198873592266047,0)   (-0.078618600012741305,0)   (0.12163110850819536,0)   (-0.020219914921251025,0)   (-0.051417513011586265,0)   
200   0   (0.22635037886667242,0)   (0.087596619920705873,0)   (0.047583590756795524,0)   (0.011533829102981738,0)   (0.057509109946748814,0)   (0.11444984794994865,0)   (0.45270075773334451,0)   (-0.06619887359225976,0)   (-0.078618600012747342,0)   (0.12163110850819892,0)   (-0.020219914921241113,0)   (-0.051417513011603938,0)   
500   0   (0.22635037886667239,0)   (0.087596619920705873,0)   (0.047583590756795517,0)   (0.011533829102981737,0)   (0.057509109946748807,0)   (0.11444984794994867,0)   (0.45270075773334451,0)   (-0.066198873592259747,0)   (-0.078618600012747342,0)   (0.1216311085081989,0)   (-0.020219914921241113,0)   (-0.051417513011603945,0)   
1000   0   (0.22635037886667239,0)   (0.087596619920705873,0)   (0.047583590756795524,0)   (0.011533829102981738,0)   (0.057509109946748814,0)   (0.11444984794994865,0)   (0.45270075773334451,0)   (-0.066198873592259747,0)   (-0.078618600012747342,0)   (0.12163110850819893,0)   (-0.020219914921241113,0)   (-0.051417513011603938,0)   
10000   0   (0.22635037886667239,0)   (0.087596619920705873,0)   (0.047583590756795517,0)   (0.011533829102981738,0)   (0.057509109946748807,0)   (0.11444984794994865,0)   (0.45270075773334451,0)   (-0.066198873592259747,0)   (-0.078618600012747342,0)   (0.1216311085081989,0)   (-0.02021991492124111,0)   (-0.051417513011603945,0)   
