0   0   (0.16666666666666666,0)   (4.6259292692714853e-18,0)   (-3.2381504884900401e-17,0)   (0.33333333333333331,0)   (-1.6190752442450201e-17,0)   (1.3877787807814457e-17,0)   
0.5   0   (0.16666666666666663,0)   (-0.017885436164244959,0)   (-0.017885436164244959,0)   (0.33333333333333315,0)   (-0.050247895931915434,0)   (-0.050247895931915421,0)   
1   0   (0.1666666666666666,0)   (-0.058012861371387663,0)   (-0.058012861371387656,0)   (0.33333333333333326,0)   (-0.12598855214140681,0)   (-0.12598855214140681,0)   
2   0   (0.16666666666666657,0)   (-0.081853803284061721,0)   (-0.081853803284061707,0)   (0.33333333333333326,0)   (-0.16464284792967268,0)   (-0.16464284792967263,0)   
10   0   (0.16666666666666663,0)   (-0.083333333333295456,0)   (-0.083333333333295442,0)   (0.33333333333333326,0)   (-0.16666666666662849,0)   (-0.16666666666662849,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
