0   0   (0.22499999999999992,0)   (1.1102230246251566e-17,0)   (-5.898059818321144e-18,0)   (4.8138576458356395e-18,0)   (2.2161092405603711e-17,0)   (1.6479873021779667e-18,0)   (1.3010426069826053e-18,0)   (2.4286128663675298e-18,0)   (-1.7694179454963431e-17,0)   (-6.6353172956112874e-18,0)   (0.44999999999999341,0)   (9.2319814987140709e-18,0)   (2.4477219296575868e-17,0)   (-1.4976897760171636e-17,0)   (1.0110185258427329e-17,0)   (-1.2511693070482722e-17,0)   (-3.2634485391813685e-18,0)   (3.951916918709664e-18,0)   (-2.608861477543245e-18,0)   (8.2019894348528417e-18,0)   
0.5   0   (0.24400123286011355,0)   (0.011575605191906098,0)   (0.015574516493923675,0)   (0.0081111141643424155,0)   (-0.0034833152613195579,0)   (0.0043399989786774579,0)   (-0.0014340582934898492,0)   (0.00094553266525083837,0)   (-0.00020787727323547041,0)   (0.00012967633112496405,0)   (0.48800246571985556,0)   (-0.028728170942758712,0)   (-0.012689025013569361,0)   (0.017065104351753502,0)   (-0.011971362799870065,0)   (0.0036947241715333877,0)   (-0.00078560151438011048,0)   (0.00016312506280332029,0)   (-3.4809087489607442e-05,0)   (8.405425638926865e-06,0)   
1   0   (0.24491195453723549,0)   (0.025935852726635792,0)   (0.033662590545157876,0)   (0.0092118308183940581,0)   (-0.0042827652951241595,0)   (0.0088202489930468541,0)   (-0.0033596230406076808,0)   (0.0031090599438984919,0)   (-0.00052513780793304508,0)   (0.00067743521328362665,0)   (0.48982390907379864,0)   (-0.045545231927742555,0)   (-0.011367419697314205,0)   (0.019762738232807699,0)   (-0.01863159435259621,0)   (0.0073626117440849818,0)   (-0.00059819152629607885,0)   (-0.00086723266686383239,0)   (0.00033851257102500209,0)   (-6.7220727131257478e-05,0)   
2   0   (0.2451903637838074,0)   (0.044051571906756723,0)   (0.057450531295580851,0)   (0.0078381641662270875,0)   (-0.0041839439648370894,0)   (0.014373897717458929,0)   (-0.0079574031954846303,0)   (0.0094030796346436085,0)   (-0.0011973467934344578,0)   (0.0039975480905682934,0)   (0.49038072756724616,0)   (-0.071186088551031257,0)   (-0.0065290382753726475,0)   (0.022236358286404433,0)   (-0.024334585249501273,0)   (0.015452122491284503,0)   (-0.0072639020396505043,0)   (-0.00016798654998465961,0)   (0.0011963139919765112,0)   (-0.00040392701189417222,0)   
10   0   (0.24507357586563719,0)   (0.044270403394239377,0)   (0.085955707147300206,0)   (-0.0098866694454429766,0)   (-0.0049503347894780626,0)   (0.019683517084038954,0)   (-0.026964291094011203,0)   (0.028090315228066758,0)   (0.0077465152390922259,0)   (0.042973880422504586,0)   (0.49014715173122947,0)   (-0.13340493251007937,0)   (0.02663451832423203,0)   (0.00075786358045645092,0)   (-0.016779605670325683,0)   (0.026226805880071816,0)   (-0.056980981599158119,0)   (0.055962517200519091,0)   (-0.040703131607247547,0)   (0.016598843064970791,0)   
100   0   (0.24495221588485613,0)   (0.057755352146911597,0)   (0.093269959694539883,0)   (-0.012740646593601685,0)   (-0.0052908782653945923,0)   (0.021655497688045255,0)   (-0.03582909878953703,0)   (0.024358368112885817,0)   (0.040669994135857861,0)   (0.11192249661149589,0)   (0.48990443176971182,0)   (-0.13404762116218732,0)   (0.036309172471105378,0)   (-0.0099513654347757642,0)   (-0.0028394539301011133,0)   (0.015470659887608644,0)   (-0.075717817549389776,0)   (0.12108977616319667,0)   (-0.11469379506846204,0)   (0.03637801495404612,0)   
200   0   (0.24495383111397495,0)   (0.058225983525119256,0)   (0.093343977907770909,0)   (-0.012714387126460744,0)   (-0.005277464471555548,0)   (0.021654849290533375,0)   (-0.035826556042715021,0)   (0.024349652653042019,0)   (0.041103915513349944,0)   (0.1125183525718753,0)   (0.48990766222795068,0)   (-0.13371727360311431,0)   (0.036243541920086247,0)   (-0.0099214866275081446,0)   (-0.0027766829768665841,0)   (0.015401551686249165,0)   (-0.075794438657281873,0)   (0.12148711457766297,0)   (-0.11494586756589541,0)   (0.036006381301691322,0)   
500   0   (0.24495383511376292,0)   (0.058227392534618498,0)   (0.093344300518959492,0)   (-0.012714292086592843,0)   (-0.0052774432074792288,0)   (0.021654871383942589,0)   (-0.03582657877516221,0)   (0.024349626263829825,0)   (0.041105186113318898,0)   (0.11252003893539854,0)   (0.48990767022752529,0)   (-0.13371633526857599,0)   (0.036243321103066301,0)   (-0.0099213478741832523,0)   (-0.0027765782501727202,0)   (0.015401428649479375,0)   (-0.075794719831597107,0)   (0.12148806555344596,0)   (-0.11494606947412754,0)   (0.036004908254605957,0)   
1000   0   (0.24495383511376304,0)   (0.058227392534658251,0)   (0.093344300518973147,0)   (-0.012714292086589429,0)   (-0.0052774432074794838,0)   (0.021654871383944299,0)   (-0.035826578775164229,0)   (0.024349626263829052,0)   (0.041105186113353454,0)   (0.11252003893544175,0)   (0.4899076702275274,0)   (-0.13371633526855192,0)   (0.036243321103058869,0)   (-0.0099213478741771461,0)   (-0.0027765782501735013,0)   (0.015401428649479685,0)   (-0.075794719831607404,0)   (0.12148806555346212,0)   (-0.11494606947410839,0)   (0.036004908254548246,0)   
10000   0   (0.24495383511376306,0)   (0.058227392534658251,0)   (0.093344300518973161,0)   (-0.01271429208658943,0)   (-0.0052774432074794838,0)   (0.021654871383944296,0)   (-0.035826578775164229,0)   (0.024349626263829052,0)   (0.041105186113353454,0)   (0.11252003893544175,0)   (0.4899076702275274,0)   (-0.13371633526855195,0)   (0.036243321103058869,0)   (-0.0099213478741771461,0)   (-0.0027765782501735013,0)   (0.015401428649479687,0)   (-0.075794719831607432,0)   (0.12148806555346213,0)   (-0.1149460694741084,0)   (0.036004908254548246,0)   
