0   0   (0.20833333333333334,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0.41666666666666669,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
0.5   0   (0.20791736143233183,0)   (0.022738080876141688,0)   (0.022789366673543969,0)   (0.004359497595591566,0)   (0.0024566937860423257,0)   (0.00053690493814835213,0)   (0.41583472286466366,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1   0   (0.2062637848910838,0)   (0.048447368002277842,0)   (0.048932847297522085,0)   (0.018598233468744653,0)   (0.011631368310227638,0)   (0.0043769062244426206,0)   (0.41252756978216765,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
2   0   (0.19762490334494728,0)   (0.096439633547483181,0)   (0.1005057842291751,0)   (0.069211395320494071,0)   (0.050324738170856129,0)   (0.027286425008596814,0)   (0.39524980668989462,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
10   0   (0.13526504253856969,0)   (0.12576157377398045,0)   (0.13434305730632651,0)   (0.13432050085766783,0)   (0.12560320921405624,0)   (0.02023088198606841,0)   (0.27053008507713949,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
100   0   (0.125000000001736,0)   (0.125,0)   (0.125000000001736,0)   (0.125000000001736,0)   (0.125,0)   (3.4719859662410052e-12,0)   (0.250000000003472,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
200   0   (0.125,0)   (0.125,0)   (0.125,0)   (0.125,0)   (0.125,0)   (4.8218746199097946e-23,0)   (0.25,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
500   0   (0.125,0)   (0.125,0)   (0.125,0)   (0.125,0)   (0.125,0)   (1.2916051582094653e-55,0)   (0.25,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1000   0   (0.125,0)   (0.125,0)   (0.125,0)   (0.125,0)   (0.125,0)   (6.672975538853191e-110,0)   (0.25,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
10000   0   (0.125,0)   (0.125,0)   (0.125,0)   (0.125,0)   (0.125,0)   (0,0)   (0.25,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
