0   0   (0.20000000000000001,0)   (-5.551115123125783e-18,0)   (-2.7755575615628915e-18,0)   (-1.3877787807814458e-18,0)   (5.551115123125783e-18,0)   (0.40000000000000008,0)   (0,0)   (-9.0205620750793972e-18,0)   (3.4694469519536144e-19,0)   (-3.4694469519536144e-19,0)   
0.5   0   (0.21331985452499655,0)   (0.0040041659648608428,0)   (0.0027582972952541062,0)   (0.0048140383542069802,0)   (0.00023789557183685379,0)   (0.42663970904999388,0)   (-0.026525473675673584,0)   (-0.022862187762638386,0)   (0.011155955373704975,0)   (-0.0029844753152455422,0)   
1   0   (0.21666143140428559,0)   (-0.0078505523417157115,0)   (-0.010552748308996034,0)   (0.010953736599499888,0)   (-0.0038887677488165097,0)   (0.43332286280857152,0)   (-0.066832677968717571,0)   (-0.053856605077892868,0)   (0.044179682556054679,0)   (-0.017630772782172413,0)   
2   0   (0.21858842878189871,0)   (-0.021128733360911006,0)   (-0.026801962950310163,0)   (0.016337652035376637,0)   (-0.0057877286665171572,0)   (0.43717685756379826,0)   (-0.10731126112534195,0)   (-0.076706590985212875,0)   (0.089513411932098802,0)   (-0.049490773824507339,0)   
10   0   (0.21869777592298337,0)   (-0.05594545215440052,0)   (-0.022322998356749724,0)   (0.015311003597042079,0)   (-0.02604622995955759,0)   (0.43739555184596696,0)   (-0.18954057772095859,0)   (-0.056849679303168955,0)   (0.10697949731639614,0)   (-0.15078392863346934,0)   
100   0   (0.218196312560197,0)   (-0.12806948461348616,0)   (-0.0056168961963121884,0)   (0.018325537456968886,0)   (-0.10282775862173725,0)   (0.4363926251203944,0)   (-0.26857638154299213,0)   (-0.016778349822102644,0)   (0.086351117006203709,0)   (-0.23379120690304214,0)   
200   0   (0.21819628459739335,0)   (-0.12807376676576929,0)   (-0.0056159101485775383,0)   (0.018325733706161442,0)   (-0.10283234130004566,0)   (0.43639256919478719,0)   (-0.26858097055521685,0)   (-0.016775998483295633,0)   (0.086349880482574512,0)   (-0.23379598743596725,0)   
500   0   (0.21819628459706999,0)   (-0.12807376681528704,0)   (-0.0056159101371751211,0)   (0.018325733708430825,0)   (-0.10283234135303865,0)   (0.43639256919414043,0)   (-0.26858097060828307,0)   (-0.016775998456105317,0)   (0.086349880468275658,0)   (-0.23379598749124822,0)   
1000   0   (0.21819628459706999,0)   (-0.12807376681528704,0)   (-0.0056159101371751211,0)   (0.018325733708430825,0)   (-0.10283234135303865,0)   (0.43639256919414043,0)   (-0.26858097060828307,0)   (-0.016775998456105317,0)   (0.086349880468275658,0)   (-0.23379598749124822,0)   
10000   0   (0.21819628459706999,0)   (-0.12807376681528704,0)   (-0.0056159101371751211,0)   (0.018325733708430825,0)   (-0.10283234135303865,0)   (0.43639256919414043,0)   (-0.26858097060828307,0)   (-0.016775998456105317,0)   (0.086349880468275658,0)   (-0.23379598749124822,0)   
