0   0   (0.22500000000000009,0)   (-8.0230960763927328e-18,0)   (-5.594483210025203e-18,0)   (-3.8597597340483959e-18,0)   (-9.0205620750793972e-18,0)   (9.3675067702747589e-18,0)   (7.2858385991025901e-18,0)   (2.3852447794681098e-18,0)   (5.898059818321144e-18,0)   (7.8062556418956321e-19,0)   (0.45000000000000229,0)   (-5.0372032933676538e-17,0)   (-1.248187751073937e-17,0)   (1.2162037869856146e-17,0)   (2.2002527837877706e-17,0)   (-1.3674499900473425e-18,0)   (4.6065039803477867e-18,0)   (-3.393552799879629e-18,0)   (-5.4047478298402398e-18,0)   (4.5611030143749566e-18,0)   
0.5   0   (0.24393913417330595,0)   (0.011900157760232264,0)   (0.015675697836383142,0)   (0.008167148359139639,0)   (-0.0033225125533557351,0)   (0.004263748533980964,0)   (-0.0013797473637683019,0)   (0.00092880504103761482,0)   (-0.00019913384398624717,0)   (0.00012845346315321199,0)   (0.48787826834627834,0)   (-0.028251602193473155,0)   (-0.012738553073355783,0)   (0.016981020279080675,0)   (-0.011700181422547522,0)   (0.0035948049833362189,0)   (-0.00078556703558026165,0)   (0.00017191157872408757,0)   (-3.7532035302607692e-05,0)   (9.0753040088288856e-06,0)   
1   0   (0.24489108088648312,0)   (0.026878806100202345,0)   (0.034078141275508088,0)   (0.009576507018572801,0)   (-0.0040394513842281028,0)   (0.0087350764501879178,0)   (-0.0031941693016770546,0)   (0.003072214068469031,0)   (-0.0004812700370840619,0)   (0.00067684989993203068,0)   (0.48978216177234601,0)   (-0.044506785639474869,0)   (-0.011446903660991816,0)   (0.019697275546367469,0)   (-0.018377898526493734,0)   (0.0070917825645278329,0)   (-0.00050524446243255022,0)   (-0.00082192481377915433,0)   (0.00031005587844678168,0)   (-6.1224687636354916e-05,0)   
2   0   (0.24518764901975304,0)   (0.046395038193047099,0)   (0.05867772399132324,0)   (0.0089243171820514531,0)   (-0.0038669191319978574,0)   (0.014366951729767282,0)   (-0.0073965071288194266,0)   (0.0092426113301471938,0)   (-0.00090742227510155055,0)   (0.0039727421112898042,0)   (0.49037529803913538,0)   (-0.06933598817304841,0)   (-0.006861435796380772,0)   (0.022292326689951878,0)   (-0.024141456892302616,0)   (0.014988476998600521,0)   (-0.006539226937867364,0)   (-0.00049702309928020729,0)   (0.0012053436778167209,0)   (-0.00036777257942208078,0)   
10   0   (0.24510489773608016,0)   (0.053331155806659827,0)   (0.090135757264591818,0)   (-0.0075058914096105987,0)   (-0.0052993744244227634,0)   (0.020029779235890565,0)   (-0.026068107705629888,0)   (0.027979191787635749,0)   (0.012005040405954228,0)   (0.043387759265798215,0)   (0.49020979547211319,0)   (-0.12790181224886174,0)   (0.024711170201089913,0)   (0.0019271476096408898,0)   (-0.017405324766073014,0)   (0.02681271423739499,0)   (-0.056881829084936185,0)   (0.052449892836955489,0)   (-0.034412026919820413,0)   (0.012022266314432827,0)   
100   0   (0.24491477288323121,0)   (0.056361838614338973,0)   (0.096472320570045164,0)   (-0.011562577623173954,0)   (-0.0065612281937472029,0)   (0.022501158825357963,0)   (-0.037111550799876714,0)   (0.02269982652294655,0)   (0.037737728567464671,0)   (0.10423352202818882,0)   (0.48982954576645937,0)   (-0.13689315632789431,0)   (0.037053093312423721,0)   (-0.010940022795104289,0)   (-0.002902107502426633,0)   (0.016164680566724234,0)   (-0.078208290138520944,0)   (0.12108501477976233,0)   (-0.11488490189296292,0)   (0.037014377558451286,0)   
200   0   (0.24491647213707043,0)   (0.056555043552927786,0)   (0.09637710521618939,0)   (-0.011577424806657939,0)   (-0.0065292432314174387,0)   (0.022470412680805425,0)   (-0.037074556261663442,0)   (0.022704593288651556,0)   (0.037963564086824102,0)   (0.10463288329914532,0)   (0.48983294427413909,0)   (-0.13669540203857364,0)   (0.037061668682831526,0)   (-0.010996263415794762,0)   (-0.0027606144146659806,0)   (0.016019831295093375,0)   (-0.078178896235493803,0)   (0.12159474078368288,0)   (-0.11576118513212993,0)   (0.037347890847407937,0)   
500   0   (0.24491647812011783,0)   (0.05655550136918909,0)   (0.096376653160245268,0)   (-0.011577502409579492,0)   (-0.0065291210581944646,0)   (0.022470284628707482,0)   (-0.037074396974770031,0)   (0.022704618159843697,0)   (0.037964152940065672,0)   (0.10463403230779161,0)   (0.48983295624023065,0)   (-0.13669482000130781,0)   (0.037061742435609016,0)   (-0.010996506693739645,0)   (-0.0027600897548606712,0)   (0.016019294494758189,0)   (-0.078178700326323541,0)   (0.12159648052406079,0)   (-0.11576452439483537,0)   (0.037349532689346841,0)   
1000   0   (0.24491647812011808,0)   (0.056555501369206708,0)   (0.096376653160223924,0)   (-0.011577502409583232,0)   (-0.0065291210581889655,0)   (0.022470284628701601,0)   (-0.03707439697476269,0)   (0.022704618159844835,0)   (0.037964152940089244,0)   (0.10463403230783942,0)   (0.48983295624023443,0)   (-0.13669482000128383,0)   (0.03706174243561277,0)   (-0.010996506693750959,0)   (-0.0027600897548371492,0)   (0.016019294494734132,0)   (-0.078178700326313924,0)   (0.12159648052413716,0)   (-0.11576452439498616,0)   (0.037349532689424876,0)   
10000   0   (0.24491647812011808,0)   (0.056555501369206701,0)   (0.096376653160223924,0)   (-0.011577502409583234,0)   (-0.0065291210581889655,0)   (0.022470284628701598,0)   (-0.037074396974762697,0)   (0.022704618159844831,0)   (0.037964152940089244,0)   (0.10463403230783941,0)   (0.48983295624023443,0)   (-0.13669482000128386,0)   (0.037061742435612777,0)   (-0.010996506693750959,0)   (-0.0027600897548371488,0)   (0.016019294494734129,0)   (-0.078178700326313938,0)   (0.12159648052413717,0)   (-0.11576452439498615,0)   (0.037349532689424869,0)   
