0   0   (0.21428571428571427,0)   (-9.4170702981598104e-18,0)   (-3.9650822308041303e-18,0)   (-6.9388939039072284e-18,0)   (1.9825411154020651e-18,0)   (1.9825411154020651e-18,0)   (-2.9738116731030977e-18,0)   (0.42857142857142855,0)   (1.1151793774136617e-17,0)   (-1.0842021724855044e-17,0)   (3.2526065174565133e-18,0)   (2.3542675745399526e-18,0)   (5.8546917314217239e-18,0)   (6.195440985631454e-19,0)   
0.5   0   (0.23386394626775345,0)   (0.0012652141739692331,0)   (0.0026529274276282885,0)   (0.0095673641308498848,0)   (-0.0035466829922352295,0)   (0.0036726738869006853,0)   (-0.00080234188257680551,0)   (0.46772789253550662,0)   (-0.03877079471261511,0)   (-0.026179400620220544,0)   (0.025566426030640702,0)   (-0.011404412839283199,0)   (0.0027868748475114854,0)   (-0.00067697358423014818,0)   
1   0   (0.23599008253504006,0)   (0.0039002489636807761,0)   (0.0055044036482127332,0)   (0.012814161274905023,0)   (-0.0080051109617428045,0)   (0.010978389241172467,0)   (-0.0020271216705670821,0)   (0.47198016507007712,0)   (-0.062518818536346721,0)   (-0.031664467021260287,0)   (0.043561346478320301,0)   (-0.029599676128784332,0)   (0.0064827990775051837,0)   (-0.00056255601116825423,0)   
2   0   (0.23668995941608778,0)   (0.0053217921283130118,0)   (0.011711459766782048,0)   (0.010431337544730591,0)   (-0.01153090974457755,0)   (0.021874407556057018,0)   (-0.0023656541392165688,0)   (0.47337991883216562,0)   (-0.096521812174655885,0)   (-0.025317787739837099,0)   (0.051163065236332093,0)   (-0.053241314192789262,0)   (0.017333797985538781,0)   (-2.2892973876678648e-05,0)   
10   0   (0.2361954530769764,0)   (-0.055347374931788436,0)   (0.017475545952708886,0)   (0.0036490357257503753,0)   (-0.032193164605189402,0)   (0.032228176924851283,0)   (-0.026789235197715915,0)   (0.47239090615395202,0)   (-0.20846386820181706,0)   (0.030220760316906944,0)   (0.025665297138703535,0)   (-0.1004277622226475,0)   (0.11572762861216004,0)   (-0.13323764558952128,0)   
100   0   (0.23534656330214154,0)   (-0.14559439115918227,0)   (0.032687427450728682,0)   (-0.0073336951667920189,0)   (-0.043418013008900656,0)   (0.048708037986065336,0)   (-0.12035758982276613,0)   (0.4706931266042822,0)   (-0.2978251470395008,0)   (0.051954433684851704,0)   (0.0043840834130234379,0)   (-0.096041241657328844,0)   (0.1213683652020241,0)   (-0.25268414134783829,0)   
200   0   (0.23534636345874471,0)   (-0.14561415419817234,0)   (0.032692105900077303,0)   (-0.0073365330617490374,0)   (-0.043419380410026631,0)   (0.048713347206090586,0)   (-0.12038174673836513,0)   (0.4706927269174892,0)   (-0.29784314059467265,0)   (0.051956265481826872,0)   (0.0043813299903985598,0)   (-0.096037923040144593,0)   (0.12136242586005146,0)   (-0.25270172128604745,0)   
500   0   (0.23534636344750293,0)   (-0.14561415530990479,0)   (0.032692106163254644,0)   (-0.0073365332213894659,0)   (-0.043419380486947198,0)   (0.048713347504750752,0)   (-0.12038174809726686,0)   (0.47069272689500563,0)   (-0.29784314160686598,0)   (0.051956265584871146,0)   (0.0043813298355099718,0)   (-0.096037922853462007,0)   (0.12136242552594501,0)   (-0.25270172227497367,0)   
1000   0   (0.23534636344750293,0)   (-0.14561415530990479,0)   (0.032692106163254644,0)   (-0.0073365332213894659,0)   (-0.043419380486947198,0)   (0.048713347504750752,0)   (-0.12038174809726686,0)   (0.47069272689500563,0)   (-0.29784314160686598,0)   (0.051956265584871146,0)   (0.0043813298355099718,0)   (-0.096037922853462007,0)   (0.12136242552594501,0)   (-0.25270172227497367,0)   
10000   0   (0.23534636344750293,0)   (-0.14561415530990479,0)   (0.032692106163254644,0)   (-0.0073365332213894659,0)   (-0.043419380486947198,0)   (0.048713347504750752,0)   (-0.12038174809726686,0)   (0.47069272689500563,0)   (-0.29784314160686598,0)   (0.051956265584871146,0)   (0.0043813298355099718,0)   (-0.096037922853462007,0)   (0.12136242552594501,0)   (-0.25270172227497367,0)   
