0   0   (0.22727272727272727,0)   (8.0822343767101241e-18,0)   (-6.9388939039072284e-18,0)   (4.2579576228521629e-18,0)   (4.8887661595710021e-18,0)   (1.7031830491408652e-17,0)   (-1.182766006347823e-17,0)   (-1.3562383539455038e-17,0)   (5.0464682937507117e-18,0)   (-3.1540426835941946e-18,0)   (6.347510900733317e-18,0)   (0.45454545454544937,0)   (1.4117729140873039e-17,0)   (-1.0242260795802835e-16,0)   (6.8905976253146918e-17,0)   (-4.8007363354527187e-17,0)   (8.6668411163060011e-18,0)   (2.1000256852290255e-18,0)   (6.8360179023134337e-18,0)   (1.9022819935427488e-18,0)   (-2.4727201820209177e-18,0)   (3.0496266220963011e-18,0)   
0.5   0   (0.24562888180945952,0)   (0.012802893124917695,0)   (0.018362995319235329,0)   (0.0069962505256022526,0)   (-0.003299040328528938,0)   (0.0042085330009043603,0)   (-0.001623106764192663,0)   (0.00095856310332282431,0)   (-0.00026912383614640214,0)   (0.00012542820538550441,0)   (-2.7984546722249357e-05,0)   (0.49125776361690732,0)   (-0.027987205867940457,0)   (-0.0096678334539109442,0)   (0.014005874419337856,0)   (-0.011512206786479094,0)   (0.0039085452081708272,0)   (-0.00064309136898259961,0)   (-4.3621022028108327e-06,0)   (2.067880482533836e-05,0)   (-5.6671616551547911e-06,0)   (1.2853225529379989e-06,0)   
1   0   (0.24621695016236234,0)   (0.02727079063611702,0)   (0.037948219687286427,0)   (0.0080029494125393071,0)   (-0.0027870874294882672,0)   (0.0077194194537994988,0)   (-0.003998827906648076,0)   (0.0033177546057392877,0)   (-0.00092672450096817403,0)   (0.00068445328311905946,0)   (-8.9478903781238839e-05,0)   (0.49243390032237433,0)   (-0.045759740100953426,0)   (-0.0085426912669192539,0)   (0.016334845567944116,0)   (-0.015751324105806257,0)   (0.0076486215206562208,0)   (-0.0017475406933358507,0)   (-0.00082625446384677491,0)   (0.00060308993365730968,0)   (-0.00014340504114000952,0)   (1.5162815351186923e-05,0)   
2   0   (0.24641102172453558,0)   (0.046143766347088035,0)   (0.063923125215739035,0)   (0.0063675431397279894,0)   (-0.0012986761143769111,0)   (0.010712366818563798,0)   (-0.0088443884773928162,0)   (0.010004270376740971,0)   (-0.0037905997571213768,0)   (0.0039581229737023519,0)   (-0.00050077922482097534,0)   (0.49282204344817393,0)   (-0.071718740699278832,0)   (-0.00379037870290512,0)   (0.01836381341060523,0)   (-0.018923473756671815,0)   (0.013089264102115462,0)   (-0.0096690422484759803,0)   (0.0032012682390444758,0)   (3.7066799238873577e-05,0)   (-0.00058095361334164152,0)   (0.00016925526618131231,0)   
10   0   (0.24631717115609661,0)   (0.044596601786368172,0)   (0.083893061123917367,0)   (-0.014213515118860669,0)   (0.00064928013944209276,0)   (0.010595537338633755,0)   (-0.017362676533555072,0)   (0.022566669271959466,0)   (-0.016917515808192545,0)   (0.020956466700660082,0)   (-0.00068395519267682022,0)   (0.49263434231205189,0)   (-0.13040852145766851,0)   (0.026178641785757868,0)   (-0.0024062428478741327,0)   (-0.0079121810597805788,0)   (0.012157224045192953,0)   (-0.029145728289757443,0)   (0.045597944247226227,0)   (-0.056729046364728773,0)   (0.038950510575933489,0)   (-0.019456259754550367,0)   
100   0   (0.2462279777446359,0)   (0.029232227596278228,0)   (0.070750753665413377,0)   (-0.025756671275959007,0)   (0.0030051184427011884,0)   (0.008040044488717403,0)   (-0.017146617865306853,0)   (0.021826689962647534,0)   (-0.036159323102482356,0)   (0.0076028134752905959,0)   (-0.0021685897032247782,0)   (0.49245595548926407,0)   (-0.15251372987598569,0)   (0.039008630512397592,0)   (-0.017328383877549272,0)   (0.0061372531626773868,0)   (-0.00088750927514886753,0)   (-0.015282333946765423,0)   (0.042742569031693108,0)   (-0.10889747826684781,0)   (0.17482433345256476,0)   (-0.14046404737757562,0)   
200   0   (0.24621132546228605,0)   (0.027509352804363233,0)   (0.067412946334630033,0)   (-0.030639354727720385,0)   (0.0042551134466502953,0)   (0.0066558249457684248,0)   (-0.017194567898317414,0)   (0.022495894233369357,0)   (-0.050371656220736576,0)   (-0.014290355347590478,0)   (-0.021708990073444161,0)   (0.49242265092456788,0)   (-0.1554703570915402,0)   (0.040171308080338364,0)   (-0.018320682357121278,0)   (0.0079566010814676128,0)   (-0.0030468366574018428,0)   (-0.010822263213979331,0)   (0.038102999737894383,0)   (-0.11980318410951764,0)   (0.20687407810425176,0)   (-0.15568390278298549,0)   
500   0   (0.2462093806806557,0)   (0.027898834972722188,0)   (0.066339247634788989,0)   (-0.032299703297656794,0)   (0.0046893677034246283,0)   (0.0061562944078743043,0)   (-0.017153453637325677,0)   (0.022683304763913243,0)   (-0.05545955032236459,0)   (-0.022397967298492794,0)   (-0.028458646082005927,0)   (0.49241876136131191,0)   (-0.15572811099951381,0)   (0.040292938705282035,0)   (-0.018377159266630517,0)   (0.0084733350021978567,0)   (-0.0037462941862943179,0)   (-0.0092515664052434526,0)   (0.036536205521830227,0)   (-0.12358670036858045,0)   (0.21711969067905498,0)   (-0.15891392281266045,0)   
1000   0   (0.24620947896512815,0)   (0.027932299430562753,0)   (0.06632788963449579,0)   (-0.032312668167081712,0)   (0.0046925244287972,0)   (0.0061516524809782014,0)   (-0.017151092442609109,0)   (0.022682732635745464,0)   (-0.055509448452033254,0)   (-0.022489185443907999,0)   (-0.028508201669513421,0)   (0.4924189579302588,0)   (-0.1557074576213896,0)   (0.040288190834460023,0)   (-0.018372276013787287,0)   (0.0084787040832459987,0)   (-0.0037549412476171199,0)   (-0.0092317511491154594,0)   (0.036520219852221605,0)   (-0.12363092896891446,0)   (0.21723181840478567,0)   (-0.15892356078741343,0)   
10000   0   (0.24620947915181779,0)   (0.027932349970617672,0)   (0.066327884036963797,0)   (-0.032312669021172538,0)   (0.0046925242514763918,0)   (0.0061516510013896117,0)   (-0.017151089039388733,0)   (0.022682729344153676,0)   (-0.055509467952095375,0)   (-0.022489235979330904,0)   (-0.028508199767404534,0)   (0.49241895830363835,0)   (-0.15570742026623488,0)   (0.040288181541699962,0)   (-0.018372267320526575,0)   (0.0084787066714038985,0)   (-0.0037549469866592008,0)   (-0.0092317376986633219,0)   (0.036520212735062764,0)   (-0.12363095552752498,0)   (0.2172318781652044,0)   (-0.15892353781033453,0)   
