0   0   (0.19999999999999996,0)   (2.7755575615628915e-18,0)   (-9.7144514654701191e-18,0)   (5.551115123125783e-18,0)   (0,0)   (0.40000000000000047,0)   (1.0061396160665481e-17,0)   (4.8572257327350596e-18,0)   (-1.0755285551056204e-17,0)   (6.5919492087118667e-18,0)   
0.5   0   (0.21410767820539123,0)   (0.00047487469203709139,0)   (-0.00046627755547961003,0)   (0.0055798533837590298,0)   (-0.00049096303350431398,0)   (0.42821535641078279,0)   (-0.032245628778413679,0)   (-0.027393330723661357,0)   (0.014707680288544469,0)   (-0.0042754550140582659,0)   
1   0   (0.21721779448464379,0)   (-0.014055781146943421,0)   (-0.016051795307338804,0)   (0.012992864469867971,0)   (-0.0055949312134686456,0)   (0.43443558896928791,0)   (-0.075254299521842066,0)   (-0.059474450299467824,0)   (0.052197443541485457,0)   (-0.022116769054367814,0)   
2   0   (0.21891032555561821,0)   (-0.027053769044968572,0)   (-0.029059974726280007,0)   (0.019136792853142372,0)   (-0.0071669663887728935,0)   (0.43782065111123725,0)   (-0.1147948705575593,0)   (-0.076641652070390337,0)   (0.093433630227984329,0)   (-0.056762889348909683,0)   
10   0   (0.21854988204457751,0)   (-0.07773093079079943,0)   (-0.018240153212461908,0)   (0.018000166529381634,0)   (-0.047446602591601453,0)   (0.43709976408915502,0)   (-0.21319506565929461,0)   (-0.044943399085222484,0)   (0.099024870778548796,0)   (-0.1730271393437878,0)   
100   0   (0.21809564119517252,0)   (-0.12927475570160046,0)   (-0.0060385763610447283,0)   (0.020179883299654106,0)   (-0.10296214797978086,0)   (0.43619128239034516,0)   (-0.26962657486483482,0)   (-0.017061740686548178,0)   (0.084477870392130366,0)   (-0.23114341035152436,0)   
200   0   (0.21809564098859963,0)   (-0.12927478027172851,0)   (-0.0060385705792882485,0)   (0.020179884438360218,0)   (-0.10296217457594012,0)   (0.43619128197719936,0)   (-0.2696266011657274,0)   (-0.017061727557689896,0)   (0.08447786339470037,0)   (-0.23114343721834041,0)   
500   0   (0.21809564098859968,0)   (-0.12927478027173014,0)   (-0.0060385705792878686,0)   (0.020179884438360302,0)   (-0.10296217457594189,0)   (0.43619128197719953,0)   (-0.26962660116572912,0)   (-0.01706172755768904,0)   (0.084477863394699926,0)   (-0.23114343721834224,0)   
1000   0   (0.21809564098859968,0)   (-0.12927478027173014,0)   (-0.0060385705792878686,0)   (0.020179884438360302,0)   (-0.10296217457594189,0)   (0.43619128197719953,0)   (-0.26962660116572912,0)   (-0.01706172755768904,0)   (0.084477863394699926,0)   (-0.23114343721834224,0)   
10000   0   (0.21809564098859968,0)   (-0.12927478027173014,0)   (-0.0060385705792878686,0)   (0.020179884438360302,0)   (-0.10296217457594189,0)   (0.43619128197719953,0)   (-0.26962660116572912,0)   (-0.01706172755768904,0)   (0.084477863394699926,0)   (-0.23114343721834224,0)   
