0   0   (0.18749999999999997,0)   (0,0)   (3.4694469519536142e-18,0)   (-1.0408340855860843e-17,0)   (0.37500000000000011,0)   (8.6736173798840355e-18,0)   (-1.3010426069826053e-17,0)   (-1.3877787807814457e-17,0)   
0.5   0   (0.19138749449900891,0)   (0.01382852252606147,0)   (0.013828522526061468,0)   (0.0029213302797710121,0)   (0.38277498899801787,0)   (-0.0036130390443670224,0)   (-0.0036130390443670107,0)   (0.00072331151401564702,0)   
1   0   (0.19436438415380544,0)   (0.021782446734698119,0)   (0.021782446734698105,0)   (0.0097508228363642254,0)   (0.38872876830761083,0)   (-0.01409353399196275,0)   (-0.014093533991962724,0)   (0.0061617710432036645,0)   
2   0   (0.1935467501866337,0)   (0.028971169703559747,0)   (0.028971169703559705,0)   (0.023363075611982091,0)   (0.38709350037326756,0)   (-0.035400667420921149,0)   (-0.035400667420921079,0)   (0.029673916273061759,0)   
10   0   (0.19251158425835532,0)   (0.016636799819071492,0)   (0.01663679981907144,0)   (0.037036753843000807,0)   (0.38502316851671081,0)   (-0.073037412545843741,0)   (-0.073037412545843672,0)   (0.097573417049053632,0)   
100   0   (0.20475643496051044,0)   (-0.041745083947169005,0)   (-0.041745083947169068,0)   (0.0089569820870957443,0)   (0.40951286992102109,0)   (-0.11248336460929886,0)   (-0.11248336460929879,0)   (0.15055588783392512,0)   
200   0   (0.20483324212930196,0)   (-0.042110879504736985,0)   (-0.042110879504737048,0)   (0.0087803157733296108,0)   (0.40966648425860419,0)   (-0.11273012399854371,0)   (-0.11273012399854362,0)   (0.15088616848527445,0)   
500   0   (0.20483341174060651,0)   (-0.042111687281702372,0)   (-0.042111687281702427,0)   (0.0087799256456315908,0)   (0.4096668234812133,0)   (-0.1127306689109859,0)   (-0.11273066891098582,0)   (0.15088689783558154,0)   
1000   0   (0.20483341174060835,0)   (-0.042111687281710962,0)   (-0.042111687281711024,0)   (0.0087799256456274448,0)   (0.40966682348121686,0)   (-0.1127306689109917,0)   (-0.11273066891099162,0)   (0.15088689783558926,0)   
10000   0   (0.20483341174060835,0)   (-0.042111687281710962,0)   (-0.042111687281711024,0)   (0.0087799256456274448,0)   (0.4096668234812168,0)   (-0.1127306689109917,0)   (-0.11273066891099161,0)   (0.15088689783558931,0)   
