0   0   (0.1875,0)   (3.4694469519536142e-18,0)   (1.7347234759768071e-18,0)   (-1.7347234759768071e-18,0)   (0.37499999999999994,0)   (2.6020852139652106e-18,0)   (5.2041704279304213e-18,0)   (1.1275702593849246e-17,0)   
0.5   0   (0.19544752115148137,0)   (0.0053537894649817409,0)   (0.005353789464981721,0)   (0.0047496637284624886,0)   (0.3908950423029629,0)   (-0.016456156232681797,0)   (-0.016456156232681759,0)   (0.0069959921656447023,0)   
1   0   (0.19769846546329278,0)   (-0.0040822669847049029,0)   (-0.0040822669847049063,0)   (0.015261000977815013,0)   (0.39539693092658551,0)   (-0.047607215754091353,0)   (-0.047607215754091263,0)   (0.037566985142149144,0)   
2   0   (0.20103732298397159,0)   (-0.027811457600537333,0)   (-0.027811457600537343,0)   (0.029668515936414237,0)   (0.40207464596794329,0)   (-0.089779477280943987,0)   (-0.089779477280943834,0)   (0.096444692605912749,0)   
10   0   (0.20457499198433177,0)   (-0.047729430188808139,0)   (-0.047729430188808153,0)   (0.031786198128275558,0)   (0.4091499839686632,0)   (-0.11026721041068714,0)   (-0.11026721041068695,0)   (0.12736371984125497,0)   
100   0   (0.20457589620365021,0)   (-0.047734095878569707,0)   (-0.047734095878569714,0)   (0.031784591106978385,0)   (0.40915179240730032,0)   (-0.11027019723075385,0)   (-0.11027019723075365,0)   (0.12736720130032184,0)   
200   0   (0.20457589620365021,0)   (-0.047734095878569714,0)   (-0.047734095878569721,0)   (0.031784591106978392,0)   (0.40915179240730032,0)   (-0.11027019723075385,0)   (-0.11027019723075365,0)   (0.12736720130032181,0)   
500   0   (0.20457589620365021,0)   (-0.047734095878569707,0)   (-0.047734095878569714,0)   (0.031784591106978392,0)   (0.40915179240730037,0)   (-0.11027019723075383,0)   (-0.11027019723075364,0)   (0.12736720130032186,0)   
1000   0   (0.20457589620365021,0)   (-0.047734095878569714,0)   (-0.047734095878569721,0)   (0.031784591106978385,0)   (0.40915179240730032,0)   (-0.11027019723075385,0)   (-0.11027019723075365,0)   (0.12736720130032184,0)   
10000   0   (0.20457589620365021,0)   (-0.047734095878569707,0)   (-0.047734095878569721,0)   (0.031784591106978385,0)   (0.40915179240730032,0)   (-0.11027019723075383,0)   (-0.11027019723075365,0)   (0.12736720130032189,0)   
