0   0   (0.22222222222222221,0)   (2.6984587404083666e-18,0)   (1.4456028966473393e-18,0)   (7.3243880096798523e-18,0)   (-3.9513145841693938e-18,0)   (-2.8912057932946786e-18,0)   (1.4263281913587079e-17,0)   (-1.5805258336677575e-17,0)   (2.1202175817494311e-18,0)   (0.44444444444444337,0)   (-8.7549325428204483e-18,0)   (-3.8052484581539858e-17,0)   (1.6784051964615877e-17,0)   (2.8610890662811922e-19,0)   (1.463672932855431e-18,0)   (-1.1082955540962933e-18,0)   (-4.2344118180961647e-18,0)   (-3.9739021294295087e-18,0)   
0.5   0   (0.2423332389260294,0)   (0.0057896211317323368,0)   (0.010695216739920407,0)   (0.0088201897524378247,0)   (-0.0052855873041395256,0)   (0.005208950641323983,0)   (-0.0017480388695125062,0)   (0.0009876223154984935,0)   (-0.00024873794214486973,0)   (0.48466647785200284,0)   (-0.035967874938849023,0)   (-0.016396269033696339,0)   (0.021830246222785708,0)   (-0.015271713815812224,0)   (0.0045717382907189885,0)   (-0.00093316481018295512,0)   (0.00015561654558584261,0)   (-3.4141684896195548e-05,0)   
1   0   (0.24322284756821894,0)   (0.012797506365148188,0)   (0.023364014570422659,0)   (0.0075118509212919495,0)   (-0.0079907686160160408,0)   (0.010884106615969093,0)   (-0.0042282258367518132,0)   (0.0032048798243745936,0)   (-0.00071727027142142309,0)   (0.48644569513633451,0)   (-0.058625300179695576,0)   (-0.014619580804910749,0)   (0.025634034082049707,0)   (-0.025311122842445105,0)   (0.0099701077259980505,0)   (-0.00077068199483142053,0)   (-0.0010111850065553821,0)   (0.00038624407567221247,0)   
2   0   (0.24339390635855007,0)   (0.014566583172840266,0)   (0.036793658205950625,0)   (0.001690407646970262,0)   (-0.0092708206174542084,0)   (0.018032407970108376,0)   (-0.011260032196450748,0)   (0.010122867833515778,0)   (-0.0029379388409390833,0)   (0.48678781271702032,0)   (-0.094881649282715558,0)   (-0.0062763802963065468,0)   (0.026880785187241248,0)   (-0.034445144330122184,0)   (0.023764247871954355,0)   (-0.011941848691176711,0)   (0.00063711779117819846,0)   (0.0010772377312438621,0)   
10   0   (0.24286128838688675,0)   (-0.059588063846993278,0)   (0.042187763474657365,0)   (-0.018515680136358952,0)   (-0.010901500520331186,0)   (0.023265269428959044,0)   (-0.040830089609098466,0)   (0.029920262867483585,0)   (-0.031640072011245357,0)   (0.48572257677376246,0)   (-0.21577553316257325,0)   (0.043952495241985086,0)   (-0.0096330753414872426,0)   (-0.02757763650983544,0)   (0.044619957150493064,0)   (-0.090313537616117504,0)   (0.10106498986251664,0)   (-0.10189562695679774,0)   
100   0   (0.24212282973967211,0)   (-0.16609539759744199,0)   (0.058089538912821627,0)   (-0.032663724231294093,0)   (-0.012676065300328826,0)   (0.028635207816489566,0)   (-0.058180932862314384,0)   (0.056517551165147992,0)   (-0.11565882206350094,0)   (0.48424565947934123,0)   (-0.32072423152683471,0)   (0.072564865000937451,0)   (-0.031674512451584702,0)   (-0.030025762673840065,0)   (0.04666084400387735,0)   (-0.096520336480743221,0)   (0.10965608428653345,0)   (-0.23046583455322706,0)   
200   0   (0.24212248934004646,0)   (-0.16614584192051682,0)   (0.058101086501726032,0)   (-0.032672310797753998,0)   (-0.012675791152632929,0)   (0.028637697756619767,0)   (-0.058188739564188338,0)   (0.056534365167991561,0)   (-0.11571294291472929,0)   (0.48424497868009159,0)   (-0.32077053659996185,0)   (0.072573585122689382,0)   (-0.031679500140064973,0)   (-0.030032579064601564,0)   (0.046664513594562564,0)   (-0.096515711437346816,0)   (0.10963196193968887,0)   (-0.23049688005132482,0)   
500   0   (0.24212248929317456,0)   (-0.16614584886653591,0)   (0.058101088091793637,0)   (-0.032672311980097929,0)   (-0.012675791114883003,0)   (0.028637698099476399,0)   (-0.058188740639146794,0)   (0.056534367483224754,0)   (-0.11571295036700552,0)   (0.48424497858634807,0)   (-0.32077054297601848,0)   (0.072573586323418246,0)   (-0.031679500826849526,0)   (-0.030032580003200381,0)   (0.046664514099855323,0)   (-0.096515710800489776,0)   (0.10963195861810061,0)   (-0.23049688432616447,0)   
1000   0   (0.24212248929317456,0)   (-0.16614584886653591,0)   (0.058101088091793637,0)   (-0.032672311980097929,0)   (-0.012675791114883003,0)   (0.028637698099476399,0)   (-0.058188740639146794,0)   (0.056534367483224754,0)   (-0.11571295036700552,0)   (0.48424497858634807,0)   (-0.32077054297601848,0)   (0.072573586323418246,0)   (-0.031679500826849526,0)   (-0.030032580003200381,0)   (0.046664514099855323,0)   (-0.096515710800489776,0)   (0.10963195861810061,0)   (-0.23049688432616447,0)   
10000   0   (0.24212248929317456,0)   (-0.16614584886653591,0)   (0.058101088091793637,0)   (-0.032672311980097929,0)   (-0.012675791114883003,0)   (0.028637698099476399,0)   (-0.058188740639146794,0)   (0.056534367483224754,0)   (-0.11571295036700552,0)   (0.48424497858634807,0)   (-0.32077054297601848,0)   (0.072573586323418246,0)   (-0.031679500826849526,0)   (-0.030032580003200381,0)   (0.046664514099855323,0)   (-0.096515710800489776,0)   (0.10963195861810061,0)   (-0.23049688432616447,0)   
