0   0   (0.20000000000000001,0)   (-1.3877787807814458e-18,0)   (4.1633363423443369e-18,0)   (-1.8041124150158794e-17,0)   (5.551115123125783e-18,0)   (0.40000000000000019,0)   (1.7347234759768071e-18,0)   (-1.0928757898653884e-17,0)   (-6.9388939039072288e-19,0)   (-2.9923979960599924e-18,0)   
0.5   0   (0.20134892028424206,0)   (0.020013892199885485,0)   (0.019721984435266283,0)   (0.0035864508383673709,0)   (0.0020137954195310575,0)   (0.40269784056848423,0)   (-0.00042390299543757686,0)   (-0.00041955923908496511,0)   (3.5819779354741154e-05,0)   (-1.7639372372187918e-06,0)   
1   0   (0.20338406171395582,0)   (0.041134198664393037,0)   (0.039711823228044306,0)   (0.014242612254688893,0)   (0.0090449316977062565,0)   (0.4067681234279118,0)   (-0.0022140637489390714,0)   (-0.0021385282422419589,0)   (0.00037562098946858976,0)   (-3.6329863199631223e-05,0)   
2   0   (0.20402012593287225,0)   (0.079335043263074098,0)   (0.076880039762924901,0)   (0.046498805806021372,0)   (0.035644898207428902,0)   (0.40804025186574472,0)   (-0.0066786892180565232,0)   (-0.0061537821297995522,0)   (0.0021243164797138804,0)   (-0.00036818531347844723,0)   
10   0   (0.20137830123957765,0)   (0.13146720685402777,0)   (0.18482746551061327,0)   (0.13022030673723009,0)   (0.14973864117144595,0)   (0.40275660247915529,0)   (-0.00055111086406191517,0)   (-0.00064156784709395174,0)   (0.00048584704913201993,0)   (-7.2038702251180726e-05,0)   
100   0   (0.20588036480766875,0)   (0.12500000116456486,0)   (0.20588036247853897,0)   (0.12500000116456461,0)   (0.16176072961533774,0)   (0.4117607296153375,0)   (-5.4084277540329967e-17,0)   (-9.3399457159432007e-17,0)   (-1.0948696230881779e-16,0)   (-2.4798820469811841e-17,0)   
200   0   (0.20588036555234498,0)   (0.12499999999999997,0)   (0.20588036555234496,0)   (0.12499999999999971,0)   (0.16176073110469036,0)   (0.41176073110468997,0)   (-5.3215234888250322e-17,0)   (-9.9809122489476631e-17,0)   (-1.0775060416427122e-16,0)   (-3.3411840716833558e-17,0)   
500   0   (0.20588036555234507,0)   (0.12499999999999996,0)   (0.20588036555234504,0)   (0.12499999999999969,0)   (0.16176073110469041,0)   (0.41176073110469014,0)   (-5.0415401020575956e-17,0)   (-9.4973668423995981e-17,0)   (-1.0798653637955624e-16,0)   (-3.3257901640992849e-17,0)   
1000   0   (0.20588036555234507,0)   (0.12499999999999996,0)   (0.20588036555234504,0)   (0.12499999999999969,0)   (0.16176073110469041,0)   (0.41176073110469014,0)   (-5.0415401020575956e-17,0)   (-9.4973668423995981e-17,0)   (-1.0798653637955624e-16,0)   (-3.3257901640992849e-17,0)   
10000   0   (0.20588036555234507,0)   (0.12499999999999996,0)   (0.20588036555234504,0)   (0.12499999999999969,0)   (0.16176073110469041,0)   (0.41176073110469014,0)   (-5.0415401020575956e-17,0)   (-9.4973668423995981e-17,0)   (-1.0798653637955624e-16,0)   (-3.3257901640992849e-17,0)   
