0   0   (0.16666666666666666,0)   (4.6259292692714853e-18,0)   (-1.3877787807814457e-17,0)   (0.33333333333333343,0)   (-4.6259292692714853e-18,0)   (2.0816681711721685e-17,0)   
0.5   0   (0.16666666666666663,0)   (-0.0030924372285617203,0)   (-0.003092437228561729,0)   (0.33333333333333326,0)   (-0.023934097841147636,0)   (-0.023934097841147622,0)   
1   0   (0.16666666666666666,0)   (-0.028904995882572993,0)   (-0.028904995882572965,0)   (0.33333333333333337,0)   (-0.079225873794834756,0)   (-0.079225873794834742,0)   
2   0   (0.16666666666666671,0)   (-0.071019178235844624,0)   (-0.071019178235844596,0)   (0.33333333333333337,0)   (-0.1498223870734153,0)   (-0.14982238707341528,0)   
10   0   (0.16666666666666671,0)   (-0.083333331067821523,0)   (-0.083333331067821467,0)   (0.33333333333333343,0)   (-0.16666666438588995,0)   (-0.16666666438588995,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333343,0)   (-0.083333333333333287,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333343,0)   (-0.083333333333333287,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333343,0)   (-0.083333333333333287,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333343,0)   (-0.083333333333333287,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333343,0)   (-0.083333333333333287,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
