0   0   (0.20833333333333334,0)   (4.6259292692714853e-18,0)   (1.3877787807814457e-17,0)   (1.0408340855860843e-17,0)   (-4.6259292692714853e-18,0)   (9.2518585385429707e-18,0)   (0.4166666666666668,0)   (5.2041704279304213e-18,0)   (-2.8189256484623115e-18,0)   (6.4329328900806599e-18,0)   (-4.7704895589362195e-18,0)   (2.8912057932946783e-19,0)   
0.5   0   (0.22436405794560638,0)   (0.0074318442391316285,0)   (0.0065274923791141136,0)   (0.0062314848757195071,0)   (0.00027781672559901844,0)   (0.0018231853646747322,0)   (0.4487281158912117,0)   (-0.025666821284421892,0)   (-0.020675975257942032,0)   (0.01351239438268473,0)   (-0.0036222194806978529,0)   (0.00079668434095444076,0)   
1   0   (0.22774340956824188,0)   (0.0055733559736414872,0)   (0.0035552043775237108,0)   (0.013278948266105083,0)   (-0.0021332676243631288,0)   (0.0089111164062935441,0)   (0.4554868191364847,0)   (-0.054657079960537105,0)   (-0.03888937061844714,0)   (0.042182457673658531,0)   (-0.017003415985519195,0)   (0.0042213478432126849,0)   
2   0   (0.22963959013356477,0)   (0.0077941107040929054,0)   (0.001661977516816044,0)   (0.015779795398191278,0)   (-0.00095357210556987215,0)   (0.02468527990578518,0)   (0.45927918026712916,0)   (-0.081538746472838639,0)   (-0.047550036776938115,0)   (0.069914317879274365,0)   (-0.04213361721055256,0)   (0.0072005369328001483,0)   
10   0   (0.22999488799015316,0)   (0.025155255704090846,0)   (0.016579483647114982,0)   (0.010337030057490534,0)   (0.018599533300663523,0)   (0.086944351195900479,0)   (0.4599897759803056,0)   (-0.11535660688989889,0)   (-0.030276145513117195,0)   (0.088906130657218169,0)   (-0.086146747051879385,0)   (0.050771002383759985,0)   
100   0   (0.22949440132388688,0)   (0.088972163610741895,0)   (0.032647136787506047,0)   (0.006996437249900735,0)   (0.071583641772526463,0)   (0.14398250958938716,0)   (0.45898880264777397,0)   (-0.063425537888000386,0)   (-0.0598261178962705,0)   (0.10615521009422006,0)   (-0.029075779086598089,0)   (-0.017963739219470982,0)   
200   0   (0.22942713667233464,0)   (0.098505055122471,0)   (0.034732541290997711,0)   (0.0065382019847218349,0)   (0.079446121132942929,0)   (0.15160352408766675,0)   (0.45885427334466949,0)   (-0.055270012294422979,0)   (-0.064809720680425481,0)   (0.10875375303771695,0)   (-0.020007208233720139,0)   (-0.029882419278554125,0)   
500   0   (0.22942224455597054,0)   (0.099198376406171684,0)   (0.034884211466370593,0)   (0.0065048748182582614,0)   (0.080017954377507458,0)   (0.15215779574265662,0)   (0.45884448911194142,0)   (-0.05467686597917986,0)   (-0.065172175018179776,0)   (0.10894274345338675,0)   (-0.019347656703388127,0)   (-0.030749257482725591,0)   
1000   0   (0.22942224326811289,0)   (0.099198558924133193,0)   (0.03488425139379224,0)   (0.006504866044827199,0)   (0.080018104913544025,0)   (0.15215794165557597,0)   (0.458844486536226,0)   (-0.054676709832442584,0)   (-0.065172270434876806,0)   (0.10894279320542269,0)   (-0.01934748307536938,0)   (-0.03074948567930013,0)   
10000   0   (0.22942224326811153,0)   (0.099198558924329119,0)   (0.034884251393835095,0)   (0.0065048660448177812,0)   (0.080018104913705645,0)   (0.15215794165573265,0)   (0.45884448653622328,0)   (-0.054676709832274961,0)   (-0.065172270434979224,0)   (0.10894279320547608,0)   (-0.019347483075182997,0)   (-0.030749485679545094,0)   
