0   0   (0.22222222222222232,0)   (-1.166119669962187e-17,0)   (-1.1564823173178713e-18,0)   (-8.8663644327703467e-18,0)   (-9.6373526443155946e-18,0)   (1.0022846750088219e-17,0)   (-1.1275702593849246e-17,0)   (-1.0986582014519778e-17,0)   (5.0114233750441093e-18,0)   (0.44444444444444392,0)   (-2.2144829373016428e-17,0)   (1.9283740306735236e-17,0)   (1.1360029429487007e-17,0)   (3.9061394936491647e-18,0)   (2.2497195079074217e-18,0)   (3.0267310648553667e-18,0)   (5.3848707900113384e-18,0)   (4.5476257790364216e-19,0)   
0.5   0   (0.24188253115603711,0)   (0.0083680932136313887,0)   (0.011672054330988476,0)   (0.0088918511799809374,0)   (-0.0039991969682999272,0)   (0.0045269715656867434,0)   (-0.001347276026083049,0)   (0.00087330858581415201,0)   (-0.00018973721388344626,0)   (0.48376506231201033,0)   (-0.03215056323414564,0)   (-0.016503567191494217,0)   (0.020669804071705777,0)   (-0.012816446625415348,0)   (0.0037721206302920988,0)   (-0.00090603428965336716,0)   (0.0001941106611285685,0)   (-4.6827647584357799e-05,0)   
1   0   (0.24308276211296723,0)   (0.019783448695678083,0)   (0.026122621426134304,0)   (0.0092688507044011367,0)   (-0.0063789196058297026,0)   (0.010013625361557955,0)   (-0.0029951424182976297,0)   (0.0030001413075472221,0)   (-0.00043965271363951034,0)   (0.48616552422583653,0)   (-0.050485749801922448,0)   (-0.015436136838988901,0)   (0.025236090482440805,0)   (-0.022740883593017614,0)   (0.0076060721785657813,0)   (-0.00021291423863247836,0)   (-0.00066620500502510133,0)   (0.00021666682724170918,0)   
2   0   (0.24340435805562752,0)   (0.031204107650844439,0)   (0.043785932150852261,0)   (0.0060708648773246622,0)   (-0.0077641026478718995,0)   (0.017675449989758975,0)   (-0.0067339096657546404,0)   (0.0092012646384382057,0)   (-0.00084479284731114467,0)   (0.4868087161111051,0)   (-0.080059649555559775,0)   (-0.0094609843243086758,0)   (0.027930479666017499,0)   (-0.032377297330522789,0)   (0.018703537472891236,0)   (-0.0054309093209896605,0)   (-0.0015656918039002002,0)   (0.0011468675644115797,0)   
10   0   (0.2432571628824037,0)   (0.0089649506219283397,0)   (0.052955848908910551,0)   (-0.013443596099550214,0)   (-0.008000099900261539,0)   (0.021633516289636768,0)   (-0.027970630349498149,0)   (0.02818069581452325,0)   (-0.0073645546656858152,0)   (0.48651432576480108,0)   (-0.15705617615737613,0)   (0.02826065851461854,0)   (0.0019889743479332297,0)   (-0.029389169117243683,0)   (0.046643587007493791,0)   (-0.078006169097146985,0)   (0.070880837268047073,0)   (-0.049729379327527551,0)   
100   0   (0.2424821951910332,0)   (-0.11809979375648716,0)   (0.05332024600267915,0)   (-0.029932163270214335,0)   (-0.010581606621260958,0)   (0.026141626253910522,0)   (-0.053530991781575207,0)   (0.041138561392198437,0)   (-0.09406764012562624,0)   (0.48496439038206701,0)   (-0.27206587442518448,0)   (0.065044821017002499,0)   (-0.029949114304111478,0)   (-0.01944236511835884,0)   (0.040418807887997066,0)   (-0.099342702527685775,0)   (0.14123727223511601,0)   (-0.23757102693151994,0)   
200   0   (0.2423037711108596,0)   (-0.14874115219794712,0)   (0.057742609505484772,0)   (-0.033782829233584319,0)   (-0.010664637415373386,0)   (0.027422675754066303,0)   (-0.05622818666670662,0)   (0.052347889061832673,0)   (-0.12157444236241512,0)   (0.48460754222171759,0)   (-0.29726345969903167,0)   (0.070171233186477208,0)   (-0.032863228880719617,0)   (-0.023479481693257094,0)   (0.042112043807930315,0)   (-0.094188435475275889,0)   (0.127010546333826,0)   (-0.25926540428158018,0)   
500   0   (0.24227104425242443,0)   (-0.15436158716700932,0)   (0.058555136669830657,0)   (-0.034489099913736006,0)   (-0.010679682094419447,0)   (0.027657664329580091,0)   (-0.056721626096078649,0)   (0.054407464940161708,0)   (-0.12662028237186213,0)   (0.48454208850484859,0)   (-0.30188527921539404,0)   (0.071110879396772478,0)   (-0.033396880170555504,0)   (-0.024221575939146041,0)   (0.042423625236222472,0)   (-0.093240665860403402,0)   (0.12439322963079659,0)   (-0.26324062195854819,0)   
1000   0   (0.24227097352707624,0)   (-0.15437373337498037,0)   (0.058556892606770307,0)   (-0.034490626220841793,0)   (-0.010679714607046139,0)   (0.027658172158621611,0)   (-0.056722692456852283,0)   (0.054411915850760988,0)   (-0.126631186834054,0)   (0.48454194705415171,0)   (-0.30189526733567562,0)   (0.07111291004673384,0)   (-0.033398033433005389,0)   (-0.024223179665020911,0)   (0.042424298589211096,0)   (-0.093238617652992031,0)   (0.12438757339563881,0)   (-0.26324921271874541,0)   
10000   0   (0.24227097352466279,0)   (-0.1543737337894642,0)   (0.058556892666690855,0)   (-0.034490626272926331,0)   (-0.010679714608155619,0)   (0.027658172175951051,0)   (-0.056722692493241356,0)   (0.054411916002646284,0)   (-0.12663118720616381,0)   (0.48454194704932507,0)   (-0.30189526767651531,0)   (0.071112910116028868,0)   (-0.033398033472359978,0)   (-0.024223179719747329,0)   (0.042424298612188958,0)   (-0.093238617583097788,0)   (0.1243875732026225,0)   (-0.26324921301190107,0)   
