0   0   (0.22222222222222221,0)   (1.3877787807814457e-17,0)   (2.7948322668515226e-18,0)   (-1.1564823173178713e-18,0)   (-1.4456028966473393e-18,0)   (-3.0839528461809902e-18,0)   (-8.8663644327703467e-18,0)   (1.2335811384723961e-17,0)   (-4.6259292692714853e-18,0)   (0.44444444444444198,0)   (-5.5475011158841641e-18,0)   (-3.9871534893154426e-17,0)   (-1.0122231949232724e-17,0)   (-6.0233454026972466e-19,0)   (-2.2677895441155136e-18,0)   (-4.9391432302117426e-18,0)   (-1.888318783745587e-18,0)   (3.6802640410480177e-18,0)   
0.5   0   (0.24173424948865083,0)   (0.0090324112134791967,0)   (0.011962134769931689,0)   (0.008874252253676251,0)   (-0.0036365508442610613,0)   (0.0043268930397414281,0)   (-0.0012357381164385781,0)   (0.00083577230284582473,0)   (-0.00017183124731978361,0)   (0.48346849897725136,0)   (-0.031170294776756008,0)   (-0.016492916153344885,0)   (0.020253916959033193,0)   (-0.012124716510220637,0)   (0.0035572935791719565,0)   (-0.00087906748397180998,0)   (0.00019287015272880897,0)   (-4.650643769617352e-05,0)   
1   0   (0.24302809644722675,0)   (0.021546229065105529,0)   (0.026878433920984861,0)   (0.0097904682201753399,0)   (-0.0058863926096867723,0)   (0.0097776134670991485,0)   (-0.0026847056756655612,0)   (0.0029676384555078934,0)   (-0.00036378955614195231,0)   (0.48605619289431196,0)   (-0.048458095281757742,0)   (-0.015630575714299738,0)   (0.025118129971558895,0)   (-0.022006479706231569,0)   (0.0070527142344602332,0)   (-0.00016769138369902525,0)   (-0.00056338421182160962,0)   (0.00017734472530436842,0)   
2   0   (0.24339833036003528,0)   (0.035611123192004795,0)   (0.045873026453158154,0)   (0.0075346747221931576,0)   (-0.0072380278943267231,0)   (0.017565559266068134,0)   (-0.0054618934681332229,0)   (0.0091166028192981342,0)   (-0.0002518744871781603,0)   (0.48679666071995176,0)   (-0.076313492570580926,0)   (-0.010179855631472164,0)   (0.028089061326919438,0)   (-0.031726713901484141,0)   (0.017284181382179506,0)   (-0.0040129106715820024,0)   (-0.001852100669343504,0)   (0.0010721731658549197,0)   
10   0   (0.24335192672026057,0)   (0.028743062871350183,0)   (0.058248923252596174,0)   (-0.010066723787693176,0)   (-0.0077719071455056264,0)   (0.021622946793791297,0)   (-0.022190307965705775,0)   (0.02988391058942785,0)   (0.0017312968888740471,0)   (0.48670385344051187,0)   (-0.14083962137485126,0)   (0.024484824952059687,0)   (0.0052266587070984244,0)   (-0.03107260721862375,0)   (0.048007318849716173,0)   (-0.072272047738424688,0)   (0.058931571783705256,0)   (-0.03604898120040935,0)   
100   0   (0.24296231312061015,0)   (-0.035490477795127109,0)   (0.046189596009460474,0)   (-0.022179330458876576,0)   (-0.0093696038465750312,0)   (0.022804346382638421,0)   (-0.048256842478209439,0)   (0.011267280763819701,0)   (-0.035789028311778978,0)   (0.48592462624121913,0)   (-0.20407449077264897,0)   (0.051361139448558711,0)   (-0.022800362402820858,0)   (-0.0079310758206105562,0)   (0.035645325264549776,0)   (-0.1123512942558279,0)   (0.17827212499588599,0)   (-0.18967068406251533,0)   
200   0   (0.24292315370353862,0)   (-0.042352809221549464,0)   (0.046540400334651635,0)   (-0.023118880485510633,0)   (-0.0094313094150676631,0)   (0.02307201343491758,0)   (-0.049426160931296217,0)   (0.012196095622279029,0)   (-0.042151967538157295,0)   (0.48584630740707785,0)   (-0.2096356722438443,0)   (0.052640077437541913,0)   (-0.023660977945506961,0)   (-0.00831278175597055,0)   (0.035625065047033333,0)   (-0.11191111380847087,0)   (0.17746989013138811,0)   (-0.19548023674474949,0)   
500   0   (0.24283132632920357,0)   (-0.058989835625577199,0)   (0.048352217167973728,0)   (-0.024949130774776347,0)   (-0.0095199851015692425,0)   (0.023709866342550501,0)   (-0.050419838639580827,0)   (0.018450199489034924,0)   (-0.056032204071321215,0)   (0.48566265265840736,0)   (-0.22285945300785623,0)   (0.055412157890978031,0)   (-0.025273241761208879,0)   (-0.010404391607833465,0)   (0.036367795457226092,0)   (-0.10873667699597227,0)   (0.17019681881274548,0)   (-0.20819166889262919,0)   
1000   0   (0.24267988326722637,0)   (-0.086432939701726691,0)   (0.051348509049347069,0)   (-0.027964156083216517,0)   (-0.0096658236084605741,0)   (0.024761896464654775,0)   (-0.052043220423945609,0)   (0.028800253678610201,0)   (-0.078913372552228134,0)   (0.48535976653445279,0)   (-0.24467013669095458,0)   (0.05998244297936757,0)   (-0.027929292597372118,0)   (-0.013863600734547434,0)   (0.037599177200125518,0)   (-0.10348333606312206,0)   (0.15815875263546922,0)   (-0.22915180685234571,0)   
10000   0   (0.24233679719242743,0)   (-0.14860380931218328,0)   (0.058136446443205113,0)   (-0.034794533016691637,0)   (-0.0099962128655746597,0)   (0.027145213867753204,0)   (-0.055720904112851528,0)   (0.052247742339739084,0)   (-0.13074942350594396,0)   (0.48467359438485386,0)   (-0.29408106219969088,0)   (0.07033617692206276,0)   (-0.033946432259826798,0)   (-0.021700252140807712,0)   (0.04038880602507354,0)   (-0.091582175963272491,0)   (0.13088716399855879,0)   (-0.27663586696534798,0)   
