0   0   (0.16666666666666663,0)   (0,0)   (-1.8503717077085941e-17,0)   (0.33333333333333331,0)   (0,0)   (1.8503717077085941e-17,0)   
0.5   0   (0.1666666666666666,0)   (-0.034793385780575461,0)   (-0.034793385780575503,0)   (0.33333333333333331,0)   (-0.080323769949576018,0)   (-0.08032376994957599,0)   
1   0   (0.16666666666666657,0)   (-0.074061127450414113,0)   (-0.074061127450414169,0)   (0.33333333333333326,0)   (-0.15177058363258913,0)   (-0.15177058363258911,0)   
2   0   (0.16666666666666663,0)   (-0.083183581257476269,0)   (-0.083183581257476324,0)   (0.33333333333333337,0)   (-0.16646182388082906,0)   (-0.16646182388082909,0)   
10   0   (0.16666666666666663,0)   (-0.083333333333333287,0)   (-0.083333333333333343,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.1666666666666666,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333287,0)   (-0.083333333333333343,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.1666666666666666,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333287,0)   (-0.083333333333333343,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.1666666666666666,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333287,0)   (-0.083333333333333343,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.1666666666666666,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333287,0)   (-0.083333333333333343,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.1666666666666666,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333287,0)   (-0.083333333333333343,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.1666666666666666,0)   
