0   0   (0.21874999999999992,0)   (4.1199682554449168e-18,0)   (-7.8062556418956319e-18,0)   (-6.0715321659188248e-18,0)   (-3.4694469519536142e-18,0)   (9.7578195523695399e-18,0)   (-6.9388939039072284e-18,0)   (-8.6736173798840355e-19,0)   (0.43749999999999872,0)   (1.8295911660692887e-18,0)   (1.3186608922854948e-17,0)   (-1.951563910473908e-18,0)   (-5.6920614055488983e-19,0)   (-1.6263032587282567e-18,0)   (-5.434563389583591e-18,0)   (-6.376464026930373e-18,0)   
0.5   0   (0.23902936513469777,0)   (0.0034049072234664003,0)   (0.0064994055477429107,0)   (0.010061414451271898,0)   (-0.0047566042722128627,0)   (0.0050432644942642853,0)   (-0.0012022077354145598,0)   (0.00092001940529072546,0)   (0.47805873026938012,0)   (-0.037694614779044538,0)   (-0.021422085524761689,0)   (0.025567890742777828,0)   (-0.014297873293314143,0)   (0.004121787821367546,0)   (-0.00089656694278387778,0)   (0.00021368715626957625,0)   
1   0   (0.24047751848341722,0)   (0.009878233765781657,0)   (0.01587442916312835,0)   (0.010336511704806385,0)   (-0.0088320174981048917,0)   (0.011801430955524566,0)   (-0.0027017473719283501,0)   (0.0033090719110264837,0)   (0.48095503696681757,0)   (-0.058622541276036839,0)   (-0.021022664670507264,0)   (0.033379760427012774,0)   (-0.028865749710656228,0)   (0.0084670047059005327,0)   (-8.8458468912804852e-05,0)   (-0.00052835843432824854,0)   
2   0   (0.24082151426216292,0)   (0.011477328419107841,0)   (0.027021513723506068,0)   (0.0064958345781950281,0)   (-0.012472928851361462,0)   (0.021402225900050358,0)   (-0.0057373722291069428,0)   (0.010979948404104822,0)   (0.48164302852430529,0)   (-0.093083663543499048,0)   (-0.012341486052081045,0)   (0.035579614639921195,0)   (-0.045177620799724788,0)   (0.023719196036455781,0)   (-0.0045930944372820698,0)   (-0.0017260054790505447,0)   
10   0   (0.2405275852019178,0)   (-0.047159950864172712,0)   (0.031489956659097297,0)   (-0.0035849884763391234,0)   (-0.020918031315541912,0)   (0.029967424024352238,0)   (-0.032553084527921307,0)   (0.043541712023830885,0)   (0.48105517040383566,0)   (-0.18584333401342873,0)   (0.042047080738758361,0)   (0.0034569139663530291,0)   (-0.055267826156114447,0)   (0.080601345529271493,0)   (-0.12502388978769469,0)   (0.10285728104066606,0)   
100   0   (0.24025084991244394,0)   (-0.099666543608194727,0)   (0.029419973328947354,0)   (-0.0062453168949025131,0)   (-0.0254517890578419,0)   (0.03455945984978237,0)   (-0.06557946638331813,0)   (0.027238309212979248,0)   (0.48050169982488894,0)   (-0.23015983985748925,0)   (0.060612362278809652,0)   (-0.0116184981557967,0)   (-0.046827860169934891,0)   (0.080606959985132343,0)   (-0.17351488304898594,0)   (0.1838220880858113,0)   
200   0   (0.24025084481350087,0)   (-0.09966753037103232,0)   (0.029419898653705586,0)   (-0.0062453485818288277,0)   (-0.025451883181815297,0)   (0.034559554786918335,0)   (-0.06558020104052055,0)   (0.027237553085884051,0)   (0.48050168962700396,0)   (-0.23016059180952669,0)   (0.06061255875814827,0)   (-0.011618641281325299,0)   (-0.046827744873332369,0)   (0.080606810692055775,0)   (-0.17351537382928744,0)   (0.18382293584403431,0)   
500   0   (0.24025084481347445,0)   (-0.099667530376144606,0)   (0.029419898653318691,0)   (-0.0062453485819929915,0)   (-0.025451883182302938,0)   (0.034559554787410185,0)   (-0.065580201044326714,0)   (0.027237553081966605,0)   (0.48050168962695083,0)   (-0.23016059181342263,0)   (0.060612558759166178,0)   (-0.011618641282066803,0)   (-0.046827744872735069,0)   (0.080606810691282185,0)   (-0.17351537383182999,0)   (0.18382293584842638,0)   
1000   0   (0.24025084481347442,0)   (-0.099667530376144578,0)   (0.029419898653318694,0)   (-0.0062453485819929915,0)   (-0.025451883182302938,0)   (0.034559554787410185,0)   (-0.065580201044326714,0)   (0.027237553081966605,0)   (0.48050168962695139,0)   (-0.23016059181342252,0)   (0.060612558759166171,0)   (-0.011618641282066799,0)   (-0.046827744872735069,0)   (0.080606810691282324,0)   (-0.17351537383183005,0)   (0.18382293584842632,0)   
10000   0   (0.24025084481347442,0)   (-0.099667530376144592,0)   (0.029419898653318694,0)   (-0.0062453485819929907,0)   (-0.025451883182302942,0)   (0.034559554787410178,0)   (-0.065580201044326714,0)   (0.027237553081966605,0)   (0.48050168962695128,0)   (-0.23016059181342255,0)   (0.06061255875916613,0)   (-0.011618641282066803,0)   (-0.046827744872735055,0)   (0.080606810691282296,0)   (-0.17351537383183011,0)   (0.18382293584842638,0)   
