0   0   (0.20000000000000001,0)   (2.3592239273284576e-17,0)   (6.9388939039072284e-18,0)   (1.6653345369377347e-17,0)   (1.9428902930940238e-17,0)   (0.39999999999999991,0)   (-1.0408340855860842e-18,0)   (3.4694469519536144e-19,0)   (-7.979727989493312e-18,0)   (-4.3368086899420177e-18,0)   
0.5   0   (0.21104698047994394,0)   (0.010956522275380697,0)   (0.0093520622528510539,0)   (0.0038887929036414827,0)   (0.0014551182987550279,0)   (0.42209396095988816,0)   (-0.015257261535097717,0)   (-0.013659538165220111,0)   (0.0051159595810182429,0)   (-0.0010776309558933972,0)   
1   0   (0.21500898463092585,0)   (0.0080711277536942346,0)   (0.0045188600862521664,0)   (0.0084585180250325801,0)   (0.0007164151282196289,0)   (0.43001796926185187,0)   (-0.045612760475598993,0)   (-0.038061786673284352,0)   (0.025671272675208238,0)   (-0.0087249776568065224,0)   
2   0   (0.21728375181947804,0)   (-0.0032235566428966936,0)   (-0.013599646298511476,0)   (0.010529496545755334,0)   (-0.0026264164579366334,0)   (0.43456750363895608,0)   (-0.086853341511415674,0)   (-0.069949632433473921,0)   (0.071603759835556738,0)   (-0.032432568780939433,0)   
10   0   (0.2186151510454995,0)   (-0.0055429436500687304,0)   (-0.029798878153552796,0)   (0.0075581725970594411,0)   (0.018355729810452737,0)   (0.43723030209099872,0)   (-0.13467451138856543,0)   (-0.087192476952628384,0)   (0.12754615680478346,0)   (-0.096573884940226382,0)   
100   0   (0.21856194561598166,0)   (-0.014764921305389086,0)   (-0.027697111097879961,0)   (0.0075264734116105847,0)   (0.0096832305725972796,0)   (0.43712389123196332,0)   (-0.14736325275189657,0)   (-0.081024032337527668,0)   (0.12532066294462005,0)   (-0.11188646307994703,0)   
200   0   (0.21856018814737085,0)   (-0.026399580125973987,0)   (-0.025203911337708419,0)   (0.0080447370807353001,0)   (-0.0022843187281603112,0)   (0.43712037629474193,0)   (-0.15987404636665806,0)   (-0.07407955434473526,0)   (0.12183412406474747,0)   (-0.12579227173019461,0)   
500   0   (0.21855492887436909,0)   (-0.061216615630776849,0)   (-0.017742942700031215,0)   (0.0095956553196817722,0)   (-0.038097538121645597,0)   (0.43710985774873828,0)   (-0.1973129392637783,0)   (-0.053298013556483829,0)   (0.11140056087726273,0)   (-0.1674057853677457,0)   
1000   0   (0.21854884540085309,0)   (-0.10148996012637321,0)   (-0.0091127375185887944,0)   (0.011389623807118871,0)   (-0.079523182241497334,0)   (0.43709769080170635,0)   (-0.24061902231531967,0)   (-0.029259719107231078,0)   (0.099331914639182534,0)   (-0.21554070972585535,0)   
10000   0   (0.21854544759249084,0)   (-0.12398387028265258,0)   (-0.004292500649439558,0)   (0.012391610766111534,0)   (-0.10266068742435681,0)   (0.43709089518498156,0)   (-0.26480681087825508,0)   (-0.015833587197307313,0)   (0.09259120195223447,0)   (-0.24242555570652638,0)   
