0   0   (0.22499999999999995,0)   (-4.9005938196344803e-18,0)   (-2.4286128663675298e-18,0)   (5.4643789493269422e-18,0)   (5.1174342541315812e-18,0)   (1.6306400674181987e-17,0)   (-3.8163916471489759e-18,0)   (6.9388939039072288e-19,0)   (-6.2450045135165057e-18,0)   (2.0816681711721684e-18,0)   (0.45000000000000284,0)   (-1.7481404778613153e-17,0)   (7.7500126541979464e-17,0)   (1.8896288613706735e-17,0)   (-3.7581157803778799e-18,0)   (7.3441144658736854e-18,0)   (6.6217647684552186e-18,0)   (7.6883486556378327e-18,0)   (7.4931922645904422e-18,0)   (1.043544591017298e-18,0)   
0.5   0   (0.24415920962301496,0)   (0.01062805854441287,0)   (0.015289835207928764,0)   (0.0079372263214524362,0)   (-0.0039226359415934376,0)   (0.0045473422196599311,0)   (-0.0015837498391621041,0)   (0.00098848190733408009,0)   (-0.00023079825279492144,0)   (0.00013217410987393974,0)   (0.48831841924564662,0)   (-0.030119404126364664,0)   (-0.012548428165626515,0)   (0.017267311922428634,0)   (-0.012707792103779104,0)   (0.0039821615051402453,0)   (-0.00077859954827877724,0)   (0.00012928312194284851,0)   (-2.3963168017801512e-05,0)   (5.6514850684022666e-06,0)   
1   0   (0.24496183616160597,0)   (0.023217597619460795,0)   (0.032491341317876558,0)   (0.0082210306370957761,0)   (-0.0049175576109978031,0)   (0.0090630571818274604,0)   (-0.0038357135106296771,0)   (0.0032326930829094736,0)   (-0.00064768560954192068,0)   (0.0006858996813975584,0)   (0.48992367232246659,0)   (-0.04855311732036615,0)   (-0.011130638264955743,0)   (0.019951113788843129,0)   (-0.019323795750719082,0)   (0.0081483151921800979,0)   (-0.00093142386255530151,0)   (-0.00097377454145368175,0)   (0.00042272831530222452,0)   (-8.6259195004584544e-05,0)   
2   0   (0.24519274474535438,0)   (0.037392510192583342,0)   (0.054105298599402385,0)   (0.0050307028020154286,0)   (-0.0049211014739748418,0)   (0.014390967818390547,0)   (-0.0094726940825899386,0)   (0.0099622347352789041,0)   (-0.0020112844435569498,0)   (0.0041346459252972782,0)   (0.49038548949039085,0)   (-0.076544176547170342,0)   (-0.0054936511322264741,0)   (0.021990517485846153,0)   (-0.024839151241496549,0)   (0.016706755697091499,0)   (-0.0094013758741765627,0)   (0.00096788846290605916,0)   (0.0010647836102041959,0)   (-0.00049561716253802672,0)   
10   0   (0.24499313401113834,0)   (0.01857612169261726,0)   (0.07433735697830296,0)   (-0.015011209245319275,0)   (-0.0039735215995521525,0)   (0.018552584817987366,0)   (-0.028369278945543721,0)   (0.028865492020650651,0)   (-0.0031253025466345761,0)   (0.042379551632591127,0)   (0.4899862680222381,0)   (-0.14870210299884515,0)   (0.032228525697043681,0)   (-0.0028591883422503352,0)   (-0.015117030420344707,0)   (0.024887579602536469,0)   (-0.05612171033161787,0)   (0.063839632722979447,0)   (-0.059439967443112335,0)   (0.032446034239527362,0)   
100   0   (0.24497794774589574,0)   (0.035108462688651018,0)   (0.07770118960820821,0)   (-0.016771993960488268,0)   (-0.0025344738003988802,0)   (0.018810201437148909,0)   (-0.032029972405091485,0)   (0.028111437553918459,0)   (0.028381361840276655,0)   (0.10760998491959962,0)   (0.48995589549179047,0)   (-0.1434665291531417,0)   (0.039664816352493935,0)   (-0.011836339400208982,0)   (-0.0022530563182081155,0)   (0.014119096135678442,0)   (-0.064997416055642909,0)   (0.11313154258674195,0)   (-0.12711603291558926,0)   (0.067459197731127629,0)   
200   0   (0.24503356176789667,0)   (0.055785160748354531,0)   (0.083191731337574612,0)   (-0.015269754734715589,0)   (-0.0024395813608962006,0)   (0.019330661018043739,0)   (-0.032275498036597308,0)   (0.027445939221633305,0)   (0.043735800916180512,0)   (0.12517904682224534,0)   (0.4900671235357944,0)   (-0.13007306599871182,0)   (0.035389081485158971,0)   (-0.0083122404683126285,0)   (-0.0028077743603219098,0)   (0.014117084207168045,0)   (-0.068353098279955282,0)   (0.1183629488258201,0)   (-0.1158048120655687,0)   (0.04150029049286777,0)   
500   0   (0.24505253306477981,0)   (0.062859525727855803,0)   (0.08507740058722095,0)   (-0.014755167658832245,0)   (-0.0024081594889672295,0)   (0.019510360489378997,0)   (-0.032361648640025761,0)   (0.027218939128530541,0)   (0.048986758442873354,0)   (0.13118324859794547,0)   (0.49010506612956178,0)   (-0.12549421933869009,0)   (0.033924552214305646,0)   (-0.0071031644609517927,0)   (-0.0030029470052447258,0)   (0.014121675086565741,0)   (-0.069504556077480475,0)   (0.1201374418196995,0)   (-0.11189918724246918,0)   (0.032596156987119776,0)   
1000   0   (0.24505274970593272,0)   (0.062940311206816993,0)   (0.085098934044976135,0)   (-0.014749291338441104,0)   (-0.0024078006853971803,0)   (0.019512412588913366,0)   (-0.032362632470063823,0)   (0.027216346920182689,0)   (0.049046721539796938,0)   (0.13125181326874755,0)   (0.49010549941186704,0)   (-0.12544193141015617,0)   (0.033907828043332491,0)   (-0.00708935740143377,0)   (-0.0030051758628384883,0)   (0.014121727600270388,0)   (-0.069517705168048755,0)   (0.12015770532681347,0)   (-0.11185458649255797,0)   (0.032494476150896415,0)   
10000   0   (0.24505274981995753,0)   (0.062940353726667453,0)   (0.085098945378688784,0)   (-0.014749288245555261,0)   (-0.0024078004965479675,0)   (0.01951241366899566,0)   (-0.032362632987883437,0)   (0.027216345555824726,0)   (0.049046753100195496,0)   (0.13125184935641562,0)   (0.49010549963991723,0)   (-0.12544190388943161,0)   (0.033907819240893512,0)   (-0.0070893501343591223,0)   (-0.0030051770359539156,0)   (0.014121727627909947,0)   (-0.069517712088814396,0)   (0.12015771599211245,0)   (-0.11185456301782912,0)   (0.032494422633185034,0)   
