0   0   (0.1666666666666666,0)   (2.3129646346357429e-17,0)   (0,0)   (0.33333333333333326,0)   (-9.2518585385429707e-18,0)   (4.6259292692714853e-18,0)   
0.5   0   (0.1666666666666666,0)   (-0.020814448381448969,0)   (-0.020814448381448976,0)   (0.33333333333333326,0)   (-0.055458025157503636,0)   (-0.055458025157503664,0)   
1   0   (0.16666666666666663,0)   (-0.061830665234540352,0)   (-0.061830665234540338,0)   (0.33333333333333331,0)   (-0.13212197110033094,0)   (-0.13212197110033094,0)   
2   0   (0.16666666666666669,0)   (-0.082338126337943962,0)   (-0.08233812633794392,0)   (0.33333333333333354,0)   (-0.16530534347796352,0)   (-0.16530534347796355,0)   
10   0   (0.16666666666666663,0)   (-0.083333333333328222,0)   (-0.083333333333328194,0)   (0.33333333333333348,0)   (-0.16666666666666152,0)   (-0.16666666666666152,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666666,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666666,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666666,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666666,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666666,0)   
