0   0   (0.21874999999999994,0)   (6.2883726004159257e-18,0)   (-2.6020852139652106e-18,0)   (-8.6736173798840355e-18,0)   (-3.2526065174565133e-18,0)   (8.0230960763927328e-18,0)   (2.3852447794681098e-18,0)   (6.9388939039072284e-18,0)   (0.43750000000000033,0)   (-2.6901766404796579e-17,0)   (4.2825985813177425e-18,0)   (3.1712913545201005e-18,0)   (-4.5672016515951874e-18,0)   (-2.2022856628611809e-18,0)   (4.7027269231558755e-18,0)   (3.7066161771848183e-18,0)   
0.5   0   (0.2363409972251207,0)   (0.012861102869657496,0)   (0.01282824470690661,0)   (0.0073581131179572754,0)   (-0.00020690381716363277,0)   (0.002196244549415095,0)   (-0.00013766818646828162,0)   (0.00040763856073801059,0)   (0.47268199445024228,0)   (-0.02360676343928152,0)   (-0.016780910166598897,0)   (0.014147663898478893,0)   (-0.0052194571323664306,0)   (0.0013216098228744199,0)   (-0.00026535054431689166,0)   (5.3023841038511096e-05,0)   
1   0   (0.23904188410150587,0)   (0.026530764569159492,0)   (0.024898218162515098,0)   (0.01328580897435791,0)   (-0.0017699013265792248,0)   (0.0080750647629929274,0)   (-2.1777626063369876e-05,0)   (0.0028147883291813765,0)   (0.47808376820299259,0)   (-0.039697632778644916,0)   (-0.022524318302086462,0)   (0.028785414681237239,0)   (-0.016044461039537723,0)   (0.004028055515068127,0)   (-0.00067772540731586767,0)   (0.00015429526741905105,0)   
2   0   (0.24026233434242961,0)   (0.053738576134598023,0)   (0.046591310084862711,0)   (0.017438835752659691,0)   (-0.0017193032784355833,0)   (0.019324010182590834,0)   (0.0066559690346878224,0)   (0.012631861239179273,0)   (0.48052466868484578,0)   (-0.056981474877477199,0)   (-0.021853650950375305,0)   (0.03862323469333441,0)   (-0.029899079562658408,0)   (0.0056558706478698822,0)   (0.0021267168657439625,0)   (-0.0010967029039126719,0)   
10   0   (0.24054222767665862,0)   (0.13675701746616042,0)   (0.10266127641357084,0)   (0.039122976781586348,0)   (0.025560417911908159,0)   (0.073723362570667278,0)   (0.11009043052553788,0)   (0.13797748601473123,0)   (0.48108445535331623,0)   (-0.061260301210180446,0)   (-0.011386086033450224,0)   (0.047408546120790117,0)   (-0.03687398465516472,0)   (0.0024138387784903297,0)   (0.0027728016838176389,0)   (-0.00055343036057348334,0)   
100   0   (0.24089139467985382,0)   (0.18560289262170127,0)   (0.1185970536410328,0)   (0.055142353398796223,0)   (0.059596938955988325,0)   (0.10842493169489843,0)   (0.1777562012995258,0)   (0.21425256670741505,0)   (0.48178278935970797,0)   (-0.018697113050828669,0)   (-0.028968004257450747,0)   (0.056094900337877188,0)   (-0.0083242709318424955,0)   (-0.032411262166257553,0)   (0.016022122104904335,0)   (0.0018571224299595947,0)   
200   0   (0.24089139979157112,0)   (0.18560350643042253,0)   (0.11859723805132662,0)   (0.055142578558760182,0)   (0.05959742357629904,0)   (0.10842539328422396,0)   (0.17775693980574794,0)   (0.21425326211889817,0)   (0.48178279958314235,0)   (-0.018696525270458109,0)   (-0.028968354444118154,0)   (0.05609515049868756,0)   (-0.0083238352978809906,0)   (-0.032412054494757828,0)   (0.01602283271792174,0)   (0.0018567261936799993,0)   
500   0   (0.24089139979159654,0)   (0.18560350643349552,0)   (0.11859723805225428,0)   (0.055142578559891998,0)   (0.059597423578727896,0)   (0.10842539328653945,0)   (0.17775693980944551,0)   (0.21425326212237217,0)   (0.48178279958319337,0)   (-0.01869652526751605,0)   (-0.028968354445879439,0)   (0.056095150499952659,0)   (-0.0083238352956989965,0)   (-0.0324120544987525,0)   (0.01602283272152917,0)   (0.0018567261916551901,0)   
1000   0   (0.24089139979159654,0)   (0.18560350643349549,0)   (0.11859723805225428,0)   (0.055142578559891998,0)   (0.059597423578727896,0)   (0.10842539328653947,0)   (0.17775693980944551,0)   (0.2142532621223722,0)   (0.48178279958319337,0)   (-0.018696525267516046,0)   (-0.028968354445879443,0)   (0.056095150499952652,0)   (-0.0083238352956989965,0)   (-0.032412054498752507,0)   (0.016022832721529174,0)   (0.0018567261916551901,0)   
10000   0   (0.24089139979159654,0)   (0.18560350643349552,0)   (0.11859723805225428,0)   (0.055142578559891998,0)   (0.059597423578727896,0)   (0.10842539328653947,0)   (0.17775693980944551,0)   (0.21425326212237217,0)   (0.48178279958319337,0)   (-0.01869652526751605,0)   (-0.028968354445879439,0)   (0.056095150499952652,0)   (-0.0083238352956989965,0)   (-0.0324120544987525,0)   (0.016022832721529174,0)   (0.0018567261916551901,0)   
