0   0   (0.1875,0)   (-1.0408340855860843e-17,0)   (0,0)   (-6.9388939039072284e-18,0)   (0.37499999999999989,0)   (-1.8214596497756474e-17,0)   (7.8062556418956319e-18,0)   (-1.7347234759768071e-18,0)   
0.5   0   (0.19731677431015843,0)   (-0.0044669715869191801,0)   (-0.0044669715869192095,0)   (0.008655670802702407,0)   (0.39463354862031691,0)   (-0.031906313058000575,0)   (-0.031906313058000506,0)   (0.019193162209828633,0)   
1   0   (0.20044101980835444,0)   (-0.02530586018089764,0)   (-0.025305860180897713,0)   (0.025825397274681236,0)   (0.40088203961670887,0)   (-0.07530779428488997,0)   (-0.075307794284889901,0)   (0.070835625179765244,0)   
2   0   (0.20390889925109804,0)   (-0.045525058997589948,0)   (-0.045525058997590025,0)   (0.037730725735981345,0)   (0.40781779850219618,0)   (-0.10523034004001024,0)   (-0.10523034004001017,0)   (0.11451181498062386,0)   
10   0   (0.2046033386267429,0)   (-0.049444413269154462,0)   (-0.049444413269154532,0)   (0.038570978435542087,0)   (0.40920667725348592,0)   (-0.10922235489448913,0)   (-0.10922235489448905,0)   (0.12063569879975319,0)   
100   0   (0.2046033387528341,0)   (-0.049444413934978323,0)   (-0.049444413934978393,0)   (0.03857097823424549,0)   (0.4092066775056683,0)   (-0.10922235531347771,0)   (-0.10922235531347764,0)   (0.12063569927142266,0)   
200   0   (0.2046033387528341,0)   (-0.049444413934978323,0)   (-0.049444413934978393,0)   (0.03857097823424549,0)   (0.4092066775056683,0)   (-0.10922235531347771,0)   (-0.10922235531347764,0)   (0.12063569927142266,0)   
500   0   (0.2046033387528341,0)   (-0.049444413934978323,0)   (-0.049444413934978393,0)   (0.03857097823424549,0)   (0.4092066775056683,0)   (-0.10922235531347771,0)   (-0.10922235531347764,0)   (0.12063569927142266,0)   
1000   0   (0.2046033387528341,0)   (-0.049444413934978323,0)   (-0.049444413934978393,0)   (0.03857097823424549,0)   (0.4092066775056683,0)   (-0.10922235531347771,0)   (-0.10922235531347764,0)   (0.12063569927142266,0)   
10000   0   (0.2046033387528341,0)   (-0.049444413934978323,0)   (-0.049444413934978393,0)   (0.03857097823424549,0)   (0.4092066775056683,0)   (-0.10922235531347771,0)   (-0.10922235531347764,0)   (0.12063569927142266,0)   
